id,name,start_date
Q123124323,JahatPress,2020-10-06T00:00:00Z
Q5936377,Iran Transfo,1966-01-01T00:00:00Z
Q112422255,Amaro Coffee Academy,1993-03-30T00:00:00Z
Q7233625,Post Bank of Iran,2006-01-01T00:00:00Z
Q4117988,iFilm2,2010-09-09T00:00:00Z
Q2876754,BBC Persian Television,2009-01-01T00:00:00Z
Q6972890,National Geographic Farsi,2011-01-01T00:00:00Z
Q7515187,Silk Road Gallery,2001-12-01T00:00:00Z
Q28713774,BeepTunes,
Q737835,University of Tehran,1934-01-01T00:00:00Z
Q6395007,Keshavarzi Bank,1933-01-01T00:00:00Z
Q61060051,Esam,2012-01-21T00:00:00Z
Q114822510,irmelk_company,2021-09-23T00:00:00Z
Q106103305,Setaak,1996-01-01T00:00:00Z
Q106344938,19kala,2016-12-21T00:00:00Z
Q6628966,Pars Online,1999-01-01T00:00:00Z
Q5907674,IRIB News,
Q112664214,Company Peyatic,2011-01-01T00:00:00Z
Q10860246,Sina Bank,1985-01-01T00:00:00Z
Q649695,Islamic Republic News Agency,1925-01-01T00:00:00Z
Q112756217,Pesaranekarim,2003-06-17T00:00:00Z
Q19744239,Hiweb,2003-01-01T00:00:00Z
Q2882608,Bank Saderat Iran,1952-01-01T00:00:00Z
Q5914596,Zanjan University of Medical Sciences,1987-01-01T00:00:00Z
Q111098404,digifile.shop,2021-10-08T00:00:00Z
Q4855962,Bank Pasargad,2005-01-01T00:00:00Z
Q28713876,Student News Network,2002-01-01T00:00:00Z
Q117835546,Yaqoot Residency,2015-01-01T00:00:00Z
Q32026,Al-Alam News Network,2003-01-01T00:00:00Z
Q6751466,Manoto,2010-01-01T00:00:00Z
Q912429,Press TV,2007-07-08T00:00:00Z
Q108905070,France Pastry,
Q5670370,Young Journalists Club,1999-01-01T00:00:00Z
Q5944445,Damdaran Company,1983-01-01T00:00:00Z
Q5678438,Digikala,2006-07-01T00:00:00Z
Q4614179,IRIB Mostanad,2009-10-06T00:00:00Z
Q5580952,Golrang Industrial Group,1960-01-01T00:00:00Z
Q119145493,Daily Market,2020-01-01T00:00:00Z
Q17070845,Tasnim News Agency,2012-01-01T00:00:00Z
Q4117676,Saman Bank,2002-01-01T00:00:00Z
Q65098829,Buran Cryogenic Industries,1976-01-01T00:00:00Z
Q1475722,Mehr News Agency,2003-01-01T00:00:00Z
Q5728694,Sunich,1979-01-01T00:00:00Z
Q121405971,Sazerhangin,2010-01-01T00:00:00Z
Q1397143,Fars News Agency,2003-01-01T00:00:00Z
Q6067296,Iranian Labour News Agency,2003-01-01T00:00:00Z
Q6445552,Shatel,1999-01-01T00:00:00Z
Q114737494,Dayanshop,2005-07-01T00:00:00Z
Q98665376,IR-MPORG,2020-04-01T00:00:00Z
Q5323768,EN Bank,2001-01-01T00:00:00Z
Q123929785,Mosaferin,2023-01-01T00:00:00Z
Q5941033,Shahr Bank,2010-01-01T00:00:00Z
Q6561387,Mobin Net,2008-11-01T00:00:00Z
Q98079442,Solomon Carpet,1982-01-01T00:00:00Z
Q106787268,linkdoni,2015-01-01T00:00:00Z
Q74432832,Pouyan Press,
Q109550533,Nournews,2019-09-01T00:00:00Z
Q5938144,Ayandeh Bank,2009-01-01T00:00:00Z
Q806640,Bank Melli Iran,1928-09-08T00:00:00Z
Q112422255,Amaro Coffee Academy,2000-01-01T00:00:00Z
Q7424291,Sarmayeh Bank,2000-01-01T00:00:00Z
Q99892545,Myket,
Q65096216,hivasanat,2006-01-01T00:00:00Z
Q2485263,HispanTV,2011-01-01T00:00:00Z
Q4855942,Bank Maskan,1938-01-01T00:00:00Z
Q113674732,Fake Slap,2017-12-29T00:00:00Z
Q10296776,MTN Irancell,2005-01-01T00:00:00Z
Q113459001,Bidgol Publishing,
Q5862987,Mihan Company,1977-01-01T00:00:00Z
Q747391,National Iranian Petrochemical Company,1964-01-01T00:00:00Z
Q1672387,Iranian Students News Agency,1999-01-01T00:00:00Z
Q10854129,Mashhad University of Medical Sciences,1949-01-01T00:00:00Z
Q5687097,Dadash Baradar Food Company (Shoniz),2009-01-01T00:00:00Z
Q2708943,Tehran Times,1979-01-01T00:00:00Z
Q103842151,Al-Ahvaz TV,
Q5862675,Ansar Bank,
Q5954274,Melli Shoe,1958-01-01T00:00:00Z
Q7307085,Refah Chain Stores Co.,1995-01-01T00:00:00Z
Q7462298,Shahrvand Chain Stores Inc.,1994-01-01T00:00:00Z
Q65199490,Ofoq Kourosh,
Q27465471,Snapp,2014-01-01T00:00:00Z
Q5934423,Iran Zamin Bank,2008-01-01T00:00:00Z
Q985091,University of Yazd,1988-01-01T00:00:00Z
Q5684450,Cooperative Development Bank,
Q5962362,Entekhab,1991-01-01T00:00:00Z
Q1149762,Mahan Air,1991-01-01T00:00:00Z
Q461631,Iran Air,1961-01-01T00:00:00Z
Q17174714,IRIB Ofogh,2014-06-03T00:00:00Z
