id,name,start_date
Q10389837,Q10389837,
Q10365725,Rádio Cultura Brasil,
Q7894387,Methodist University of São Paulo,1938-01-01T00:00:00Z
Q18465440,Q18465440,1991-10-01T00:00:00Z
Q25419321,Institute of Animal Science and Pastures,1905-01-01T00:00:00Z
Q280247,Fluminense Federal University,1960-01-01T00:00:00Z
Q30934859,Nuuvem,
Q10376934,TV Bandeirantes Rio Grande do Sul,1969-10-10T00:00:00Z
Q10376886,TV Anhanguera Palmas,
Q10376930,TV Bandeirantes Amazonas,1987-03-13T00:00:00Z
Q5392048,University of Caxias do Sul,1967-01-01T00:00:00Z
Q10310944,Jovem Pan FM São Paulo,
Q10376840,TV Aldeia,
Q7232169,Porto Seguro S.A.,1945-01-01T00:00:00Z
Q10377377,TV Morena,
Q421023,Organization of Ibero-American States,1949-01-01T00:00:00Z
Q28679515,Thermas dos Laranjais,
Q10377506,RecordTV Interior RJ,1981-07-16T00:00:00Z
Q9669704,CBN São Paulo,1991-10-01T00:00:00Z
Q5440477,Federal University of Maranhão,1966-10-21T00:00:00Z
Q1428656,Vivo,2003-01-01T00:00:00Z
Q746413,Elsevier BV,1880-01-01T00:00:00Z
Q20053339,Cinematográfica Araújo,1926-01-01T00:00:00Z
Q20060839,Reserva,
Q794939,B&B Hotels,1990-01-01T00:00:00Z
Q10366210,Q10366210,
Q7553274,Sodimac,1952-01-01T00:00:00Z
Q10376968,Q10376968,
Q10383264,Top TV,
Q110255110,Comix Book Shop,1986-10-31T00:00:00Z
Q16496450,State Bank of Para,1961-01-01T00:00:00Z
Q10356783,RPC Cascavel,
Q2840233,Rio de Janeiro State University,1950-12-04T00:00:00Z
Q10366003,Q10366003,
Q16492860,Aperipê TV,
Q10377383,TV Mossoró,
Q109562493,Bio Mundo,2015-01-01T00:00:00Z
Q10377476,TV Ponta Negra,
Q10303066,Q10303066,1982-08-07T00:00:00Z
Q116460186,Ludic Studios,
Q10376941,TV Bandeirantes Triângulo,1972-06-09T00:00:00Z
Q18472024,Q18472024,
Q56377600,Super Liga Americana de Rugby,2020-01-01T00:00:00Z
Q10365727,Q10365727,
Q113686579,Pulsatrix Studios,
Q56350351,QuintoAndar,
Q10365678,Radio RB2,
Q106752739,BMart,1995-01-01T00:00:00Z
Q10377510,RecordTV Rio Preto,1971-09-15T00:00:00Z
Q10376936,TV Bandeirantes Rio de Janeiro,1977-09-09T00:00:00Z
Q10272036,Elo,
Q6176628,Livraria Leitura,1967-01-01T00:00:00Z
Q10294613,Q10294613,
Q10374898,Super Rádio Tupi,
Q9672077,IESSI Music Entertainment,1997-01-01T00:00:00Z
Q52831109,Banana da Terra,
Q112148938,Naoka Games,
Q48861155,Moviemax,2004-01-01T00:00:00Z
Q60633910,Galope,
Q10377607,TV Tiradentes,
Q665537,RBS TV,1962-12-29T00:00:00Z
Q18499737,Q18499737,2006-01-02T00:00:00Z
Q10365626,Q10365626,
Q18486519,TV UFSC,
Q6729763,Magazine Luiza,1957-01-01T00:00:00Z
Q110920533,TV Cidade,2019-05-13T00:00:00Z
Q9645540,Q9645540,2007-06-19T00:00:00Z
Q10302571,Mises Brazil Institute,2007-01-01T00:00:00Z
Q10303075,InterTV Serra+Mar,1990-05-01T00:00:00Z
Q10300990,Adore FM,
Q10335736,Nativa FM,1997-03-10T00:00:00Z
Q20052760,Behold Studios,2009-01-01T00:00:00Z
Q122981703,Measuring Masters,
Q10300984,Iguatemi Empresa de Shopping Centers S.A.,1979-01-01T00:00:00Z
Q5091543,Faculdade Cásper Líbero,1947-01-01T00:00:00Z
Q510648,Beto Carrero World,1991-12-28T00:00:00Z
Q10377464,TV PinGuim,1989-01-01T00:00:00Z
Q109774525,Amazônia Real,2013-10-21T00:00:00Z
Q16497238,Baterias Moura,1957-01-01T00:00:00Z
Q109007293,Lunic Games,
Q10366357,SBT Central,1983-01-01T00:00:00Z
Q10377579,TV Sul Bahia,
Q7008268,Rede Gospel,
Q2660388,H. Stern,1945-01-01T00:00:00Z
Q10376855,TV Alterosa Leste,2011-08-01T00:00:00Z
Q108910180,Camicado,
Q400384,Companhia Siderúrgica Nacional,1941-01-01T00:00:00Z
Q583268,Vale,1942-01-01T00:00:00Z
Q10280402,Fazenda Ibicaba,1817-01-01T00:00:00Z
Q5571070,Globo Filmes,1998-01-01T00:00:00Z
Q10365814,Rádio Gazeta,
Q2420769,Thieme Medical Publishers (Germany),1886-01-01T00:00:00Z
Q123166034,Zema,
Q10306675,Jequiti,
Q16496717,Bar Estadão,1968-12-05T00:00:00Z
Q115898759,Todomoda,
Q6765587,Marisa,1948-01-01T00:00:00Z
Q10376961,TV Brasil Oeste,
Q25420447,Q25420447,
Q7894998,University do Vale do Paraíba,1952-01-01T00:00:00Z
Q116297799,HarperCollins Brasil,
Q7009645,Rede Vida,1995-05-01T00:00:00Z
Q9629505,Armazém Paraíba,1958-01-01T00:00:00Z
Q9545820,Q9545820,
Q110417768,iPlace,
Q7894395,Mackenzie Presbyterian University,1870-01-01T00:00:00Z
Q10377350,Rondovisão,
Q116897427,Messier Games,
Q395941,Agrale,1962-01-01T00:00:00Z
Q20059425,Rádio Sant'Ana,
Q5638365,Rádio Gaúcha,1927-01-01T00:00:00Z
Q9659773,Boa Vontade TV,
Q116167560,Q116167560,
Q10299493,ITV Brasil,
Q10287817,GBarbosa,1955-01-01T00:00:00Z
Q10376922,TV Bahia,1985-03-10T00:00:00Z
Q899097,BRF,2009-01-01T00:00:00Z
Q10377210,TV Guará,
Q3246367,Central Nacional de Televisão,1979-01-01T00:00:00Z
Q3069919,TV Cultura,1969-01-01T00:00:00Z
Q115973753,YAW Studios,
Q10376839,TV Ponta Verde,
Q10337767,NovaBrasil FM,
Q1808939,JBS USA,1855-01-01T00:00:00Z
Q94377396,Imoveis Global,2018-01-01T00:00:00Z
Q52663759,Centro de Estudos em Geopolítica e Relações Internacionais,2004-05-01T00:00:00Z
Q10377594,TV Tambaú,
Q10377106,TV Cultura do Vale,
Q116401096,Panelinha,
Q116838649,NukGames,
Q106547683,SBT Colíder,
Q10377580,TV São Francisco,1990-12-01T00:00:00Z
Q10356563,RBA TV,
Q62075645,Fran's Cafe,1972-01-01T00:00:00Z
Q10377441,TV Pampa Norte,
Q3042174,Amil,1978-01-01T00:00:00Z
Q7385855,Rádio Bandeirantes,1937-05-06T00:00:00Z
Q9071547,Rádio Guaíba,
Q10366363,SBT MS,
Q10377070,TV Clube,
Q16142208,Q16142208,
Q5374439,Empresa Metropolitana de Transportes Urbanos de São Paulo,1988-01-01T00:00:00Z
Q25429493,Rede Cine Show,1995-11-01T00:00:00Z
Q25446748,Q25446748,
Q7894392,Universidade Positivo,1988-01-01T00:00:00Z
Q10366152,Q10366152,
Q28679988,Q28679988,
Q953277,Frateschi,1958-01-01T00:00:00Z
Q10377335,Q10377335,1998-05-01T00:00:00Z
Q18483077,Q18483077,
Q3551702,Universidade do Estado de Santa Catarina,1965-05-20T00:00:00Z
Q10358243,Rede Minas,
Q10387830,Federal University of Espírito Santo,1954-05-03T00:00:00Z
Q111786557,Avatim,
Q3058830,Estado de Minas,1928-03-07T00:00:00Z
Q18479548,Q18479548,
Q116983776,Virtual Arts Studio,
Q10385096,Tropical FM,
Q10387913,Universidade do Estado do Rio Grande do Norte,1968-09-28T00:00:00Z
Q106777322,Q106777322,2021-05-09T00:00:00Z
Q28681009,Hot 98 FM Unimes,
Q10290141,Top Music,
Q10365524,92 FM,
Q10365636,Rádio Haragano,1951-05-20T00:00:00Z
Q7515402,Ulbra TV,
Q10287226,GNC Cinemas,1991-01-01T00:00:00Z
Q18279085,Opera Graphica,1998-01-01T00:00:00Z
Q109569586,Arezzo (shoes),1972-01-01T00:00:00Z
Q111392264,a+ Medicina Diagnóstica,2011-01-01T00:00:00Z
Q5612191,Grupo Bandeirantes de Comunicação,1937-05-06T00:00:00Z
Q86731494,Q86731494,1996-07-14T00:00:00Z
Q16489606,Amazon Sat,1997-01-01T00:00:00Z
Q10376928,TV Bandeirantes Paraná,1982-07-22T00:00:00Z
Q110249404,"Quem Disse, Berenice?",
Q10376937,TV Barriga Verde,
Q10377685,TV dos Trabalhadores,
Q10377185,TV Globo Minas,1968-02-05T00:00:00Z
Q839900,Pontifícia Universidade Católica de Campinas,1941-01-01T00:00:00Z
Q10374846,SuperMix,
Q10358223,Jovem Pan,1944-05-03T00:00:00Z
Q5440479,Federal University of Paraíba,1955-12-02T00:00:00Z
Q16144687,Q16144687,
Q1808939,JBS USA,1885-01-01T00:00:00Z
Q51882717,Q51882717,
Q7385860,Rádio Record,1928-10-23T00:00:00Z
Q10358226,TV Liberal,1976-04-27T00:00:00Z
Q10366378,SCC SBT,
Q2495760,State University of Minas Gerais,1989-01-01T00:00:00Z
Q10376942,TV Bandeirantes Vale do Paraíba,1989-05-14T00:00:00Z
Q123249881,Time Galleon,2020-01-01T00:00:00Z
Q110015928,DuckBill Cookies & Coffee,2016-01-01T00:00:00Z
Q6535056,Level Up! Games,2002-01-01T00:00:00Z
Q113997227,Supermercados Pague Menos,
Q25420483,TV Imaculada Conceição,
Q10268813,Pacheco,
Q25420444,TV INES,
Q9645609,Q9645609,
Q9669663,Q9669663,
Q103431328,Stump,1993-01-01T00:00:00Z
Q10376878,TV Anhanguera Araguaína,
Q109885031,Editora Curt Nimuendajú,2006-01-01T00:00:00Z
Q10358176,Rede Bahia,1975-01-01T00:00:00Z
Q25428722,Roxy Cinemas,1934-03-15T00:00:00Z
Q746413,Elsevier BV,1993-01-01T00:00:00Z
Q64853039,Q64853039,1985-01-01T00:00:00Z
Q20060625,Q20060625,1994-01-01T00:00:00Z
Q10274855,Esmaltec,
Q10376972,TV Cabo Branco,
Q115576926,Burning Goat,2020-01-01T00:00:00Z
Q9556028,ARTV,
Q10377194,RecordTV Goiás,1961-09-07T00:00:00Z
Q10314440,Q10314440,
Q766447,Federal University of Rio Grande do Sul,1895-01-01T00:00:00Z
Q7161124,Universidade de Passo Fundo,1968-01-01T00:00:00Z
Q48861042,Cineflix,2011-12-01T00:00:00Z
Q10365866,Q10365866,
Q18477492,Companhia das Docas do Estado da Bahia,
Q5359479,Eletrobras CGT Eletrosul,
Q10377309,TV MS,
Q3288821,Banco Palmas,1998-01-01T00:00:00Z
Q48856793,Pop FM,
Q10377226,ISTV,
Q4854119,Bank of Brasilia,1983-01-01T00:00:00Z
Q28681018,Q28681018,
Q118558676,The Bergson's Games Studios,
Q610817,Bank of Brazil,1808-01-01T00:00:00Z
Q18499520,BB Seguridade,2012-12-20T00:00:00Z
Q10269047,Dumont FM,
Q4836468,Vibra Energia,1971-01-01T00:00:00Z
Q62663306,São João,1979-01-01T00:00:00Z
Q25428017,Q25428017,
Q18465422,Q18465422,
Q9652331,Q9652331,
Q111785735,Estapar,1981-01-01T00:00:00Z
Q110087205,Ortobom,1969-01-01T00:00:00Z
Q10377641,TV UniSantos,
Q113686284,TV Vale do Xingu,1989-06-06T00:00:00Z
Q9698034,Casa & Video,1988-01-01T00:00:00Z
Q106325971,Luciana Brito Gallery,1997-01-01T00:00:00Z
Q10305047,Jambô,
Q10333979,Music Box Brazil,
Q48867703,Q48867703,
Q56349274,TV Caravelas,2009-08-10T00:00:00Z
Q10366147,Q10366147,
Q10270829,Q10270829,1978-03-31T00:00:00Z
Q4940907,BIG Bompreço,
Q5372642,Emissoras Pioneiras de Televisão,1979-10-01T00:00:00Z
Q110038882,DayCâmbio,
Q10358054,RecordTV Belém,1997-06-10T00:00:00Z
Q4954511,Bradesco Seguros,1946-01-01T00:00:00Z
Q1017682,Busscar,1946-09-17T00:00:00Z
Q10377581,TV São Luís,
Q10365971,Rádio Metrópole,
Q1894157,Nickelodeon,1998-01-01T00:00:00Z
Q10377438,TV Pampa Porto Alegre,
Q1579222,Ultrapar,1937-01-01T00:00:00Z
Q9790126,Electricity Company of the State of Bahia,1960-03-28T00:00:00Z
Q1783492,Universo Online,1996-04-28T00:00:00Z
Q10365595,Q10365595,
Q10384216,Transporte e Turismo Alto Minho,1973-01-01T00:00:00Z
Q109569513,World Tennis (shop),1991-01-01T00:00:00Z
Q48861172,Cinemagic,2009-01-01T00:00:00Z
Q10358074,Record News São Luís,
Q13582383,Banco Itaú,1945-01-01T00:00:00Z
Q61415894,Cinemark Brazil,1997-07-01T00:00:00Z
Q3551714,Universidade do Vale do Itajaí,1964-09-16T00:00:00Z
Q7602485,StartAnima,
Q10365839,Q10365839,
Q10377390,TV Mutum,
Q9644995,Q9644995,1985-04-01T00:00:00Z
Q28680402,Q28680402,
Q7672422,TV Senado,1996-01-01T00:00:00Z
Q20059122,Q20059122,
Q4558480,Universidade Federal do Pará,1957-07-02T00:00:00Z
Q7419281,Instituto Federal de Santa Catarina,2008-01-01T00:00:00Z
Q38182538,Companhia do Metropolitano de São Paulo,
Q55662198,Centro Universitário Unifafibe,
Q10396541,Óticas Diniz,1992-01-01T00:00:00Z
Q10376913,TV Assembleia MA,
Q7129529,Banco Pan,1969-01-01T00:00:00Z
Q10358241,Rede Mundial Curitiba,
Q123423119,Q123423119,
Q10387869,Universidade Salvador,1972-01-01T00:00:00Z
Q10377647,TV Universitária,
Q52846885,Kalil Cozinha Árabe,
Q116141666,Rockhead Studios,2011-01-01T00:00:00Z
Q10291928,Grupo Severiano Ribeiro,1917-07-14T00:00:00Z
Q10285692,Fratelli Vita,1902-01-01T00:00:00Z
Q10376925,TV Bandeirantes Mais,1990-01-01T00:00:00Z
Q10337349,NordesTV,2012-04-02T00:00:00Z
Q48855967,Q48855967,
Q25439990,Q25439990,
Q10376903,SBT Nova Mutum,
Q7672442,TV Verdes Mares,1969-01-01T00:00:00Z
Q10274957,Espaço Itaú de Cinema,1989-01-01T00:00:00Z
Q5564100,Giraffas,1981-01-01T00:00:00Z
Q10267576,TV Diário,
Q25419484,Cine A,2004-11-12T00:00:00Z
Q7894400,Universidade de Santa Cruz do Sul,1993-05-23T00:00:00Z
Q10376957,TV Brasil Capital,
Q30939002,Bemol (stores),1942-08-13T00:00:00Z
Q25431271,Q25431271,
Q10376919,TV Ativa,
Q10365893,102.3 FM,
Q10365689,Q10365689,
Q7335253,"Rio Grande do Sul Federal Institute of Education, Science and Technology",2008-12-29T00:00:00Z
Q10387860,Universidade Potiguar,1981-01-01T00:00:00Z
Q3064093,Americanas,1929-01-01T00:00:00Z
Q10377121,TV Difusora Sul,1983-01-01T00:00:00Z
Q60999744,Todavia,
Q65173326,Bons Ventos FM,
Q10376993,TV Canção Nova,
Q61037218,CNN Brazil,2020-03-09T00:00:00Z
Q10331223,Mix TV,2005-01-01T00:00:00Z
Q10377649,TV União Brasília,
Q10330326,Mini Mundo,
Q10365593,Rádio Bandeirantes São Paulo,
Q7477204,TV Justiça,2002-01-01T00:00:00Z
Q5440478,Universidade Federal de Mato Grosso do Sul,1979-07-04T00:00:00Z
Q10314624,Kopenhagen,1928-01-01T00:00:00Z
Q55805827,Jiquitaia,
Q10382926,Tok&Stok,1978-01-01T00:00:00Z
Q10376811,TVCI,
Q10322540,Q10322540,
Q10377576,TV Sudoeste,
Q115486385,LIVE!,2002-01-01T00:00:00Z
Q48866578,Papel A2 Texto & Arte,
Q9545874,105 FM,
Q55726069,Jovem Pan News Fortaleza,
Q10377060,TV Cidade Verde Juína,
Q54918569,Super Vegetariano Restaurante,1986-02-01T00:00:00Z
Q3493786,sportv,1991-01-01T00:00:00Z
Q6955573,NUCLEP,1975-01-01T00:00:00Z
Q691637,Gol Transportes Aéreos,2000-01-01T00:00:00Z
Q1541470,GPA,1948-09-07T00:00:00Z
Q10377449,TV Paraíba,
Q115698828,Aramis,1995-01-01T00:00:00Z
Q2497232,Brazilian Academy of Sciences,1916-05-03T00:00:00Z
Q10365832,Q10365832,
Q10377004,Real TV,
Q1321868,LATAM Airlines Group,2012-01-01T00:00:00Z
Q3375004,Correios,1969-01-01T00:00:00Z
Q10365767,Q10365767,
Q110193479,Wondernaut Studio,2020-01-01T00:00:00Z
Q10393925,Wizard by Pearson,1987-01-01T00:00:00Z
Q10351738,Porta dos Fundos,2012-01-01T00:00:00Z
Q7894369,Universidade Federal Rural do Semi-Árido,2005-01-01T00:00:00Z
Q42309635,Caminho do Mar,
Q28680377,Q28680377,2018-04-23T00:00:00Z
Q123466932,Q123466932,
