id,name,start_date
Q138133,RWE,1898-04-25T00:00:00Z
Q7390019,SF Express,1993-01-01T00:00:00Z
Q28691848,Happy Elements,2009-06-01T00:00:00Z
Q16926211,AAC Technologies Holdings Inc,1993-01-01T00:00:00Z
Q7538148,Skyworth,1988-01-01T00:00:00Z
Q3674725,Xinyi Glass,1988-01-01T00:00:00Z
Q746413,Elsevier BV,1880-01-01T00:00:00Z
Q29366,Changan Automobile,1862-01-01T00:00:00Z
Q10875882,CE-Asia,1999-01-01T00:00:00Z
Q1575470,Hang Seng Bank,1933-01-01T00:00:00Z
Q1262858,Hong Kong Jockey Club,1884-11-04T00:00:00Z
Q47004383,Akatsuki,2016-02-15T00:00:00Z
Q1479375,MTR Corporation Limited,1975-01-01T00:00:00Z
Q56811344,Luckin Coffee,2017-01-01T00:00:00Z
Q8071259,"Zhuzhou CRRC Times Electric Co., Ltd.",2005-01-01T00:00:00Z
Q39057776,Tencent Games,2003-01-01T00:00:00Z
Q683146,LexisNexis,1973-01-01T00:00:00Z
Q1479654,Wiley,1807-01-01T00:00:00Z
Q48147014,Insta360,2014-01-01T00:00:00Z
Q16926884,Koi Kei Bakery,1997-01-01T00:00:00Z
Q29468800,TCL Electronics,1999-01-01T00:00:00Z
Q312243,Kowloon Motor Bus,1967-01-01T00:00:00Z
Q17025504,CFMOTO,2003-01-01T00:00:00Z
Q110959120,Tyreplus,
Q7168080,Perfect World,2004-03-01T00:00:00Z
Q18128040,Mili Pictures Worldwide,2012-01-01T00:00:00Z
Q7071686,O'Briens Cafe,1988-01-01T00:00:00Z
Q108938000,Thermite Games,2020-07-10T00:00:00Z
Q28025298,Mobike,2015-01-01T00:00:00Z
Q10870391,Eastday,2000-05-28T00:00:00Z
Q2748031,Gagosian Gallery,1979-01-01T00:00:00Z
Q107377209,Shein,2008-01-01T00:00:00Z
Q15907772,Meituan,2010-03-29T00:00:00Z
Q17709484,Kro's Nest,2005-01-01T00:00:00Z
Q24836515,Hithink Flush Information Network Co Ltd,2001-01-01T00:00:00Z
Q7267707,Qihoo 360,2005-01-01T00:00:00Z
Q98456772,Tesco Express,
Q2819353,AREP,1997-01-01T00:00:00Z
Q10843723,1O1O,
Q41171672,Aldi Süd,1960-01-01T00:00:00Z
Q51846184,"GD SIGELEI Electronic Tech Co., Ltd",2011-09-01T00:00:00Z
Q910401,SAIC Motor,1984-01-01T00:00:00Z
Q48937899,Tantan,2014-07-01T00:00:00Z
Q47015754,Yostar,2014-08-14T00:00:00Z
Q109936106,Moondrop,2015-01-01T00:00:00Z
Q814825,Foton Motor,1996-01-01T00:00:00Z
Q1073540,China Telecommunications Corporation,2002-01-01T00:00:00Z
Q96384368,Meizhou Dongpo,1996-06-06T00:00:00Z
Q10946757,Lord Stow's Bakery,2009-10-01T00:00:00Z
Q6310904,Jumbo Kingdom,1976-01-01T00:00:00Z
Q160120,Huawei,1987-01-01T00:00:00Z
Q13220217,Super-Pharm,1978-01-01T00:00:00Z
Q17001808,Chun Nan Jun,1958-01-01T00:00:00Z
Q5894319,HKBN Limited,1999-01-01T00:00:00Z
Q107613525,jisaam.books,
Q13646560,Mannings,1972-01-01T00:00:00Z
Q10884665,Nintendo Hong Kong,2005-04-07T00:00:00Z
Q109581933,O.T.K Games,2014-06-01T00:00:00Z
Q28415694,Yangtze Memory Technology Corp,2016-07-26T00:00:00Z
Q1432633,SAIC Volkswagen,1984-10-10T00:00:00Z
Q107488878,Baofeng,2001-01-01T00:00:00Z
Q117188891,Allsheng,2006-01-01T00:00:00Z
Q97348394,Cotton Game,2013-01-01T00:00:00Z
Q122053227,Chung Kee Dessert,1991-01-01T00:00:00Z
Q1359568,Alibaba Group,1999-06-28T00:00:00Z
Q29904317,AliExpress,
Q117083142,Pixpil,
