id,name,start_date
Q421023,Organization of Ibero-American States,1949-01-01T00:00:00Z
Q2495708,UTE University,1986-01-01T00:00:00Z
Q27908027,The Isaias Group,
Q1812822,EP Petroecuador,2010-04-06T00:00:00Z
Q29051048,Universidad Ecotec,
Q62564822,Fybeca,
Q1797646,Central Bank of Ecuador,1927-08-10T00:00:00Z
Q29051133,Universidad Nacional de Chimborazo,1995-08-31T00:00:00Z
Q2822134,Abya Yala,1975-01-01T00:00:00Z
Q36879490,Rappi,2015-01-01T00:00:00Z
Q5397474,Universidad de las Fuerzas Armadas - ESPE,1922-06-16T00:00:00Z
Q112769264,teleSUR English,
Q62108380,Farmacias Económicas,
Q122158625,Q122158625,
Q1643758,Central University of Ecuador,1620-01-01T00:00:00Z
Q1282245,Ecuavisa,
Q106911700,Ecuatoriana Airlines,2020-01-01T00:00:00Z
Q7894316,Quevedo State Technical University,1984-01-01T00:00:00Z
Q5817489,Ecuavisa Internacional,
Q62122344,Banco del Austro,
Q116192823,Freaky Creations,2011-01-01T00:00:00Z
Q62564499,Sana Sana,
Q16644462,Universidad Estatal Península de Santa Elena,1998-07-22T00:00:00Z
Q27681124,Yaesta,
Q5280213,Dirección de la Industria Aeronáutica Ecuador,1992-06-15T00:00:00Z
Q7210143,Politecnica Salesiana University,1994-01-01T00:00:00Z
Q5846785,Movistar Ecuador,1993-01-01T00:00:00Z
Q30294123,Universidad Estatal de Milagro,2001-02-07T00:00:00Z
Q62108219,Farmacias Cruz Azul,
Q1537436,Pontificia Universidad Católica del Ecuador,1946-01-01T00:00:00Z
Q4854135,Pichincha Bank,1906-01-01T00:00:00Z
Q2495713,Universidad San Francisco de Quito,1980-01-01T00:00:00Z
Q7247678,Produbanco,1978-11-01T00:00:00Z
Q2495648,Universidad Andina Simón Bolívar,1985-01-01T00:00:00Z
Q7894254,Universidad Católica de Oriente,1982-02-11T00:00:00Z
Q29018763,Q29018763,
Q5013202,CNT EP,2008-10-30T00:00:00Z
Q18655712,Universidad Técnica de Manabí,1952-10-29T00:00:00Z
Q3027516,Marathon Sports,1981-01-01T00:00:00Z
Q651491,LATAM Ecuador,2002-01-01T00:00:00Z
Q806187,International Bank (Ecuador),1973-01-01T00:00:00Z
Q59538275,Tropicana,
Q7895315,University of Cuenca,1867-01-01T00:00:00Z
