id,name,start_date
Q421023,Organization of Ibero-American States,1949-01-01T00:00:00Z
Q117751921,Kiosko Galería,
Q122158580,Q122158580,
Q81782924,Fie Bank,1985-01-01T00:00:00Z
Q26250269,Banco Mercantil Santa Cruz,1905-12-11T00:00:00Z
Q81969487,FarmaElías,2011-01-01T00:00:00Z
Q104836063,Centro Acuático Porvenir,
Q2909517,Bolpress,
Q81967653,IC Norte,
Q81787643,Banco Fortaleza,1997-01-01T00:00:00Z
Q24949729,Center for Research and Promotion of Farmers,1970-01-01T00:00:00Z
Q81788241,Banco Ganadero,1994-03-31T00:00:00Z
Q62118592,Banco Fassil,2014-07-21T00:00:00Z
Q107807053,Sociedad Boliviana de Autores y Compositores de Música,
Q114713968,Banco Fassil S.A.,1996-08-12T00:00:00Z
Q21044226,National Bank of Bolivia,1871-01-01T00:00:00Z
Q26250269,Banco Mercantil Santa Cruz,2006-01-01T00:00:00Z
Q62118746,Sun Bank,1992-02-10T00:00:00Z
Q21044226,National Bank of Bolivia,1872-03-04T00:00:00Z
Q113129650,Cadena Sur Televisión,
Q16826675,Banco de Crédito de Bolivia,1994-01-01T00:00:00Z
Q110623007,Radio Tv Soberanía,1992-06-27T00:00:00Z
Q6096338,Radio Fides,
Q26250269,Banco Mercantil Santa Cruz,1966-05-26T00:00:00Z
Q17333677,Radio Illimani,1933-01-01T00:00:00Z
Q81967299,Ketal,1987-01-01T00:00:00Z
Q83502533,Motion Music Group,2018-01-01T00:00:00Z
Q81970584,Pharmacies Bolivia,1999-06-07T00:00:00Z
Q3054977,Entel Bolivia,1965-01-01T00:00:00Z
Q2495648,Universidad Andina Simón Bolívar,1985-01-01T00:00:00Z
Q81969919,Chávez Pharmacy,1988-01-26T00:00:00Z
Q2826717,Agencia Boliviana de Información,1996-01-01T00:00:00Z
Q2756421,Bolivia TV,1969-01-01T00:00:00Z
Q4854087,Economic Bank,1991-02-07T00:00:00Z
Q81968937,Farmacorp,1938-01-01T00:00:00Z
