id,name,start_date
Q118793325,Brahui Academy,
Q6974206,National Logistics Cell,1978-01-01T00:00:00Z
Q2787411,Express News,2008-01-01T00:00:00Z
Q30590827,Jazz,
Q5315817,Dunya News,2009-01-01T00:00:00Z
Q94575896,JTR Media House,
Q4855895,Bank Alfalah,1997-06-21T00:00:00Z
Q7635291,Sui Southern Gas Company,1989-01-01T00:00:00Z
Q1092544,National University of Modern Languages,1970-01-01T00:00:00Z
Q2883425,National Bank of Pakistan,1949-01-01T00:00:00Z
Q4653976,ARY Digital Network,2000-01-01T00:00:00Z
Q204887,Pakistan International Airlines,1955-01-01T00:00:00Z
Q7637775,Summit Bank,2006-01-01T00:00:00Z
Q6540200,Liaquat University of Medical and Health Sciences,1881-01-01T00:00:00Z
Q5426690,FM 101,
Q61119510,Punjabi Adbi Board,1975-01-01T00:00:00Z
Q7669775,TCS Courier,1983-01-01T00:00:00Z
Q7895024,University of Agriculture Faisalabad,1906-01-01T00:00:00Z
Q2808645,Pakistan Broadcasting Corporation,1947-01-01T00:00:00Z
Q31301994,Lahore Transport Company,1984-01-01T00:00:00Z
Q45312,King Edward Medical University,1860-01-01T00:00:00Z
Q96472714,Al-Baraka Production,2017-01-01T00:00:00Z
Q113328769,fans shoutouts,2022-01-01T00:00:00Z
Q16962145,ARY Zindagi,2014-01-01T00:00:00Z
Q64853074,Pakistan Tourism Portal,2020-01-01T00:00:00Z
Q7125719,PTCL,1947-01-01T00:00:00Z
Q4856175,Bank of Punjab,1989-01-01T00:00:00Z
Q630261,Cartoon Network,2004-01-01T00:00:00Z
Q918096,Pakistan Railways,1947-01-01T00:00:00Z
Q24946434,Hum Pashto 1,2020-03-09T00:00:00Z
Q6583157,PTV News,2007-01-01T00:00:00Z
Q1549932,University of the Punjab,1882-10-14T00:00:00Z
Q102105548,Deecrio,2019-01-01T00:00:00Z
Q7574503,Special Communications Organization,1976-01-01T00:00:00Z
Q19345791,University of Haripur,2012-01-01T00:00:00Z
Q109120487,A Sports,2021-10-16T00:00:00Z
Q6760070,ZONG,2008-01-01T00:00:00Z
Q5013089,G News Network,2005-01-01T00:00:00Z
Q107329601,Maktaba Quddusia,
Q7125629,Pakistan National Shipping Corporation,1971-01-01T00:00:00Z
Q4653987,ARY Qtv,2003-01-01T00:00:00Z
Q116186298,Millac Foods,1967-01-01T00:00:00Z
Q21819107,Sindh TV News,2004-01-01T00:00:00Z
Q6883917,Mixed Martial Arts Pakistan,2007-12-01T00:00:00Z
Q65090336,JazzCash,
Q113303441,Center for Language Engineering,
Q16739679,Warid Pakistan,2004-01-01T00:00:00Z
Q16057754,7th Sky Entertainment,
Q65089529,Easypaisa,2009-01-01T00:00:00Z
Q48727264,Punjab Mass Transit Authority,2012-01-01T00:00:00Z
Q28173448,Serene Air,
Q7121055,PTV Sports,2012-01-01T00:00:00Z
Q52200626,we.R.play,2010-08-01T00:00:00Z
Q3246250,Pakistan Television Corporation,1964-01-01T00:00:00Z
Q5437851,Fatima Jinnah Women University,1998-01-01T00:00:00Z
Q56278122,Hum News,
Q19903647,Byco Petroleum,
Q30643249,Lahore News HD,
Q93502527,Taj Company Limited,1929-01-01T00:00:00Z
Q41498064,AirSial,
Q66310008,Usmani & Company (Pvt.) Ltd,
Q119327233,Times of Pakistan,2002-01-01T00:00:00Z
Q7895663,University of Management and Technology,1990-01-01T00:00:00Z
Q7894210,Universe Cineplex,2003-01-01T00:00:00Z
Q17021492,Geo Kahani,2013-01-01T00:00:00Z
Q21244949,FrieslandCampina Engro Pakistan,
Q115925684,AAN TV,
Q7672209,TV One Pakistan,
Q15982510,MCB Bank Limited,1947-01-01T00:00:00Z
Q85769600,Interloop Limited,
Q2402245,Dawn Media Group,1947-02-01T00:00:00Z
Q4842499,Bahauddin Zakariya University,1975-01-01T00:00:00Z
Q2741455,Pakistan State Oil,1976-01-01T00:00:00Z
Q7388622,SAMAA TV,2009-01-01T00:00:00Z
Q717759,ARY Digital,2000-12-01T00:00:00Z
Q109341059,Sultan`s Mall,2021-01-01T00:00:00Z
Q5636789,Habib Metropolitan Bank,1992-01-01T00:00:00Z
Q115130051,Zaiqa TFC,
Q22079618,Aaj Entertainment,2015-01-01T00:00:00Z
Q1030866,Iqra University,1998-03-01T00:00:00Z
Q4809229,Associated Press of Pakistan,
Q4120101,Aaj News,2005-01-01T00:00:00Z
Q2786023,Urdu 1,2012-01-01T00:00:00Z
Q4807137,Askari Bank,1991-01-01T00:00:00Z
Q4856138,Bank of Khyber,1991-01-01T00:00:00Z
