id,name,start_date
Q17627752,ProCredit Bank (Romania),2002-07-01T00:00:00Z
Q7363432,România TV,2011-10-23T00:00:00Z
Q121080834,Clinica Sante,
Q60802524,Q60802524,
Q117322827,Dan Air,2017-01-01T00:00:00Z
Q54307207,PVP Studio,2016-01-01T00:00:00Z
Q6973708,National Institute of Statistics,
Q2280353,Societatea de Transport București,1991-01-01T00:00:00Z
Q5249762,Dedeman,1992-01-01T00:00:00Z
Q1550912,GMV Innovating Solutions,1984-01-01T00:00:00Z
Q18411688,Fix & Foxi,2014-12-01T00:00:00Z
Q7275888,CTP Iași,1898-03-19T00:00:00Z
Q102350621,World Class,
Q61340650,Casa de Cultură a Sindicatelor,
Q4771223,Antena Stars,2007-04-09T00:00:00Z
Q806149,Banca Comercială Română,1990-01-01T00:00:00Z
Q27460,Dacia,1966-01-01T00:00:00Z
Q96474837,Café Verona,2009-01-01T00:00:00Z
Q25462988,Digi FM,
Q24035728,Catena,1994-01-01T00:00:00Z
Q18544426,Noriel,2010-01-01T00:00:00Z
Q12727984,FAN Courier,1998-01-01T00:00:00Z
Q796927,BRD - Société Générale,1923-06-19T00:00:00Z
Q6808085,Mega Image,1994-01-01T00:00:00Z
Q12741204,Sport Total FM,
Q3551414,Hyperion University of Bucharest,2002-01-01T00:00:00Z
Q2757144,Romgaz,1909-01-01T00:00:00Z
Q119647687,Q119647687,
Q7258031,RATBV,1938-01-01T00:00:00Z
Q528377,University of Agricultural Sciences and Veterinary Medicine of Cluj-Napoca,1869-01-01T00:00:00Z
Q6886685,Mobexpert,1993-01-01T00:00:00Z
Q300262,AXN,1997-01-01T00:00:00Z
Q857063,Citibank,1865-01-01T00:00:00Z
Q112074393,ATVRom,2006-01-01T00:00:00Z
Q114647927,Evofarm,2011-01-01T00:00:00Z
Q12723442,Cargus,1991-01-01T00:00:00Z
Q3551502,Valahia University of Târgoviște,1992-01-01T00:00:00Z
Q7362554,Salt Bank,1998-01-01T00:00:00Z
Q120651326,Piana Vyshnia,
Q7280848,Radio Impuls,
Q538452,Babeș-Bolyai University,1776-01-01T00:00:00Z
Q98034432,News.ro,2016-03-01T00:00:00Z
Q12732101,Leonardo,2003-01-01T00:00:00Z
Q114417096,Sameday,2007-01-01T00:00:00Z
Q18548069,Staer,2021-12-17T00:00:00Z
Q4854052,Banca Românească,1993-01-01T00:00:00Z
Q13630969,CFR Marfă,1998-01-01T00:00:00Z
Q4787546,Arctic,1968-01-01T00:00:00Z
Q7092377,OneFM,
Q12729908,Heidi Chocolate,1994-01-01T00:00:00Z
Q3551461,Nicolae Titulescu University,2002-01-01T00:00:00Z
Q837657,West University of Timișoara,1962-01-01T00:00:00Z
Q12737210,Optiplaza,2004-01-01T00:00:00Z
Q50358890,Rock FM,
Q1475126,Politehnica University of Timișoara,1920-01-01T00:00:00Z
Q18548770,ZU TV,2013-07-01T00:00:00Z
Q12729923,Help Net,1998-01-01T00:00:00Z
Q2612392,Ministry of National Defence,1858-11-28T00:00:00Z
Q12742860,"University ""Eftimie Murgu"" of Reșița",1992-01-01T00:00:00Z
Q2280353,Societatea de Transport București,1908-04-14T00:00:00Z
Q124466472,Radio Roman FM,
Q1755034,OMV Petrom,1997-01-01T00:00:00Z
Q12730189,ING Romania,1994-01-01T00:00:00Z
Q114247072,Air Connect,
Q28021474,Fishing & Hunting,2009-10-12T00:00:00Z
Q99539906,Animawings,
Q7246723,Pro FM,
Q55000205,Star East Airline,2016-01-01T00:00:00Z
Q653439,Ștefan cel Mare University of Suceava,1990-01-01T00:00:00Z
