id,name,start_date
Q122335970,Baltic Content Media,2019-05-24T00:00:00Z
Q62562792,BENU,2012-01-01T00:00:00Z
Q124653120,Q124653120,2017-01-01T00:00:00Z
Q110270591,Beverina Productions,1996-08-23T00:00:00Z
Q123197435,Q123197435,2013-01-15T00:00:00Z
Q57583051,Sentor Farm aptiekas,2003-10-20T00:00:00Z
Q300924,airBaltic,1995-02-08T00:00:00Z
Q15833214,Maxima Latvia,2000-11-29T00:00:00Z
Q665537,RBS TV,1962-12-29T00:00:00Z
Q498407,University of Latvia,1919-01-01T00:00:00Z
Q4036833,Cēsu Alus,1991-09-27T00:00:00Z
Q110979381,Depozīta punkts,2020-06-01T00:00:00Z
Q42588527,Streetout Games,2017-10-01T00:00:00Z
Q27055921,Circle K Latvia,1992-04-02T00:00:00Z
Q116056738,TUARON,1999-12-16T00:00:00Z
Q7389564,SEB Unibanka,
Q20402089,Jāņa sēta,1992-01-01T00:00:00Z
Q4037918,Ecolines,1997-01-01T00:00:00Z
Q124621253,Eloking,2021-10-21T00:00:00Z
Q118851570,Q118851570,2003-01-16T00:00:00Z
Q61121615,Balticom,
Q61397000,F.O.R.M.A.,1993-06-21T00:00:00Z
Q116486446,Neverjam,
Q12047031,Prisma,1972-01-01T00:00:00Z
Q104428259,Baltcom,
Q124516426,Q124516426,
Q112916316,Rija Films,1995-10-27T00:00:00Z
Q61122043,Q61122043,2008-01-01T00:00:00Z
Q61122036,SIA Aerones Engineering,
Q59275384,Printful,
Q18615317,Latvijas Radio 5,2013-01-01T00:00:00Z
Q6514414,Narvesen,1894-01-01T00:00:00Z
Q124538673,Q124538673,1993-12-01T00:00:00Z
Q16363314,Mego,1999-09-23T00:00:00Z
Q16350315,Q16350315,
Q120651326,Piana Vyshnia,
Q16350284,Q16350284,
Q15806753,Drogas,1995-11-03T00:00:00Z
Q3741108,Rimi Baltic,2004-01-01T00:00:00Z
Q110678345,ACME Film Latvija,
Q21011154,Sadales tīkls,2007-07-01T00:00:00Z
Q124619856,Magebit,2014-01-01T00:00:00Z
Q100392934,Darkflow Software,
Q65588459,Depo DIY,2004-12-29T00:00:00Z
Q4041942,Just5,2009-01-01T00:00:00Z
Q124538635,Q124538635,2018-03-28T00:00:00Z
Q122374673,Q122374673,2000-01-04T00:00:00Z
Q96047373,Amic Energy,2013-01-01T00:00:00Z
Q111020507,Baltijas Mediju Alianse,1995-01-01T00:00:00Z
Q4034923,Bauskas alus,1981-01-01T00:00:00Z
Q4050627,TV6,1998-04-22T00:00:00Z
Q5134411,Clique,2010-01-01T00:00:00Z
Q1586376,SmartLynx Airlines,1992-03-31T00:00:00Z
Q14239556,Citadele banka,2010-06-01T00:00:00Z
Q796010,BITĖ Group,2005-01-01T00:00:00Z
Q2007643,Riga Stradiņš University,1950-01-01T00:00:00Z
Q327094,Latvian Railways,1991-10-01T00:00:00Z
Q4036868,Q4036868,1999-01-01T00:00:00Z
Q116265936,Latvia State Radio and Television Center,
Q110783691,Q110783691,
Q16350294,Q16350294,
Q54862612,Soaphog Game Studio,2016-01-01T00:00:00Z
Q913580,MIKROTĪKLS,1996-03-14T00:00:00Z
