id,name,start_date
Q12629608,Daruvarske toplice,1762-01-01T00:00:00Z
Q62274622,Crodux,
Q7334368,Rimac Automobili,2009-01-01T00:00:00Z
Q114806702,Radio Rojc,
Q787388,University of Rijeka,1973-05-17T00:00:00Z
Q12627396,Autotrolej,1899-01-01T00:00:00Z
Q123016754,Con Film Hrvatska,2010-12-21T00:00:00Z
Q65971584,Studenac Market,1973-01-01T00:00:00Z
Q3514208,Jabuka TV,
Q124392555,Q124392555,
Q12643627,Tisak,1972-01-01T00:00:00Z
Q123354027,Nukleus film,2004-01-01T00:00:00Z
Q308974,Croatia Airlines,1990-01-01T00:00:00Z
Q109407566,Pine Studio,2012-01-01T00:00:00Z
Q118151894,Orqa,2018-01-01T00:00:00Z
Q140381,Zagrebačka banka,1914-01-01T00:00:00Z
Q120377404,Q120377404,
Q106866275,GetByBus,
Q7199671,Pivovara Ličanka,1997-08-01T00:00:00Z
Q101617829,Binx Interactive,
Q1958759,Müller,1953-03-05T00:00:00Z
Q1143457,Croatian National Bank,1990-12-21T00:00:00Z
Q65133381,Laudato TV,2015-12-25T00:00:00Z
Q16111775,Antena Zadar,
Q12643718,Tommy,1992-01-01T00:00:00Z
Q106775805,Room-C Games,
Q2496046,University of Dubrovnik,2003-10-01T00:00:00Z
Q20526419,Udruga Obnova,
Q117195375,BoxNow Croatia,
Q2340010,Croteam,1993-01-01T00:00:00Z
Q7939538,Voice of Croatia,1926-01-01T00:00:00Z
Q111662957,Atelieri Koprivnica,
Q1289247,Matica hrvatska,1842-02-10T00:00:00Z
Q7246343,Privredna banka Zagreb,1966-01-01T00:00:00Z
Q10342531,Otvoreni Radio,1997-12-24T00:00:00Z
Q13365060,Q13365060,
Q912735,Radio Television of Croatia,1926-05-15T00:00:00Z
Q12634995,Kršćanska sadašnjost,1968-01-01T00:00:00Z
Q117353956,Q117353956,
Q5428923,"Faculty of Civil Engineering, University of Osijek",1976-01-01T00:00:00Z
Q16110289,Autonomous cultural center ATTACK!,1997-01-01T00:00:00Z
Q904388,Pliva,1921-01-01T00:00:00Z
Q108362599,NOVA Gallery,1975-01-01T00:00:00Z
Q440838,Bizovačke toplice,1974-01-01T00:00:00Z
Q7281065,Radio Student,1996-01-01T00:00:00Z
Q12640898,Radio Jaska,1969-08-26T00:00:00Z
Q97222641,Znanje,1925-01-01T00:00:00Z
Q675848,University of Zagreb,1669-09-23T00:00:00Z
Q122583130,Links,2001-01-01T00:00:00Z
Q113486638,Croatian National Theatre in Zagreb,1895-10-14T00:00:00Z
Q633782,Juraj Dobrila University of Pula,2006-01-01T00:00:00Z
Q54641779,Extra FM,2018-05-03T00:00:00Z
Q69885897,International Children's Festival,
Q87399724,Veronika,2000-01-01T00:00:00Z
Q12640897,Radio Maria Croatia,
Q429032,Miroslav Krleža Lexicographical Institute,1950-10-05T00:00:00Z
Q5428937,"Faculty of Economics, University of Osijek",1959-06-25T00:00:00Z
Q58040098,Plodine,1993-01-01T00:00:00Z
Q3040168,Croatian News Agency,1990-01-01T00:00:00Z
Q470696,Hrvatski Telekom,1998-12-28T00:00:00Z
Q107633440,Somnium Games,2015-03-01T00:00:00Z
Q117006722,Red Martyr Entertainment,2019-01-01T00:00:00Z
Q1662137,INA,1964-01-01T00:00:00Z
Q65132948,Bakmaz,1990-01-01T00:00:00Z
Q65149639,First Croatian Wrestlers,2005-01-01T00:00:00Z
Q11124446,Mreža TV,1996-06-30T00:00:00Z
Q115137198,iNovine,2008-01-01T00:00:00Z
Q110502246,Kreativno-edukativni Studio,
Q102338198,Blitz Film i Video Distribucija,
Q518563,Konzum,1957-01-01T00:00:00Z
Q6471746,Klub studenata elektrotehnike,1969-01-01T00:00:00Z
Q62082464,Mlinar,
Q1664911,Podravka,1934-01-01T00:00:00Z
Q97192570,Q97192570,1995-07-26T00:00:00Z
Q12630914,Farmacia,
Q111362777,Fade In,2000-01-01T00:00:00Z
Q17441942,Galerija Miroslav Kraljević (G-MK),1986-01-01T00:00:00Z
Q12631567,Histrion acting troupe,1975-07-11T00:00:00Z
Q12643390,EXIT Theater,1994-01-01T00:00:00Z
Q31198593,OTP banka,
Q115972775,Overseas Express,
