id,name,start_date
Q114267317,Prime 9ja Online,2016-03-01T00:00:00Z
Q4688832,Afe Babalola University,2009-01-01T00:00:00Z
Q17061030,Jumia,2012-01-01T00:00:00Z
Q110949336,Authority 91.9FM,
Q113530696,Radio Station,
Q112189220,Ifesinachi Transport Ltd,1965-01-01T00:00:00Z
Q39046315,Faaji FM,2012-12-01T00:00:00Z
Q110955443,Rhema fm,
Q110953606,The Beat 97.9 FM,
Q110957430,Classic 91.1FM,
Q5270729,Diamond Bank,1990-01-01T00:00:00Z
Q6805557,Media Trust,2001-01-01T00:00:00Z
Q5978240,Zenith Bank,1990-05-01T00:00:00Z
Q119856883,Jabros Industries Limited,
Q60847842,Green Africa Airways,
Q17063480,konga.com,2012-01-01T00:00:00Z
Q4672418,Access Bank,1989-01-01T00:00:00Z
Q3341382,Nigerian Television Authority,1976-01-01T00:00:00Z
Q110953621,Today 95.1FM,2013-08-01T00:00:00Z
Q110958737,Beat 99.9FM,
Q7280934,Radio Nigeria Kaduna,1962-01-01T00:00:00Z
Q110809691,Ibile Oil and Gas Corporation,2013-01-01T00:00:00Z
Q7611369,Sterling Bank,1960-01-01T00:00:00Z
Q119020398,Mudathir brothers,
Q111014733,Smooth 98.1FM,2009-11-14T00:00:00Z
Q87068344,Silverbird TV,2003-01-01T00:00:00Z
Q23022855,Urban96 Radio Network,2016-01-01T00:00:00Z
Q7687722,Tastee Fried Chicken,1996-01-01T00:00:00Z
Q110950422,Cool 95.9FM,
Q110955738,Family love 97.7FM,
Q22080463,Legit.ng,2012-01-01T00:00:00Z
Q18169406,Splash Fm Ibadan,2007-01-01T00:00:00Z
Q110941029,Blaze 91.5FM,
Q110916091,Bukatee Restaurant,
Q21485092,Bet9ja,2013-01-01T00:00:00Z
Q114267317,Prime 9ja Online,2016-01-01T00:00:00Z
Q5452342,First Bank of Nigeria,1894-01-01T00:00:00Z
Q111169433,Inspiration FM Lagos,2008-01-01T00:00:00Z
Q3562146,Voice of Nigeria,1961-01-01T00:00:00Z
Q60744060,Boomplay,2015-08-01T00:00:00Z
Q105974163,NaijaVibe,2012-01-01T00:00:00Z
Q65046775,Plus TV Africa,
Q110957007,Uniport 88.5FM,
Q22031730,Rhythm 93.7 FM Lagos,1997-01-01T00:00:00Z
Q955488,Mr Bigg's,1973-01-01T00:00:00Z
Q110956143,Naija 92.7FM,
Q104522362,Unulax,2016-07-04T00:00:00Z
Q122191224,Haze Studios,2021-01-01T00:00:00Z
Q22026488,Ogun State Television,1981-01-01T00:00:00Z
Q95632521,NairaBET,
Q110949475,Ogene 98.3FM,
Q22237630,HipTV,2007-01-01T00:00:00Z
Q17332345,Radio Rivers 99.1FM,1981-05-02T00:00:00Z
Q110952361,Nigeria Info 92.3FM,
Q59417695,God is Good Motors,1998-01-01T00:00:00Z
Q927304,University of Nigeria,1955-01-01T00:00:00Z
Q23461416,Chicken Republic,2004-01-01T00:00:00Z
Q123558287,Presco-Plc,1991-01-01T00:00:00Z
Q28401298,TVC News,2012-01-01T00:00:00Z
Q60751889,Providus Bank Limited,2016-01-01T00:00:00Z
Q110953481,Garden City 89.9FM,2011-12-01T00:00:00Z
Q17109365,The Beat 99.9 FM,1999-01-01T00:00:00Z
Q109547107,Unizik FM 94.1,2008-04-27T00:00:00Z
Q110958743,Excel 103.7FM,
Q7885401,Union Bank of Nigeria,1917-01-01T00:00:00Z
Q99519020,Dove TV,
Q7399506,Sahara Reporters,2006-01-01T00:00:00Z
Q18390265,Rhythm 93.7 FM Port Harcourt,2002-01-01T00:00:00Z
Q5446777,Fidelity Bank Nigeria,1988-01-01T00:00:00Z
Q579747,Guaranty Trust Holding Company,1990-01-17T00:00:00Z
Q50842610,Publiseer,2017-01-01T00:00:00Z
Q112164481,Chisco Transport Company,1981-01-01T00:00:00Z
Q109578701,Trust TV,
Q110956674,Wish 99.5FM,
Q108129095,Silverbird Film Distribution,
Q21908935,Brila FM,2002-01-01T00:00:00Z
Q113302089,Blue Pictures Entertainment,
Q57614340,Ripples Nigeria,2015-01-01T00:00:00Z
Q6959743,Nairaland,2005-01-01T00:00:00Z
Q112189137,ABC Transport,1993-02-13T00:00:00Z
Q17988971,91.7 FM,2011-09-01T00:00:00Z
Q112191620,Faith Motors Limited,1996-01-01T00:00:00Z
Q7537673,Skye Bank,2006-01-01T00:00:00Z
Q115223856,Anjy Luminee Couture,2013-01-01T00:00:00Z
Q39059538,jiji.ng,2014-01-01T00:00:00Z
Q513457,United Bank for Africa,1949-01-01T00:00:00Z
Q28197218,Cokodeal,2012-01-01T00:00:00Z
