id,name,start_date
Q7370229,Rotana Hotels,1992-01-01T00:00:00Z
Q4700704,Akhbar Al Khaleej,1976-01-01T00:00:00Z
Q803640,Bahrain Petroleum Company,1929-01-01T00:00:00Z
Q4703513,Al Ayam,1989-01-01T00:00:00Z
Q310130,Al-Wasat,2002-09-07T00:00:00Z
Q12242596,Dr. Sulaiman Al Habib Medical Services Group,1993-11-25T00:00:00Z
Q109969337,Alliance Francaise Bahrain,
Q4703331,Al-Watan,2005-01-01T00:00:00Z
Q571182,Central Bank of Bahrain,1973-01-01T00:00:00Z
Q42313285,Ahmed Alkooheji Communications,2016-01-01T00:00:00Z
Q4842748,Bahrain Mirror,2011-01-01T00:00:00Z
Q7907093,Stc Bahrain,2010-01-01T00:00:00Z
Q4842752,Bahrain News Agency,1976-01-01T00:00:00Z
Q60776486,Texel Air,
