id,name,start_date
Q17061030,Jumia,2012-01-01T00:00:00Z
Q5416938,Eveready East Africa,1967-01-01T00:00:00Z
Q30667942,K24,
Q7398410,Safaricom,1997-01-01T00:00:00Z
Q4853463,Bamburi Cement,1951-01-01T00:00:00Z
Q5331123,Nation FM,2002-01-01T00:00:00Z
Q123472713,Twiga Foods,2014-01-01T00:00:00Z
Q1665444,The New Humanitarian,1994-01-01T00:00:00Z
Q122672981,Ceuvoe Group,2018-01-01T00:00:00Z
Q24236287,Scott Christian University,1989-01-01T00:00:00Z
Q638900,Kenya Airways,1977-01-01T00:00:00Z
Q28134152,SportPesa,2014-01-01T00:00:00Z
Q18358469,BitPesa,2013-01-01T00:00:00Z
Q1434496,Fly540,2006-01-01T00:00:00Z
Q24236287,Scott Christian University,1962-01-01T00:00:00Z
Q16958562,Citizen TV,1999-01-01T00:00:00Z
Q3431904,Rift Valley Railways Consortium,2005-01-01T00:00:00Z
Q120783615,Goodlife Pharmacy,
Q4646193,98.4 Capital FM,1996-01-01T00:00:00Z
Q6959786,Nairobi Java House,
Q6955529,NTV,1999-01-01T00:00:00Z
Q16937029,Pamoja FM,
Q6970049,Nation Media Group,1959-01-01T00:00:00Z
Q2510227,Central Bank of Kenya,1966-01-01T00:00:00Z
Q117160191,Gamepawa,2021-01-01T00:00:00Z
Q43897916,Tuko.co.ke,2015-01-01T00:00:00Z
Q6392752,Kenya Television Network,1990-01-01T00:00:00Z
Q61971936,Cloud9xp,
Q18164704,East African Portland Cement Company,1933-01-01T00:00:00Z
Q5384664,Equity Bank Kenya,2014-01-01T00:00:00Z
Q55605275,Betika,2016-01-01T00:00:00Z
Q7233983,Postal Corporation of Kenya,1999-01-01T00:00:00Z
Q1525124,Kenya Electricity Generating Company,1998-10-02T00:00:00Z
Q4966238,Bridge International Academies,2007-01-01T00:00:00Z
Q119820540,A.B. Patel & Patel LLP,1922-01-13T00:00:00Z
Q6392548,Kenya Broadcasting Corporation,1928-01-01T00:00:00Z
