id,name,start_date
Q2393414,Empresas Polar,1941-03-14T00:00:00Z
Q5856092,Farmatodo,1918-01-01T00:00:00Z
Q65088552,Universidad Nacional Experimental del Magisterio Samuel Robinson,2018-11-01T00:00:00Z
Q421023,Organization of Ibero-American States,1949-01-01T00:00:00Z
Q3065618,TelevenTV,1988-07-03T00:00:00Z
Q62567760,Campesina 94.5 FM (Lara),2005-06-05T00:00:00Z
Q264042,Vive,2003-01-01T00:00:00Z
Q37910146,Datanalisis,1988-01-01T00:00:00Z
Q62567506,Q62567506,
Q517093,BDV | Banco de Venezuela,1890-09-02T00:00:00Z
Q5681607,Banco Exterior,1958-01-24T00:00:00Z
Q44885674,UCOCAR,1990-01-01T00:00:00Z
Q1052455,Cecosesola,1967-01-01T00:00:00Z
Q310659,TeleSUR,2005-01-01T00:00:00Z
Q62567012,Q62567012,
Q20015002,Farmahorro,1907-01-01T00:00:00Z
Q38830376,Q38830376,
Q7909500,Vale TV,1998-01-01T00:00:00Z
Q5120906,Cinex,1998-01-01T00:00:00Z
Q109606766,Aerocav,1958-01-01T00:00:00Z
Q62568864,Radiante 103.3 FM (Zulia),
Q62567472,Baralt FM 97.3 (Zulia),
Q62566631,Tu voz stereo FM (Zulia),
Q11693811,Movilnet,1992-01-01T00:00:00Z
Q114082653,Cine Mestizo,
Q745484,Venevisión,1961-02-27T00:00:00Z
Q760690,University of the Andes,1785-01-01T00:00:00Z
Q5841184,Universidad Nacional Experimental Rafael María Baralt,
Q677606,Conviasa,2004-01-01T00:00:00Z
Q392525,Agencia Venezolana de Noticias,1977-01-01T00:00:00Z
Q109606654,Tealca,
Q5159960,Conferry,1959-01-01T00:00:00Z
Q936476,Central University of Venezuela,1721-01-01T00:00:00Z
Q5465007,Banco Fondo Comun,1963-01-01T00:00:00Z
Q742964,RCTV,1953-11-15T00:00:00Z
Q2389456,Yutong,1963-01-01T00:00:00Z
Q62566798,Acción 100.1 FM (Zulia),
Q19599444,Inter,1996-01-01T00:00:00Z
Q3512635,TV Venezuela,2006-01-01T00:00:00Z
Q62568241,Caribe 87.5 FM (Zulia),
Q5571087,Globovisión,1994-12-01T00:00:00Z
Q62567346,Phoenix Radio FM 94.9 (Zulia),
Q3345401,Ve Plus TV,2000-08-28T00:00:00Z
Q4854841,Banesco,1992-01-01T00:00:00Z
Q5717839,Agricultural Bank of Venezuela,2005-01-01T00:00:00Z
Q1475831,Venezolana de Televisión,1964-08-01T00:00:00Z
Q62567947,Canal Z (Zulia),
Q2061763,TVES,2007-05-28T00:00:00Z
Q122903969,Q122903969,
Q4835087,BBVA Provincial,1952-08-08T00:00:00Z
Q4854108,Banco Occidental de Descuento,1957-01-08T00:00:00Z
Q109608214,Supermercados Santo Tomé,
Q6156664,Rafael Belloso Chacin University,1989-01-01T00:00:00Z
Q111309232,Universidad Internacional de las Comunicaciones,2019-12-04T00:00:00Z
Q62568697,Impacto 104.7 FM (Zulia),
Q109608141,Botiqueria,
Q5728123,Banco Bicentenario,2009-12-16T00:00:00Z
Q5662433,Alba Ciudad 96.3 FM,2008-01-01T00:00:00Z
Q109606671,Grupo ZOOM,
Q30281004,BANFANB,2014-01-01T00:00:00Z
Q62568425,Chevere 97.9 fm (Zulia),
Q5769689,Cines Unidos,1947-06-13T00:00:00Z
Q5717827,Bancaribe,1954-02-12T00:00:00Z
Q6156559,Universidad Nacional Experimental de los Llanos Occidentales Ezequiel Zamora,1975-10-07T00:00:00Z
Q5718196,Banco del Tesoro,
Q4854101,Mercantil Banco,1925-03-23T00:00:00Z
Q109606691,MRW,1988-01-01T00:00:00Z
