id,name,start_date
Q3346898,BanglaVision,2006-01-01T00:00:00Z
Q30603693,Ecstasy,1997-01-01T00:00:00Z
Q3348663,Bangladesh Television,1964-01-01T00:00:00Z
Q122958484,Dirgho.com,
Q3260360,NovoAir,2013-01-01T00:00:00Z
Q7277893,RTV,2005-01-01T00:00:00Z
Q47462536,Studio 6/6,2015-01-01T00:00:00Z
Q17071713,US-Bangla Airlines,2013-01-01T00:00:00Z
Q28739963,Bengal Foundation,1986-01-01T00:00:00Z
Q4855508,Banglalink,1999-01-01T00:00:00Z
Q26327,Somoy TV,2010-01-01T00:00:00Z
Q18988838,Rokomari.com,2012-01-19T00:00:00Z
Q3350409,Ekushey Television,2000-04-14T00:00:00Z
Q4654772,ATN News,2010-01-01T00:00:00Z
Q63154615,Spice FM,
Q109587049,Upay,2021-01-01T00:00:00Z
Q55075092,Duronto TV,
Q61388050,Grand Sultan Tea Resort & Golf,
Q13057879,Channel 24,2012-01-01T00:00:00Z
Q3347028,Janata Bank,1971-01-01T00:00:00Z
Q517050,Agrani Bank,1972-01-01T00:00:00Z
Q334694,Independent Television,2010-01-01T00:00:00Z
Q28478404,10 Minute School,
Q55339807,Be Fresh Limited,2011-01-01T00:00:00Z
Q63153130,Jago FM,
Q51304964,Mermaid Beach Resort,
Q102037696,T Sports,
Q108559543,Wow Play TV,
Q115664015,Shwapno,2008-01-01T00:00:00Z
Q16346369,Jamuna TV,2014-01-01T00:00:00Z
Q51353880,Mermaid Beach House Collection,
Q47122673,CtgShop.com,2014-07-01T00:00:00Z
Q119361574,Le Reve,2009-01-01T00:00:00Z
Q89349537,mayurpankhi,2014-01-01T00:00:00Z
Q106589420,Evaly,2018-12-01T00:00:00Z
Q5268706,DhakaFM 90.4,2009-01-01T00:00:00Z
Q4691164,Agamee Prakashani,1986-01-01T00:00:00Z
Q115664869,Mithai,2015-01-01T00:00:00Z
Q7308074,Regent Airways,2010-01-01T00:00:00Z
Q4938489,Boishakhi Television,
Q3350382,Sonali Bank,1972-01-01T00:00:00Z
Q3350728,ATN Bangla,1997-01-01T00:00:00Z
Q115232313,Air Astra,2022-01-01T00:00:00Z
Q98254251,Amber IT,
Q8119721,Teletalk,2004-01-01T00:00:00Z
Q16345932,Bangladesh Krishi Bank,1973-01-01T00:00:00Z
Q104636786,bdjobs.com,2000-07-01T00:00:00Z
Q3350497,Bangladesh Betar,1939-01-01T00:00:00Z
Q4855508,Banglalink,1996-01-01T00:00:00Z
Q17015324,Bangladesh Fisheries Information Share Home,
Q55827583,AMY - Online Travel Agency,2016-06-01T00:00:00Z
Q21541647,Deepto TV,2015-01-01T00:00:00Z
Q3346865,Radio Foorti,
Q5072501,Channel i,1999-10-01T00:00:00Z
Q55232288,Sairu Hill Resort,
Q3346932,Radio Today,
Q107555892,BTV Chattogram,1996-12-19T00:00:00Z
Q1784973,Grameenphone,1997-01-01T00:00:00Z
Q18385199,Investment Corporation of Bangladesh,1976-01-01T00:00:00Z
Q61463454,Barcode Cafe,2013-07-09T00:00:00Z
Q104882072,Hatil,1989-01-01T00:00:00Z
Q7025410,NTV,2003-01-01T00:00:00Z
Q863432,Biman Bangladesh Airlines,1972-01-01T00:00:00Z
Q108549183,Apex,
