id,name,start_date
Q123298436,3labels.com,
Q124151518,Ciela,
Q7692633,Technomarket,1992-01-01T00:00:00Z
Q106094333,"Butcher Shop Dimqt - ""Cooperative Market""",1998-01-01T00:00:00Z
Q841581,Sofia University,1888-10-01T00:00:00Z
Q114053568,HitMax,
Q7553668,Sofia Urban Mobility Center,2009-02-02T00:00:00Z
Q118720187,Q118720187,2015-01-01T00:00:00Z
Q106093074,Culinary Shop Dimqt,1998-01-01T00:00:00Z
Q115656899,OZK,
Q28056752,Technopolis,2001-01-01T00:00:00Z
Q110399491,Praktiker,2004-01-01T00:00:00Z
Q79101901,House of Meat Galanski,2018-12-10T00:00:00Z
Q3367065,First Investment Bank,1993-10-08T00:00:00Z
Q118720219,Q118720219,2012-01-01T00:00:00Z
Q118558950,Q118558950,
Q109996760,Eleven,
Q118164603,LB Bulgaricum,
Q111603199,EKO Bulgaria,
Q123458634,Q123458634,
Q804928,Bulgarian Railway Company A.D.,2004-01-01T00:00:00Z
Q118559499,Q118559499,2011-02-17T00:00:00Z
Q2471460,Heli Air Services,1990-01-01T00:00:00Z
Q106508421,"Gaida school ""Trakia""",2016-11-01T00:00:00Z
Q110614670,Aiko,
Q16955362,Navigation Maritime Bulgare,1892-12-14T00:00:00Z
Q19370762,Pensoft Publishers,1992-01-01T00:00:00Z
Q5206146,DSK Bank,1951-01-01T00:00:00Z
Q114131717,Videnov Furniture,
Q307468,bTV,2000-06-01T00:00:00Z
Q122960499,Maxxmart,
Q2880826,Bulgarian Posts,1879-01-01T00:00:00Z
Q1941592,A1 Bulgaria,1994-01-01T00:00:00Z
Q106508620,Health Zone,2009-05-11T00:00:00Z
Q4836739,bTV Radio,
Q108852081,SOpharmacy,
Q117306739,Petmall,
Q85614408,TexCycle,
Q118720091,Q118720091,2011-01-01T00:00:00Z
Q110583289,EasyPay (Bulgaria),
Q61140282,Winbet,2015-01-01T00:00:00Z
Q118559425,A Plus Films,2008-09-01T00:00:00Z
Q12279128,Dramatichno-kuklen Teatr Konstantin Velichkov,1870-01-01T00:00:00Z
Q118359929,mat star,
Q25484895,Hit Mix Music,
Q119168386,Minimart,
Q12270598,Bulsatcom,2000-01-01T00:00:00Z
Q115656547,Aladin Foods,
Q7283808,UBB*,1994-01-01T00:00:00Z
Q12286392,Varna University of Management,1996-01-01T00:00:00Z
Q894120,Borovets,1896-01-01T00:00:00Z
Q6975183,National Railway Infrastructure Company,2002-01-01T00:00:00Z
Q20501265,HBO Bulgaria,
Q121363856,Alexandra Films,2012-05-16T00:00:00Z
Q108169047,Lidl Bulgaria,2003-04-02T00:00:00Z
Q114053570,Dar,
Q87444476,Silviya's Beauty Box,2017-11-01T00:00:00Z
Q12279650,Electricity System Operator,2007-04-01T00:00:00Z
Q121912842,Betty,
Q370968,New Bulgarian University,1991-09-18T00:00:00Z
Q98446722,Chaos Group,
Q12275168,Q12275168,1992-12-15T00:00:00Z
Q118778813,Address,
Q12274176,Bulgaria Оn Аir,2011-09-05T00:00:00Z
Q12291957,Radio Sofia,
Q12287911,NEK EAD,1991-01-01T00:00:00Z
Q122947768,M-Texx,
Q31191001,NOVA Broadcasting Group,1994-07-16T00:00:00Z
Q61116364,Toplofikatsiya Sofia,
Q25484657,Radio NOVA NEWS,
Q7095072,Ontotext,2000-01-01T00:00:00Z
Q115656743,Cash Credit,
Q7234083,Postbank,1991-01-01T00:00:00Z
Q106508478,Omron Healthcare Bulgaria by DINI OTC Ltd,1993-04-01T00:00:00Z
Q66133376,BulMag,1995-11-01T00:00:00Z
Q2877338,BNT 4,1999-05-02T00:00:00Z
Q12289125,Overgas,1991-01-01T00:00:00Z
Q4996377,Bulgartransgaz,2007-01-01T00:00:00Z
Q122856124,Forward Pictures,2008-03-25T00:00:00Z
Q108868578,Union Ivkoni,
Q2944755,Central Cooperative Bank,1991-03-28T00:00:00Z
Q61140834,Fantastico,
Q610143,Bulgarian State Railways,1888-08-01T00:00:00Z
Q12291953,Q12291953,
Q115656700,Credissimo,
Q7281111,Radio Vitosha,
Q124128473,Q124128473,2009-01-01T00:00:00Z
Q113588713,Q113588713,
Q106093611,"Gaida school ""Trakia""",2016-11-01T00:00:00Z
Q14915070,Yettel Bulgaria,2001-09-17T00:00:00Z
Q63213940,Perfect Home Ltd,
Q106508561,DINI OTC Ltd,1993-05-10T00:00:00Z
Q55636863,Fly2Sky,2016-01-01T00:00:00Z
Q117195372,BoxNow Bulgaria,
Q493187,University of Economics - Varna,1920-01-01T00:00:00Z
Q115972319,Express One,
Q121912813,Kamax,
Q118120555,Subra,
Q124151521,Booktrading,
Q7937522,Vivacom,1992-01-01T00:00:00Z
Q5206996,DZI,1946-01-01T00:00:00Z
Q122959304,Q122959304,
Q1003730,Bulgarian Academy of Sciences,1869-01-01T00:00:00Z
Q118778286,Era,
Q113611306,Q113611306,
Q122856621,ImmerseFX,
Q78142706,Zadarma,2006-12-12T00:00:00Z
Q3658386,Trakia University,1995-07-17T00:00:00Z
Q108113024,Tayaranjet,
Q98882686,SuperToons,
Q105955393,Alpha Music,2019-01-01T00:00:00Z
Q64033983,T-Market,
Q122763238,ProCredit Bank (Bulgaria),
Q124151519,Helikon,
Q5159718,Nu Boyana Film Studios,2007-01-01T00:00:00Z
Q111784576,Q111784576,1992-01-01T00:00:00Z
Q115656774,Viva Credit,
Q108032108,Strezov Sampling,2012-12-01T00:00:00Z
Q7884635,UniCredit Bulbank,1964-01-01T00:00:00Z
Q124281587,TED,
Q124151524,Orange,
Q139886,Nova,1994-07-16T00:00:00Z
Q106094537,"Butcher Shop Dimqt - ""Workshop""",1998-01-01T00:00:00Z
Q118558924,Pizza Lab,
Q98225196,neosat,
Q6951374,N-JOY,2006-06-01T00:00:00Z
Q19707473,Sunny Music,1996-01-01T00:00:00Z
Q115656510,Berezka,
Q65224484,SDI broker,2004-01-01T00:00:00Z
