id,name,start_date
Q3113677,GrandOptical,1989-01-01T00:00:00Z
Q421023,Organization of Ibero-American States,1949-01-01T00:00:00Z
Q8063259,Cinemas NOS,1953-01-01T00:00:00Z
Q3415778,RTP3,2001-01-01T00:00:00Z
Q794939,B&B Hotels,1990-01-01T00:00:00Z
Q113599655,Global Citizen Solutions,2017-01-01T00:00:00Z
Q208232,TAP Air Portugal,1945-03-14T00:00:00Z
Q842108,Euronext,2000-09-22T00:00:00Z
Q662094,RTP Madeira,1972-01-01T00:00:00Z
Q1550912,GMV Innovating Solutions,1984-01-01T00:00:00Z
Q106775903,ZOV,
Q10302678,Instituto Superior Miguel Torga,1937-01-01T00:00:00Z
Q7672174,TVCine,1994-01-01T00:00:00Z
Q118581,Portuguese Commercial Bank,1985-01-01T00:00:00Z
Q101063104,Verso Branco,
Q7171485,Pestana Group,1972-01-01T00:00:00Z
Q10382766,Tivoli,1933-01-01T00:00:00Z
Q1805857,RS (Part of RS Group plc),1937-01-01T00:00:00Z
Q62391722,Multiópticas,
Q24293126,Grupo Impala,
Q3391585,Universidade Aberta de Portugal,1988-01-01T00:00:00Z
Q3306167,MEO,2007-06-01T00:00:00Z
Q890729,Sport TV,1998-01-01T00:00:00Z
Q1408210,Fertagus,1999-01-01T00:00:00Z
Q4782260,Aptoide,2009-11-17T00:00:00Z
Q1045108,Carris,1872-01-01T00:00:00Z
Q604296,Hard Club,
Q108195506,Fidelidade Seguros,2004-01-01T00:00:00Z
Q109245704,Serrote Publishing,
Q5099111,Chilltime,2007-02-01T00:00:00Z
Q284147,SAPO,1995-01-01T00:00:00Z
Q24293067,Rádio do Concelho de Mafra,1985-01-01T00:00:00Z
Q18485899,Sport Zone,1997-01-01T00:00:00Z
Q10302635,Polytechnic Institute of Bragança,1983-01-01T00:00:00Z
Q112673244,Gato Preto,
Q1024518,"CTT Correios de Portugal, S.A.",1520-11-16T00:00:00Z
Q10302641,Polytechnic Institute of Viseu,1979-01-01T00:00:00Z
Q1026044,Caixa Geral de Depósitos,1876-01-01T00:00:00Z
Q3408689,Livraria Lello,1906-01-01T00:00:00Z
Q80116485,Landka,2010-01-01T00:00:00Z
Q109012157,Alves Bandeira,
Q78625562,Semogue,
Q571820,Antena 3,1994-01-01T00:00:00Z
Q686182,The Navigator Company,2001-01-01T00:00:00Z
Q1129197,Global Media Group,2005-01-01T00:00:00Z
Q368643,University of Coimbra,1290-01-01T00:00:00Z
Q100772991,Golden Gate Grand Café,1841-01-01T00:00:00Z
Q110193078,f/508,
Q10377495,Record Europa,2005-10-01T00:00:00Z
Q649618,Rádio e Televisão de Portugal,1935-01-01T00:00:00Z
Q80368270,Seixas Pharmacy,
Q10366132,Rádio São Vicente,2001-05-14T00:00:00Z
Q10358829,Regiões TV,
Q24940999,American Association of Teachers of Spanish and Portuguese,1917-01-01T00:00:00Z
Q118444923,Q118444923,2006-01-01T00:00:00Z
Q114102189,Celeiro (bio market),1974-01-01T00:00:00Z
