id,name,start_date
Q17061030,Jumia,2012-01-01T00:00:00Z
Q86753037,Focus FM,
Q1521346,GCB Bank Limited,1953-01-01T00:00:00Z
Q5446778,Fidelity Bank Ghana,1990-01-01T00:00:00Z
Q6706090,Luv FM,
Q28732582,Radio Gold,
Q6297121,Joy FM,
Q112259763,Celebritieshits,2019-01-01T00:00:00Z
Q20854899,Citi FM,2004-11-05T00:00:00Z
Q110677522,The Ghanaian Standard,2021-11-22T00:00:00Z
Q16733539,GH One TV,
Q16733924,NET 2 Television,
Q4352110,Vodafone Ghana,1974-01-01T00:00:00Z
Q112232552,MTA Ghana,2021-01-15T00:00:00Z
Q389754,GTV,1965-07-31T00:00:00Z
Q4689607,Africa World Airlines,2010-01-01T00:00:00Z
Q60174302,Leti Arts,2007-01-01T00:00:00Z
Q61883237,Twellium Industrial Company,2013-09-01T00:00:00Z
Q110962067,GhREN,
Q100273563,Fox FM (Ghana),
Q97654591,Zaacoal,
Q3104763,Ghana Broadcasting Corporation,1935-07-31T00:00:00Z
Q76165362,Tigo,2004-01-01T00:00:00Z
Q4351971,Ghana Post,1995-01-01T00:00:00Z
Q5555373,Ghana News Agency,1957-01-01T00:00:00Z
Q48792241,Yen.com.gh,2015-01-01T00:00:00Z
Q95763111,Konkonsa TV,2018-01-01T00:00:00Z
Q19978283,Ghana Water Company Ltd.,1993-01-01T00:00:00Z
Q2303765,University of Ghana,1948-01-01T00:00:00Z
Q110928553,Acube Graphics,2016-11-30T00:00:00Z
