id,name,start_date
Q97781970,Visit Africa,2019-08-08T00:00:00Z
Q17061030,Jumia,2012-01-01T00:00:00Z
Q6979352,National Water and Sewerage Corporation,1972-01-01T00:00:00Z
Q5059068,Centenary Bank,1983-01-01T00:00:00Z
Q18387190,Karuhanga Tabaro & Associates,2009-01-01T00:00:00Z
Q97355319,NBS Television,2008-06-16T00:00:00Z
Q88358871,97.7 Record FM,
Q7877581,Uganda Broadcasting Corporation,
Q7598001,Stanbic Bank Uganda Limited,1906-01-01T00:00:00Z
Q16991766,K2 Telecom,2013-01-01T00:00:00Z
Q3431904,Rift Valley Railways Consortium,2005-01-01T00:00:00Z
Q487300,Bank of Uganda,1966-01-01T00:00:00Z
Q85845970,Fun Factory Uganda,
Q7098598,Opportunity Uganda Limited,1995-01-01T00:00:00Z
Q7102281,Orient Bank,1993-01-01T00:00:00Z
Q5768109,Hipipo,
Q7598202,Standard Chartered Uganda,1912-01-01T00:00:00Z
Q6978490,National Social Security Fund,1985-01-01T00:00:00Z
Q28402637,Savannah MOON,2009-01-01T00:00:00Z
Q5384668,Equity Bank Uganda,2008-01-01T00:00:00Z
Q4859965,Absa Bank Uganda Limited,1927-01-01T00:00:00Z
Q7887506,United Bank for Africa,2008-01-01T00:00:00Z
Q7845759,Tropical Bank,1973-01-01T00:00:00Z
Q106647360,Kubwa Five Safaris,2018-01-24T00:00:00Z
Q7881483,Umeme,2004-01-01T00:00:00Z
Q110687727,Radio Maria Uganda,
