id,name,start_date
Q8071263,Zhwandoon TV,2011-01-01T00:00:00Z
Q2876754,BBC Persian Television,2009-01-01T00:00:00Z
Q4653988,Arezo TV,
Q1156372,Da Afghanistan Bank,1939-01-01T00:00:00Z
Q4849399,Bakhtar News Agency,1939-01-01T00:00:00Z
Q1140984,Academy of Sciences of Afghanistan,1978-01-01T00:00:00Z
Q5424466,FARSI1,2009-01-01T00:00:00Z
Q5950794,Maihan TV,
Q1063369,Radio Azadi,2002-01-01T00:00:00Z
Q383046,Afghan Wireless,2002-01-01T00:00:00Z
Q1505036,Tolo TV,2004-01-01T00:00:00Z
Q95951789,ZAWIA,2019-01-01T00:00:00Z
Q3918322,Lemar TV,2006-01-01T00:00:00Z
Q7487757,Shamshad TV,2006-01-01T00:00:00Z
Q63185661,Oxygen Film Studio,2014-01-01T00:00:00Z
Q7670977,TOLOnews,2010-08-01T00:00:00Z
