company_id,val_id,edge_typ,node_typ
Q7817,Q29584363,INDUSTRY,Industry
Q12236500,Q81799,INDUSTRY,Industry
Q746413,Q3972943,INDUSTRY,Industry
Q16126459,Q2518196,INDUSTRY,Industry
Q17061030,Q126793,INDUSTRY,Industry
Q20419500,Q2518196,INDUSTRY,Industry
Q3015967,Q29585658,INDUSTRY,Industry
Q95000029,Q625568,INDUSTRY,Industry
Q95000029, Q202255,INDUSTRY,Industry
Q6818793,Q126793,INDUSTRY,Industry
Q5367528,Q5358497,INDUSTRY,Industry
Q97358762,Q126793,INDUSTRY,Industry
Q16124704,Q56510361,INDUSTRY,Industry
Q16124704, Q474200,INDUSTRY,Industry
Q3317535,Q81799,INDUSTRY,Industry
Q12249156,Q56611700,INDUSTRY,Industry
Q12249156, Q5892272,INDUSTRY,Industry
Q16245812,Q785222,INDUSTRY,Industry
Q4704548,Q11030,INDUSTRY,Industry
Q11198865,Q29585658,INDUSTRY,Industry
Q4119563,Q57774188,INDUSTRY,Industry
Q4119563, Q806718,INDUSTRY,Industry
Q20391128,Q474200,INDUSTRY,Industry
Q12190056,Q932586,INDUSTRY,Industry
Q95000029,Q64681524,CEO,Person
Q60580264,Q12240055,CHAIRMAN,Person
Q60580264, Q16118717,CHAIRMAN,Person
Q20857830,Q85,HEADQUARTERS,Location
Q7370229,Q1519,HEADQUARTERS,Location
Q7817,Q71,HEADQUARTERS,Location
Q12236500,Q85,HEADQUARTERS,Location
Q746413,Q2662373,HEADQUARTERS,Location
Q746413, Q1345,HEADQUARTERS,Location
Q16126459,Q3450118,HEADQUARTERS,Location
Q17061030,Q1024647,HEADQUARTERS,Location
Q20419500,Q85,HEADQUARTERS,Location
Q115058355,Q85,HEADQUARTERS,Location
Q1935533,Q84,HEADQUARTERS,Location
Q617584,Q85,HEADQUARTERS,Location
Q3546311,Q335708,HEADQUARTERS,Location
Q114358004,Q87,HEADQUARTERS,Location
Q114785261,Q335708,HEADQUARTERS,Location
Q114785261, Q30832,HEADQUARTERS,Location
Q3015967,Q85,HEADQUARTERS,Location
Q105659399,Q1065497,HEADQUARTERS,Location
Q105659399, Q145356,HEADQUARTERS,Location
Q114355566,Q4165945,HEADQUARTERS,Location
Q56613006,Q85,HEADQUARTERS,Location
Q3341869,Q85,HEADQUARTERS,Location
Q79403380,Q85,HEADQUARTERS,Location
Q1355503,Q238452,HEADQUARTERS,Location
Q75389039,Q5348425,HEADQUARTERS,Location
Q75389039, Q85,HEADQUARTERS,Location
Q22689032,Q85,HEADQUARTERS,Location
Q85873176,Q81788,HEADQUARTERS,Location
Q95000029,Q85,HEADQUARTERS,Location
Q4119371,Q85,HEADQUARTERS,Location
Q4165272,Q335708,HEADQUARTERS,Location
Q4165272, Q85,HEADQUARTERS,Location
Q536368,Q85,HEADQUARTERS,Location
Q115329866,Q3692,HEADQUARTERS,Location
Q115729784,Q85,HEADQUARTERS,Location
Q253927,Q85,HEADQUARTERS,Location
Q60580264,Q6783908,HEADQUARTERS,Location
Q10970763,Q85,HEADQUARTERS,Location
Q73312516,Q612,HEADQUARTERS,Location
Q12193291,Q81788,HEADQUARTERS,Location
Q111621611,Q85,HEADQUARTERS,Location
Q112894922,Q85,HEADQUARTERS,Location
Q110475804,Q85,HEADQUARTERS,Location
Q30324680,Q81788,HEADQUARTERS,Location
Q6818793,Q85,HEADQUARTERS,Location
Q6767489,Q85,HEADQUARTERS,Location
Q5367528,Q85,HEADQUARTERS,Location
Q2583152,Q4164613,HEADQUARTERS,Location
Q12218355,Q85,HEADQUARTERS,Location
Q115944235,Q12194659,HEADQUARTERS,Location
Q97358762,Q85,HEADQUARTERS,Location
Q2060638,Q85,HEADQUARTERS,Location
Q118489623,Q85,HEADQUARTERS,Location
Q12213830,Q612,HEADQUARTERS,Location
Q16124704,Q87,HEADQUARTERS,Location
Q52288843,Q85,HEADQUARTERS,Location
Q3317535,Q87,HEADQUARTERS,Location
Q12211310,Q81788,HEADQUARTERS,Location
Q7643697,Q85,HEADQUARTERS,Location
Q20389534,Q85,HEADQUARTERS,Location
Q4118246,Q85,HEADQUARTERS,Location
Q2723670,Q4115223,HEADQUARTERS,Location
Q1147012,Q85,HEADQUARTERS,Location
Q648845,Q85,HEADQUARTERS,Location
Q118877494,Q1309979,HEADQUARTERS,Location
Q30082984,Q85,HEADQUARTERS,Location
Q12249156,Q85,HEADQUARTERS,Location
Q107563394,Q85,HEADQUARTERS,Location
Q16245812,Q85,HEADQUARTERS,Location
Q105686527,Q85,HEADQUARTERS,Location
Q115912573,Q12246599,HEADQUARTERS,Location
Q374740,Q85,HEADQUARTERS,Location
Q30314623,Q85,HEADQUARTERS,Location
Q4704548,Q85,HEADQUARTERS,Location
Q11198865,Q85,HEADQUARTERS,Location
Q12191473,Q85,HEADQUARTERS,Location
Q115640313,Q85,HEADQUARTERS,Location
Q122642274,Q388108,HEADQUARTERS,Location
Q4783223,Q85,HEADQUARTERS,Location
Q109607397,Q85,HEADQUARTERS,Location
Q4119563,Q85,HEADQUARTERS,Location
Q20391128,Q87,HEADQUARTERS,Location
Q112704899,Q111379339,GROUPED_IN,Group
Q120201432,Q111400595,GROUPED_IN,Group
Q20857830,Q79,RESIDES_IN,Location
Q7370229,Q810,RESIDES_IN,Location
Q7817,Q35,RESIDES_IN,Location
Q12236500,Q79,RESIDES_IN,Location
