company_id,val_id,edge_typ,node_typ
Q18417097,Q385378,INDUSTRY,Industry
Q18417097, Q77590,INDUSTRY,Industry
Q4004687,Q331814,INDUSTRY,Industry
Q113406502,Q25245117,INDUSTRY,Industry
Q83823,Q3565868,INDUSTRY,Industry
Q110960763,Q9323634,INDUSTRY,Industry
Q3605772,Q113365756,INDUSTRY,Industry
Q122751549,Q1149029,INDUSTRY,Industry
Q122751549, Q11661,INDUSTRY,Industry
Q100796552,Q941594,INDUSTRY,Industry
Q1432285,Q540912,INDUSTRY,Industry
Q1436858,Q15815448,INDUSTRY,Industry
Q1436858, Q190117,INDUSTRY,Industry
Q3758568,Q3972943,INDUSTRY,Industry
Q650467,Q25245117,INDUSTRY,Industry
Q746413,Q3972943,INDUSTRY,Industry
Q107137326,Q941594,INDUSTRY,Industry
Q55401011,Q25245117,INDUSTRY,Industry
Q123028077,Q837171,INDUSTRY,Industry
Q108250509,Q2143354,INDUSTRY,Industry
Q105082353,Q1762479,INDUSTRY,Industry
Q105082353, Q178512,INDUSTRY,Industry
Q3841263,Q331814,INDUSTRY,Industry
Q48800730,Q3972943,INDUSTRY,Industry
Q123298436,Q83405,INDUSTRY,Industry
Q739503,Q2151621,INDUSTRY,Industry
Q950042,Q11828862,INDUSTRY,Industry
Q950042, Q28823,INDUSTRY,Industry
Q2271894,Q184199,INDUSTRY,Industry
Q48807466,Q25245117,INDUSTRY,Industry
Q1407872,Q190928,INDUSTRY,Industry
Q123900995,Q25245117,INDUSTRY,Industry
Q18208315,Q49389,INDUSTRY,Industry
Q109658900,Q941594,INDUSTRY,Industry
Q16599354,Q2865305,INDUSTRY,Industry
Q7444725,Q126793,INDUSTRY,Industry
Q495026,Q57616250,INDUSTRY,Industry
Q495026, Q177777,INDUSTRY,Industry
Q124071348,Q47505049,INDUSTRY,Industry
Q124071348, Q627371,INDUSTRY,Industry
Q5171196,Q12684,INDUSTRY,Industry
Q673267,Q110702998,INDUSTRY,Industry
Q100343122,Q941594,INDUSTRY,Industry
Q61994819,Q126793,INDUSTRY,Industry
Q3650853,Q27557335,INDUSTRY,Industry
Q3633695,Q1416657,INDUSTRY,Industry
Q3633695, Q837171,INDUSTRY,Industry
Q3633695, Q806718,INDUSTRY,Industry
Q2213203,Q3369609,INDUSTRY,Industry
Q116784531,Q941594,INDUSTRY,Industry
Q16839814,Q837171,INDUSTRY,Industry
Q16839814, Q43183,INDUSTRY,Industry
Q3687413,Q3620776,INDUSTRY,Industry
Q19616,Q11033,INDUSTRY,Industry
Q105423900,Q187939,INDUSTRY,Industry
Q105423900, Q126793,INDUSTRY,Industry
Q2037048,Q11467,INDUSTRY,Industry
Q41171672,Q126793,INDUSTRY,Industry
Q91307483,Q112165722,INDUSTRY,Industry
Q373219,Q607081,INDUSTRY,Industry
Q123058749,Q126793,INDUSTRY,Industry
Q3943659,Q61054412,INDUSTRY,Industry
Q7333248,Q126793,INDUSTRY,Industry
Q1665834,Q1193236,INDUSTRY,Industry
Q3689979,Q331814,INDUSTRY,Industry
Q1884343,Q29584632,INDUSTRY,Industry
Q106614483,Q15265344,INDUSTRY,Industry
Q271812,Q190117,INDUSTRY,Industry
Q956756,Q936518,INDUSTRY,Industry
Q956756, Q190117,INDUSTRY,Industry
Q144617,Q25245117,INDUSTRY,Industry
Q3876396,Q3972943,INDUSTRY,Industry
Q3909455,Q25245117,INDUSTRY,Industry
Q1136349,Q1745299,INDUSTRY,Industry
Q3991204,Q178512,INDUSTRY,Industry
Q121330528,Q99529212,INDUSTRY,Industry
Q692179,Q112166112,INDUSTRY,Industry
Q1343270,Q607081,INDUSTRY,Industry
Q24910860,Q14864997,INDUSTRY,Industry
Q794939,Q27686,INDUSTRY,Industry
Q115475080,Q25245117,INDUSTRY,Industry
Q108328664,Q941594,INDUSTRY,Industry
Q3909457,Q2518196,INDUSTRY,Industry
Q120920458,Q941594,INDUSTRY,Industry
Q3539115,Q7590,INDUSTRY,Industry
Q912872,Q1326594,INDUSTRY,Industry
