company_id,val_id,edge_typ,node_typ
Q3113677,Q112165819,INDUSTRY,Industry
Q8063259,Q1415356,INDUSTRY,Industry
Q3415778,Q11030,INDUSTRY,Industry
Q794939,Q27686,INDUSTRY,Industry
Q113599655,Q837171,INDUSTRY,Industry
Q1550912,Q5268834,INDUSTRY,Industry
Q1550912, Q3510521,INDUSTRY,Industry
Q1550912, Q2729047,INDUSTRY,Industry
Q1550912, Q936518,INDUSTRY,Industry
Q1550912, Q508378,INDUSTRY,Industry
Q1550912, Q190117,INDUSTRY,Industry
Q106775903,Q106776480,INDUSTRY,Industry
Q106775903, Q22920017,INDUSTRY,Industry
Q118581,Q1416657,INDUSTRY,Industry
Q118581, Q837171,INDUSTRY,Industry
Q118581, Q806718,INDUSTRY,Industry
Q108195506,Q112130247,INDUSTRY,Industry
Q109245704,Q3972943,INDUSTRY,Industry
Q284147,Q75,INDUSTRY,Industry
Q112673244,Q126793,INDUSTRY,Industry
Q1024518,Q49845,INDUSTRY,Industry
Q1026044,Q29584334,INDUSTRY,Industry
Q1026044, Q1416657,INDUSTRY,Industry
Q1026044, Q837171,INDUSTRY,Industry
Q1026044, Q806718,INDUSTRY,Industry
Q80116485,Q2085381,INDUSTRY,Industry
Q80116485, Q1068473,INDUSTRY,Industry
Q80116485, Q941594,INDUSTRY,Industry
Q80116485, Q880371,INDUSTRY,Industry
Q686182,Q2283886,INDUSTRY,Industry
Q1129197,Q872,INDUSTRY,Industry
Q649618,Q11033,INDUSTRY,Industry
Q114102189,Q18043413,INDUSTRY,Industry
Q60182464,Q7223116,INDUSTRY,Industry
Q60182464, Q11460,INDUSTRY,Industry
Q3459586,Q11030,INDUSTRY,Industry
Q113951278,Q63869263,INDUSTRY,Industry
Q806190,Q29584334,INDUSTRY,Industry
Q806190, Q1416657,INDUSTRY,Industry
Q1341222,Q1326624,INDUSTRY,Industry
Q41171373,Q126793,INDUSTRY,Industry
Q60772401,Q97616144,INDUSTRY,Industry
Q60772401, Q11828862,INDUSTRY,Industry
Q51882883,Q11828862,INDUSTRY,Industry
Q122278373,Q941594,INDUSTRY,Industry
Q1946091,Q1416657,INDUSTRY,Industry
Q1946091, Q837171,INDUSTRY,Industry
Q1946091, Q806718,INDUSTRY,Industry
Q3337111,Q112165756,INDUSTRY,Industry
Q3027659,Q11030,INDUSTRY,Industry
Q377705,Q126793,INDUSTRY,Industry
Q10262017,Q1416657,INDUSTRY,Industry
Q10262017, Q837171,INDUSTRY,Industry
Q10262017, Q806718,INDUSTRY,Industry
Q9581725,Q1416657,INDUSTRY,Industry
Q9581725, Q837171,INDUSTRY,Industry
Q9581725, Q806718,INDUSTRY,Industry
Q1143588,Q192283,INDUSTRY,Industry
Q112790928,Q126793,INDUSTRY,Industry
Q1492739,Q862571,INDUSTRY,Industry
Q113381100,Q1740966,INDUSTRY,Industry
Q537886,Q806718,INDUSTRY,Industry
Q3562042,Q56598901,INDUSTRY,Industry
Q3562042, Q25245117,INDUSTRY,Industry
Q3042224,Q126793,INDUSTRY,Industry
Q1862842,Q112046,INDUSTRY,Industry
Q115388598,Q920671,INDUSTRY,Industry
Q115388598, Q213441,INDUSTRY,Industry
Q81123,Q3565868,INDUSTRY,Industry
Q109277006,Q2085381,INDUSTRY,Industry
Q1892188,Q126793,INDUSTRY,Industry
Q111908506,Q2729047,INDUSTRY,Industry
Q2105426,Q25245117,INDUSTRY,Industry
Q119948154,Q126793,INDUSTRY,Industry
Q7064377,Q1481411,INDUSTRY,Industry
Q109728449,Q484847,INDUSTRY,Industry
Q109728449, Q126793,INDUSTRY,Industry
Q108920491,Q1962634,INDUSTRY,Industry
Q116757244,Q941594,INDUSTRY,Industry
Q842108,Q33290562,CEO,Person
Q1550912,Q26637897,CEO,Person
Q1550912, Q26638506,CEO,Person
Q2035375,Q115646389,CEO,Person
Q109728449,Q98107725,CEO,Person
Q1550912,Q26639858,CHAIRMAN,Person
Q2035375,Q7155328,CHAIRMAN,Person
Q3113677,Q1120022,HEADQUARTERS,Location
Q421023,Q5740815,HEADQUARTERS,Location
Q8063259,Q597,HEADQUARTERS,Location
Q3415778,Q597,HEADQUARTERS,Location
Q208232,Q403671,HEADQUARTERS,Location
Q208232, Q597,HEADQUARTERS,Location
Q842108,Q53865133,HEADQUARTERS,Location
Q662094,Q25444,HEADQUARTERS,Location
Q1550912,Q910410,HEADQUARTERS,Location
Q118581,Q36433,HEADQUARTERS,Location
Q7171485,Q25444,HEADQUARTERS,Location
Q1805857,Q994925,HEADQUARTERS,Location
Q3306167,Q597,HEADQUARTERS,Location
Q890729,Q597,HEADQUARTERS,Location
Q1408210,Q328015,HEADQUARTERS,Location
Q4782260,Q597,HEADQUARTERS,Location
Q1045108,Q597,HEADQUARTERS,Location
Q108195506,Q597,HEADQUARTERS,Location
Q109245704,Q49344139,HEADQUARTERS,Location
Q5099111,Q926700,HEADQUARTERS,Location
Q284147,Q597,HEADQUARTERS,Location
Q112673244,Q1013294,HEADQUARTERS,Location
Q1024518,Q597,HEADQUARTERS,Location
Q1026044,Q104119937,HEADQUARTERS,Location
Q3408689,Q36433,HEADQUARTERS,Location
Q109012157,Q2257440,HEADQUARTERS,Location
Q571820,Q597,HEADQUARTERS,Location
Q686182,Q173699,HEADQUARTERS,Location
Q1129197,Q597,HEADQUARTERS,Location
Q368643,Q45412,HEADQUARTERS,Location
Q649618,Q597,HEADQUARTERS,Location
Q114102189,Q597,HEADQUARTERS,Location
Q1866547,Q601430,HEADQUARTERS,Location
Q571818,Q597,HEADQUARTERS,Location
Q3459586,Q597,HEADQUARTERS,Location
Q113951278,Q597,HEADQUARTERS,Location
Q1509626,Q597,HEADQUARTERS,Location
Q806190,Q14773,HEADQUARTERS,Location
Q111955747,Q995188,HEADQUARTERS,Location
Q107566718,Q597,HEADQUARTERS,Location
Q1341222,Q597,HEADQUARTERS,Location
Q41171373,Q2066,HEADQUARTERS,Location
Q60772401,Q84,HEADQUARTERS,Location
Q1946091,Q597,HEADQUARTERS,Location
Q3337111,Q1119799,HEADQUARTERS,Location
Q3027659,Q1003060,HEADQUARTERS,Location
Q377705,Q1109227,HEADQUARTERS,Location
Q377705, Q191135,HEADQUARTERS,Location
Q2706279,Q597,HEADQUARTERS,Location
Q10262017,Q597,HEADQUARTERS,Location
Q2031951,Q597,HEADQUARTERS,Location
Q9581725,Q597,HEADQUARTERS,Location
Q1143588,Q597,HEADQUARTERS,Location
Q121602190,Q597,HEADQUARTERS,Location
Q105045184,Q597,HEADQUARTERS,Location
Q7276247,Q597,HEADQUARTERS,Location
Q3958126,Q45412,HEADQUARTERS,Location
Q112790928,Q990403,HEADQUARTERS,Location
Q1492739,Q597,HEADQUARTERS,Location
Q7276248,Q597,HEADQUARTERS,Location
Q3818121,Q597,HEADQUARTERS,Location
Q1122926,Q597,HEADQUARTERS,Location
Q113381100,Q503856,HEADQUARTERS,Location
Q537886,Q36433,HEADQUARTERS,Location
Q14176903,Q45412,HEADQUARTERS,Location
Q3562042,Q597,HEADQUARTERS,Location
Q2205178,Q208149,HEADQUARTERS,Location
Q3042224,Q45,HEADQUARTERS,Location
Q1862842,Q597,HEADQUARTERS,Location
Q2384927,Q597,HEADQUARTERS,Location
Q81123,Q597,HEADQUARTERS,Location
Q2886844,Q597,HEADQUARTERS,Location
Q109277006,Q49363786,HEADQUARTERS,Location
Q1892188,Q2117134,HEADQUARTERS,Location
Q2105426,Q597,HEADQUARTERS,Location
Q112568674,Q9645433,HEADQUARTERS,Location
Q2004060,Q10356116,HEADQUARTERS,Location
Q56424321,Q597,HEADQUARTERS,Location
Q2035375,Q990403,HEADQUARTERS,Location
Q104539100,Q597,HEADQUARTERS,Location
Q114959895,Q597,HEADQUARTERS,Location
Q7064377,Q597,HEADQUARTERS,Location
Q109728449,Q1020821,HEADQUARTERS,Location
Q108920491,Q1003060,HEADQUARTERS,Location
