company_id,val_id,edge_typ,node_typ
Q138133,Q2151621,INDUSTRY,Industry
Q138133, Q1341477,INDUSTRY,Industry
Q138133, Q1326594,INDUSTRY,Industry
Q746413,Q3972943,INDUSTRY,Industry
Q80478,Q56611639,INDUSTRY,Industry
Q80478, Q11024,INDUSTRY,Industry
Q7553274,Q26643,INDUSTRY,Industry
Q108757121,Q11661,INDUSTRY,Industry
Q2874823,Q418,INDUSTRY,Industry
Q775031,Q627371,INDUSTRY,Industry
Q6818138,Q190117,INDUSTRY,Industry
Q105630774,Q484847,INDUSTRY,Industry
Q105630774, Q126793,INDUSTRY,Industry
Q110127142,Q1495452,INDUSTRY,Industry
Q29885927,Q1415395,INDUSTRY,Industry
Q5520129,Q540912,INDUSTRY,Industry
Q113206326,Q581105,INDUSTRY,Industry
Q104855363,Q1068473,INDUSTRY,Industry
Q104855363, Q880371,INDUSTRY,Industry
Q623591,Q44497,INDUSTRY,Industry
Q111721291,Q941594,INDUSTRY,Industry
Q2918415,Q1506462,INDUSTRY,Industry
Q2918415, Q664702,INDUSTRY,Industry
Q20053137,Q10302058,INDUSTRY,Industry
Q7459653,Q1751429,INDUSTRY,Industry
Q105241558,Q25245117,INDUSTRY,Industry
Q105241558, Q1193236,INDUSTRY,Industry
Q701338,Q126793,INDUSTRY,Industry
Q108539714,Q10932402,INDUSTRY,Industry
Q108539714, Q177777,INDUSTRY,Industry
Q953932,Q126793,INDUSTRY,Industry
Q7884173,Q56598901,INDUSTRY,Industry
Q7884173, Q25245117,INDUSTRY,Industry
Q113187047,Q81799,INDUSTRY,Industry
Q4854136,Q837171,INDUSTRY,Industry
Q5612176,Q765633,INDUSTRY,Industry
Q2497795,Q126793,INDUSTRY,Industry
Q6171720,Q11650,INDUSTRY,Industry
Q6135762,Q126793,INDUSTRY,Industry
Q3365858,Q126793,INDUSTRY,Industry
Q1053348,Q206615,INDUSTRY,Industry
Q113217034,Q875696,INDUSTRY,Industry
Q113972079,Q941594,INDUSTRY,Industry
Q113182316,Q126793,INDUSTRY,Industry
Q107578371,Q17074657,INDUSTRY,Industry
Q107578371, Q16624879,INDUSTRY,Industry
Q107578371, Q1416374,INDUSTRY,Industry
Q4853573,Q837171,INDUSTRY,Industry
Q3517255,Q56598901,INDUSTRY,Industry
Q3517255, Q25245117,INDUSTRY,Industry
Q117706368,Q2516512,INDUSTRY,Industry
Q117706368, Q177777,INDUSTRY,Industry
Q113203429,Q811530,INDUSTRY,Industry
Q9089355,Q56598901,INDUSTRY,Industry
Q9089355, Q25245117,INDUSTRY,Industry
Q9089355, Q2858140,INDUSTRY,Industry
Q9089355, Q1058891,INDUSTRY,Industry
Q521673,Q869095,INDUSTRY,Industry
Q5686673,Q16144339,INDUSTRY,Industry
Q113186480,Q507443,INDUSTRY,Industry
Q96336851,Q21198548,INDUSTRY,Industry
Q1024899,Q622425,INDUSTRY,Industry
Q116717616,Q11661,INDUSTRY,Industry
Q116717616, Q55648452,INDUSTRY,Industry
Q116717616, Q22770981,INDUSTRY,Industry
Q116717616, Q16319025,INDUSTRY,Industry
Q12147140,Q12099130,INDUSTRY,Industry
Q12147140, Q1048939,INDUSTRY,Industry
Q4854076,Q806718,INDUSTRY,Industry
Q4854076, Q837171,INDUSTRY,Industry
Q48781965,Q6494801,INDUSTRY,Industry
Q48781965, Q651658,INDUSTRY,Industry
Q48781965, Q484847,INDUSTRY,Industry
Q48781965, Q177777,INDUSTRY,Industry
Q113203949,Q618211,INDUSTRY,Industry
Q116506389,Q638,INDUSTRY,Industry
Q735562,Q126793,INDUSTRY,Industry
Q3333072,Q173799,INDUSTRY,Industry
Q113207674,Q126793,INDUSTRY,Industry
Q871308,Q862571,INDUSTRY,Industry
Q871308, Q214261,INDUSTRY,Industry
Q113203804,Q28823,INDUSTRY,Industry
Q113186055,Q16668826,INDUSTRY,Industry
Q7387069,Q126793,INDUSTRY,Industry
Q5886408,Q15078788,INDUSTRY,Industry
Q119224861,Q96334285,INDUSTRY,Industry
Q76761850,Q837171,INDUSTRY,Industry
Q5351735,Q126793,INDUSTRY,Industry
Q3344512,Q192283,INDUSTRY,Industry
Q105710019,Q941594,INDUSTRY,Industry
Q119801891,Q19595701,INDUSTRY,Industry
Q1281055,Q11033,INDUSTRY,Industry
Q1281055, Q289,INDUSTRY,Industry
Q1342538,Q126793,INDUSTRY,Industry
Q51740283,Q837322,INDUSTRY,Industry
Q51740283, Q4373046,INDUSTRY,Industry
Q113186201,Q507443,INDUSTRY,Industry
Q5635881,Q837171,INDUSTRY,Industry
Q47099,Q1415395,INDUSTRY,Industry
Q47099, Q11033,INDUSTRY,Industry
Q47099, Q289,INDUSTRY,Industry
Q38824839,Q1285245,INDUSTRY,Industry
Q5021355,Q180846,INDUSTRY,Industry
Q917701,Q862571,INDUSTRY,Industry
Q6093543,Q187939,INDUSTRY,Industry
Q806914,Q837171,INDUSTRY,Industry
Q806914, Q806718,INDUSTRY,Industry
Q113204501,Q5915560,INDUSTRY,Industry
Q2985173,Q126793,INDUSTRY,Industry
Q26765126,Q126793,INDUSTRY,Industry
Q113204615,Q14745,INDUSTRY,Industry
Q2855873,Q540912,INDUSTRY,Industry
Q113188070,Q28823,INDUSTRY,Industry
Q3323885,Q25245117,INDUSTRY,Industry
Q749474,Q806718,INDUSTRY,Industry
Q5876989,Q190117,INDUSTRY,Industry
Q5612214,Q126793,INDUSTRY,Industry
Q576490,Q385378,INDUSTRY,Industry
Q6134992,Q126793,INDUSTRY,Industry
Q381563,Q1875606,INDUSTRY,Industry
Q113182024,Q126793,INDUSTRY,Industry
Q138133,Q15842921,CEO,Person
Q138133, Q2078625,CEO,Person
Q138133, Q108936810,CEO,Person
Q108757121,Q108757851,CEO,Person
Q104855363,Q104853919,CEO,Person
Q108547811,Q105455093,CEO,Person
Q117706368,Q47545607,CEO,Person
Q96336851,Q96679175,CEO,Person
Q116506389,Q105455093,CEO,Person
Q806914,Q20749218,CEO,Person
Q381563,Q2849007,CEO,Person
Q138133,Q110984154,CHAIRMAN,Person
Q116506389,Q105455093,CHAIRMAN,Person
Q47099,Q4722115,CHAIRMAN,Person
Q806208,Q109911726,CHAIRMAN,Person
Q1415922,Q9022,HEADQUARTERS,Location
Q50652529,Q43421,HEADQUARTERS,Location
Q138133,Q2066,HEADQUARTERS,Location
Q421023,Q5740815,HEADQUARTERS,Location
Q746413,Q1345,HEADQUARTERS,Location
Q746413, Q2662373,HEADQUARTERS,Location
Q80478,Q1489,HEADQUARTERS,Location
