company_id,val_id,edge_typ,node_typ
Q28219518,Q175122,INDUSTRY,Industry
Q110959120,Q190117,INDUSTRY,Industry
Q110959120, Q126793,INDUSTRY,Industry
Q113858405,Q46994,INDUSTRY,Industry
Q113858405, Q12147,INDUSTRY,Industry
Q122922491,Q913709,INDUSTRY,Industry
Q122922491, Q49958,INDUSTRY,Industry
Q63371124,Q126793,INDUSTRY,Industry
Q113858405,Q115477903,CEO,Person
Q28219518,Q1850,HEADQUARTERS,Location
Q113858405,Q334,HEADQUARTERS,Location
Q2819053,Q1850,HEADQUARTERS,Location
Q122922491,Q1854,HEADQUARTERS,Location
Q28219518,Q424,RESIDES_IN,Location
Q110959120,Q334,RESIDES_IN,Location
Q113858405,Q836,RESIDES_IN,Location
Q2819053,Q424,RESIDES_IN,Location
Q62534875,Q424,RESIDES_IN,Location
Q122922491,Q836,RESIDES_IN,Location
Q63371124,Q881,RESIDES_IN,Location
Q54975760,Q424,RESIDES_IN,Location
Q66913898,Q424,RESIDES_IN,Location
Q65095488,Q424,RESIDES_IN,Location
Q66587525,Q424,RESIDES_IN,Location
Q113858405,9_employee_count,EMPLOYEE_COUNT_BAND,Quant_Metric
Q28219518,4_profit,PROFIT_BAND,Quant_Metric
Q110959120,4_profit,PROFIT_BAND,Quant_Metric
Q113858405,4_profit,PROFIT_BAND,Quant_Metric
Q2819053,4_profit,PROFIT_BAND,Quant_Metric
Q62534875,4_profit,PROFIT_BAND,Quant_Metric
Q122922491,4_profit,PROFIT_BAND,Quant_Metric
Q63371124,4_profit,PROFIT_BAND,Quant_Metric
Q54975760,4_profit,PROFIT_BAND,Quant_Metric
Q66913898,4_profit,PROFIT_BAND,Quant_Metric
Q65095488,4_profit,PROFIT_BAND,Quant_Metric
Q66587525,4_profit,PROFIT_BAND,Quant_Metric
Q28219518,4_assets,ASSETS_BAND,Quant_Metric
Q110959120,4_assets,ASSETS_BAND,Quant_Metric
Q113858405,4_assets,ASSETS_BAND,Quant_Metric
Q2819053,4_assets,ASSETS_BAND,Quant_Metric
Q62534875,4_assets,ASSETS_BAND,Quant_Metric
Q122922491,4_assets,ASSETS_BAND,Quant_Metric
Q63371124,4_assets,ASSETS_BAND,Quant_Metric
Q54975760,4_assets,ASSETS_BAND,Quant_Metric
Q66913898,4_assets,ASSETS_BAND,Quant_Metric
Q65095488,4_assets,ASSETS_BAND,Quant_Metric
Q66587525,4_assets,ASSETS_BAND,Quant_Metric
Q28219518,4_equity,EQUITY_BAND,Quant_Metric
Q110959120,4_equity,EQUITY_BAND,Quant_Metric
Q113858405,4_equity,EQUITY_BAND,Quant_Metric
Q2819053,4_equity,EQUITY_BAND,Quant_Metric
Q62534875,4_equity,EQUITY_BAND,Quant_Metric
Q122922491,4_equity,EQUITY_BAND,Quant_Metric
Q63371124,4_equity,EQUITY_BAND,Quant_Metric
Q54975760,4_equity,EQUITY_BAND,Quant_Metric
Q66913898,4_equity,EQUITY_BAND,Quant_Metric
Q65095488,4_equity,EQUITY_BAND,Quant_Metric
Q66587525,4_equity,EQUITY_BAND,Quant_Metric
Q28219518,4_market_cap,MARKET_CAP_BAND,Quant_Metric
Q110959120,4_market_cap,MARKET_CAP_BAND,Quant_Metric
Q113858405,4_market_cap,MARKET_CAP_BAND,Quant_Metric
Q2819053,4_market_cap,MARKET_CAP_BAND,Quant_Metric
Q62534875,4_market_cap,MARKET_CAP_BAND,Quant_Metric
Q122922491,4_market_cap,MARKET_CAP_BAND,Quant_Metric
Q63371124,4_market_cap,MARKET_CAP_BAND,Quant_Metric
Q54975760,4_market_cap,MARKET_CAP_BAND,Quant_Metric
Q66913898,4_market_cap,MARKET_CAP_BAND,Quant_Metric
Q65095488,4_market_cap,MARKET_CAP_BAND,Quant_Metric
Q66587525,4_market_cap,MARKET_CAP_BAND,Quant_Metric
