company_id,val_id,edge_typ,node_typ
Q5715556,Q837171,INDUSTRY,Industry
Q5717949,Q1416657,INDUSTRY,Industry
Q5717949, Q837171,INDUSTRY,Industry
Q5717949, Q806718,INDUSTRY,Industry
Q942741,Q171141,INDUSTRY,Industry
Q62273613,Q171141,INDUSTRY,Industry
Q62273652,Q171141,INDUSTRY,Industry
Q16492577,Q6293929,CEO,Person
Q421023,Q5740815,HEADQUARTERS,Location
Q5715556,Q3274,HEADQUARTERS,Location
Q16492577,Q1555,HEADQUARTERS,Location
Q5719130,Q1555,HEADQUARTERS,Location
Q1384387,Q1555,HEADQUARTERS,Location
Q62273652,Q1555,HEADQUARTERS,Location
Q421023,Q774,RESIDES_IN,Location
Q5715556,Q800,RESIDES_IN,Location
Q16492577,Q774,RESIDES_IN,Location
Q62564610,Q96,RESIDES_IN,Location
Q7068605,Q774,RESIDES_IN,Location
Q18222581,Q774,RESIDES_IN,Location
Q16592750,Q774,RESIDES_IN,Location
Q5719130,Q774,RESIDES_IN,Location
Q60783222,Q774,RESIDES_IN,Location
Q5717949,Q774,RESIDES_IN,Location
Q942741,Q774,RESIDES_IN,Location
Q5761187,Q774,RESIDES_IN,Location
Q84960846,Q774,RESIDES_IN,Location
Q62273613,Q774,RESIDES_IN,Location
Q1384387,Q774,RESIDES_IN,Location
Q62273652,Q774,RESIDES_IN,Location
Q3402308,Q774,RESIDES_IN,Location
Q421023,4_employee_count,EMPLOYEE_COUNT_BAND,Quant_Metric
Q5715556,4_employee_count,EMPLOYEE_COUNT_BAND,Quant_Metric
Q16492577,4_employee_count,EMPLOYEE_COUNT_BAND,Quant_Metric
Q62564610,4_employee_count,EMPLOYEE_COUNT_BAND,Quant_Metric
Q7068605,4_employee_count,EMPLOYEE_COUNT_BAND,Quant_Metric
Q18222581,4_employee_count,EMPLOYEE_COUNT_BAND,Quant_Metric
Q16592750,4_employee_count,EMPLOYEE_COUNT_BAND,Quant_Metric
Q5719130,4_employee_count,EMPLOYEE_COUNT_BAND,Quant_Metric
Q60783222,4_employee_count,EMPLOYEE_COUNT_BAND,Quant_Metric
Q5717949,4_employee_count,EMPLOYEE_COUNT_BAND,Quant_Metric
Q942741,4_employee_count,EMPLOYEE_COUNT_BAND,Quant_Metric
Q5761187,4_employee_count,EMPLOYEE_COUNT_BAND,Quant_Metric
Q84960846,4_employee_count,EMPLOYEE_COUNT_BAND,Quant_Metric
Q62273613,4_employee_count,EMPLOYEE_COUNT_BAND,Quant_Metric
Q1384387,4_employee_count,EMPLOYEE_COUNT_BAND,Quant_Metric
Q62273652,4_employee_count,EMPLOYEE_COUNT_BAND,Quant_Metric
Q3402308,4_employee_count,EMPLOYEE_COUNT_BAND,Quant_Metric
Q421023,4_profit,PROFIT_BAND,Quant_Metric
Q5715556,4_profit,PROFIT_BAND,Quant_Metric
Q16492577,4_profit,PROFIT_BAND,Quant_Metric
Q62564610,4_profit,PROFIT_BAND,Quant_Metric
Q7068605,4_profit,PROFIT_BAND,Quant_Metric
Q18222581,4_profit,PROFIT_BAND,Quant_Metric
Q16592750,4_profit,PROFIT_BAND,Quant_Metric
Q5719130,4_profit,PROFIT_BAND,Quant_Metric
Q60783222,4_profit,PROFIT_BAND,Quant_Metric
Q5717949,4_profit,PROFIT_BAND,Quant_Metric
Q942741,4_profit,PROFIT_BAND,Quant_Metric
Q5761187,4_profit,PROFIT_BAND,Quant_Metric
Q84960846,4_profit,PROFIT_BAND,Quant_Metric
Q62273613,4_profit,PROFIT_BAND,Quant_Metric
Q1384387,4_profit,PROFIT_BAND,Quant_Metric
Q62273652,4_profit,PROFIT_BAND,Quant_Metric
Q3402308,4_profit,PROFIT_BAND,Quant_Metric
Q421023,4_assets,ASSETS_BAND,Quant_Metric
Q5715556,4_assets,ASSETS_BAND,Quant_Metric
Q16492577,4_assets,ASSETS_BAND,Quant_Metric
Q62564610,4_assets,ASSETS_BAND,Quant_Metric
Q7068605,4_assets,ASSETS_BAND,Quant_Metric
Q18222581,4_assets,ASSETS_BAND,Quant_Metric
Q16592750,4_assets,ASSETS_BAND,Quant_Metric
Q5719130,4_assets,ASSETS_BAND,Quant_Metric
Q60783222,4_assets,ASSETS_BAND,Quant_Metric
Q5717949,4_assets,ASSETS_BAND,Quant_Metric
Q942741,4_assets,ASSETS_BAND,Quant_Metric
Q5761187,4_assets,ASSETS_BAND,Quant_Metric
Q84960846,4_assets,ASSETS_BAND,Quant_Metric
Q62273613,4_assets,ASSETS_BAND,Quant_Metric
Q1384387,4_assets,ASSETS_BAND,Quant_Metric
Q62273652,4_assets,ASSETS_BAND,Quant_Metric
Q3402308,4_assets,ASSETS_BAND,Quant_Metric
Q421023,4_equity,EQUITY_BAND,Quant_Metric
Q5715556,4_equity,EQUITY_BAND,Quant_Metric
Q16492577,4_equity,EQUITY_BAND,Quant_Metric
Q62564610,4_equity,EQUITY_BAND,Quant_Metric
Q7068605,4_equity,EQUITY_BAND,Quant_Metric
Q18222581,4_equity,EQUITY_BAND,Quant_Metric
Q16592750,4_equity,EQUITY_BAND,Quant_Metric
Q5719130,4_equity,EQUITY_BAND,Quant_Metric
Q60783222,4_equity,EQUITY_BAND,Quant_Metric
Q5717949,4_equity,EQUITY_BAND,Quant_Metric
Q942741,4_equity,EQUITY_BAND,Quant_Metric
Q5761187,4_equity,EQUITY_BAND,Quant_Metric
Q84960846,4_equity,EQUITY_BAND,Quant_Metric
Q62273613,4_equity,EQUITY_BAND,Quant_Metric
