company_id,val_id,edge_typ,node_typ
Q694590,Q941594,INDUSTRY,Industry
Q20639876,Q1481411,INDUSTRY,Industry
Q51656091,Q180388,INDUSTRY,Industry
Q15807302,Q2085381,INDUSTRY,Industry
Q81230,Q25245117,INDUSTRY,Industry
Q81230, Q17177506,INDUSTRY,Industry
Q81230, Q6554101,INDUSTRY,Industry
Q81230, Q1786253,INDUSTRY,Industry
Q81230, Q1326885,INDUSTRY,Industry
Q81230, Q778575,INDUSTRY,Industry
Q81230, Q609131,INDUSTRY,Industry
Q81230, Q327092,INDUSTRY,Industry
Q81230, Q101333,INDUSTRY,Industry
Q81230, Q43035,INDUSTRY,Industry
Q81230, Q11650,INDUSTRY,Industry
Q110970914,Q936518,INDUSTRY,Industry
Q117199707,Q941594,INDUSTRY,Industry
Q2044808,Q268626,INDUSTRY,Industry
Q124418006,Q180388,INDUSTRY,Industry
Q903805,Q126793,INDUSTRY,Industry
Q1409696,Q29585701,INDUSTRY,Industry
Q1409696, Q43183,INDUSTRY,Industry
Q104601306,Q941594,INDUSTRY,Industry
Q1550912,Q5268834,INDUSTRY,Industry
Q1550912, Q2729047,INDUSTRY,Industry
Q1550912, Q936518,INDUSTRY,Industry
Q1550912, Q508378,INDUSTRY,Industry
Q1550912, Q190117,INDUSTRY,Industry
Q1550912, Q3510521,INDUSTRY,Industry
Q138133,Q1341477,INDUSTRY,Industry
Q138133, Q1326594,INDUSTRY,Industry
Q138133, Q2151621,INDUSTRY,Industry
Q1483424,Q107598010,INDUSTRY,Industry
Q1483424, Q126793,INDUSTRY,Industry
Q67987587,Q15825471,INDUSTRY,Industry
Q883965,Q126793,INDUSTRY,Industry
Q317513,Q29585642,INDUSTRY,Industry
Q317513, Q29585640,INDUSTRY,Industry
Q317513, Q29584739,INDUSTRY,Industry
Q317513, Q651658,INDUSTRY,Industry
Q317513, Q177777,INDUSTRY,Industry
Q51844714,Q484847,INDUSTRY,Industry
Q54122845,Q941594,INDUSTRY,Industry
Q108250509,Q2143354,INDUSTRY,Industry
Q64025263,Q220695,INDUSTRY,Industry
Q16989244,Q3972943,INDUSTRY,Industry
Q1750092,Q9323634,INDUSTRY,Industry
Q1492090,Q1320047,INDUSTRY,Industry
Q2328438,Q1341478,INDUSTRY,Industry
Q1144473,Q12303494,INDUSTRY,Industry
Q321889,Q1153108,INDUSTRY,Industry
Q321889, Q41253,INDUSTRY,Industry
Q29031618,Q1065656,INDUSTRY,Industry
Q5324672,Q176165,INDUSTRY,Industry
Q316922,Q1320047,INDUSTRY,Industry
Q63873436,Q17081805,INDUSTRY,Industry
Q63873436, Q2040409,INDUSTRY,Industry
Q1665030,Q276099,INDUSTRY,Industry
Q9325,Q29585633,INDUSTRY,Industry
Q9325, Q2055808,INDUSTRY,Industry
Q9325, Q1757562,INDUSTRY,Industry
Q111152310,Q274393,INDUSTRY,Industry
Q117221911,Q1065656,INDUSTRY,Industry
Q1351741,Q14859880,INDUSTRY,Industry
Q318128,Q484847,INDUSTRY,Industry
Q30644989,Q3565868,INDUSTRY,Industry
Q688941,Q29585385,INDUSTRY,Industry
Q688941, Q875696,INDUSTRY,Industry
Q688941, Q8148,INDUSTRY,Industry
Q323095,Q107601756,INDUSTRY,Industry
Q323095, Q29585040,INDUSTRY,Industry
Q323095, Q869095,INDUSTRY,Industry
Q762922,Q869095,INDUSTRY,Industry
Q316626,Q1320047,INDUSTRY,Industry
Q683146,Q3972943,INDUSTRY,Industry
Q123298436,Q83405,INDUSTRY,Industry
Q35590762,Q126793,INDUSTRY,Industry
Q1025499,Q1751445,INDUSTRY,Industry
Q16294740,Q29584334,INDUSTRY,Industry
Q17322325,Q484847,INDUSTRY,Industry
Q1801965,Q180388,INDUSTRY,Industry
Q1801965, Q132580,INDUSTRY,Industry
Q124476286,Q1951366,INDUSTRY,Industry
Q112253052,Q23700481,INDUSTRY,Industry
Q66086129,Q540912,INDUSTRY,Industry
Q1025505,Q171141,INDUSTRY,Industry
Q794939,Q27686,INDUSTRY,Industry
Q1811384,Q1341477,INDUSTRY,Industry
Q1811384, Q1326594,INDUSTRY,Industry
Q57550814,Q57261067,INDUSTRY,Industry
Q1364603,Q126793,INDUSTRY,Industry
Q664543,Q126793,INDUSTRY,Industry
Q2328489,Q1951366,INDUSTRY,Industry
Q673888,Q848991,INDUSTRY,Industry
Q673888, Q941594,INDUSTRY,Industry
Q914456,Q16023725,INDUSTRY,Industry
Q468157,Q746359,INDUSTRY,Industry
Q669499,Q13107184,INDUSTRY,Industry
