company_id,val_id,edge_typ,node_typ
Q17627752,Q837171,INDUSTRY,Industry
Q5249762,Q126793,INDUSTRY,Industry
Q1550912,Q2729047,INDUSTRY,Industry
Q1550912, Q936518,INDUSTRY,Industry
Q1550912, Q508378,INDUSTRY,Industry
Q1550912, Q190117,INDUSTRY,Industry
Q1550912, Q5268834,INDUSTRY,Industry
Q1550912, Q3510521,INDUSTRY,Industry
Q806149,Q1416657,INDUSTRY,Industry
Q806149, Q837171,INDUSTRY,Industry
Q806149, Q806718,INDUSTRY,Industry
Q27460,Q190117,INDUSTRY,Industry
Q24035728,Q507443,INDUSTRY,Industry
Q18544426,Q126793,INDUSTRY,Industry
Q12727984,Q177777,INDUSTRY,Industry
Q796927,Q837171,INDUSTRY,Industry
Q796927, Q806718,INDUSTRY,Industry
Q6808085,Q126793,INDUSTRY,Industry
Q2757144,Q21328659,INDUSTRY,Industry
Q6886685,Q126793,INDUSTRY,Industry
Q857063,Q1416657,INDUSTRY,Industry
Q857063, Q837171,INDUSTRY,Industry
Q857063, Q806718,INDUSTRY,Industry
Q112074393,Q21422876,INDUSTRY,Industry
Q112074393, Q210988,INDUSTRY,Industry
Q112074393, Q34493,INDUSTRY,Industry
Q112074393, Q1420,INDUSTRY,Industry
Q114647927,Q507443,INDUSTRY,Industry
Q12723442,Q2334804,INDUSTRY,Industry
Q12723442, Q177777,INDUSTRY,Industry
Q7362554,Q837171,INDUSTRY,Industry
Q12732101,Q126793,INDUSTRY,Industry
Q114417096,Q2334804,INDUSTRY,Industry
Q114417096, Q177777,INDUSTRY,Industry
Q18548069,Q126793,INDUSTRY,Industry
Q4854052,Q837171,INDUSTRY,Industry
Q4854052, Q806718,INDUSTRY,Industry
Q13630969,Q2234623,INDUSTRY,Industry
Q4787546,Q187939,INDUSTRY,Industry
Q12729908,Q29585019,INDUSTRY,Industry
Q12737210,Q126793,INDUSTRY,Industry
Q12729923,Q126793,INDUSTRY,Industry
Q1755034,Q862571,INDUSTRY,Industry
Q119440709,Q126793,INDUSTRY,Industry
Q123512709,Q11034548,INDUSTRY,Industry
Q123512709, Q1557261,INDUSTRY,Industry
Q567819,Q3565868,INDUSTRY,Industry
Q567819, Q2072431,INDUSTRY,Industry
Q4854045,Q837171,INDUSTRY,Industry
Q12726202,Q998426,INDUSTRY,Industry
Q123298436,Q83405,INDUSTRY,Industry
Q12726834,Q998426,INDUSTRY,Industry
Q5457354,Q126793,INDUSTRY,Industry
Q114647790,Q15825471,INDUSTRY,Industry
Q114647790, Q171141,INDUSTRY,Industry
Q67080396,Q941594,INDUSTRY,Industry
Q1435010,Q638608,INDUSTRY,Industry
Q12735595,Q806718,INDUSTRY,Industry
Q3083531,Q112166002,INDUSTRY,Industry
Q3083531, Q837171,INDUSTRY,Industry
Q3083531, Q43183,INDUSTRY,Industry
Q4907014,Q126793,INDUSTRY,Industry
Q115773344,Q107598010,INDUSTRY,Industry
Q115773344, Q126793,INDUSTRY,Industry
Q12721652,Q126793,INDUSTRY,Industry
Q283175,Q49845,INDUSTRY,Industry
Q61082636,Q1506462,INDUSTRY,Industry
Q3183127,Q607081,INDUSTRY,Industry
Q3183127, Q126793,INDUSTRY,Industry
Q804561,Q1875606,INDUSTRY,Industry
Q12740640,Q126793,INDUSTRY,Industry
Q120786451,Q126793,INDUSTRY,Industry
Q854605,Q3510521,INDUSTRY,Industry
Q1023306,Q837171,INDUSTRY,Industry
