company_id,val_id,edge_typ,node_typ
Q123124323,Q192283,INDUSTRY,Industry
Q7233625,Q837171,INDUSTRY,Industry
Q6395007,Q1416657,INDUSTRY,Industry
Q6395007, Q837171,INDUSTRY,Industry
Q61060051,Q484847,INDUSTRY,Industry
Q61060051, Q330284,INDUSTRY,Industry
Q61060051, Q177923,INDUSTRY,Industry
Q114822510,Q8148,INDUSTRY,Industry
Q106103305,Q6606110,INDUSTRY,Industry
Q106344938,Q484847,INDUSTRY,Industry
Q106344938, Q126793,INDUSTRY,Industry
Q6628966,Q56598901,INDUSTRY,Industry
Q6628966, Q25245117,INDUSTRY,Industry
Q5907674,Q56611639,INDUSTRY,Industry
Q112664214,Q156849,INDUSTRY,Industry
Q10860246,Q1416657,INDUSTRY,Industry
Q10860246, Q837171,INDUSTRY,Industry
Q649695,Q56611639,INDUSTRY,Industry
Q112756217,Q11707,INDUSTRY,Industry
Q19744239,Q56598901,INDUSTRY,Industry
Q19744239, Q25245117,INDUSTRY,Industry
Q2882608,Q1416657,INDUSTRY,Industry
Q2882608, Q837171,INDUSTRY,Industry
Q111098404,Q484847,INDUSTRY,Industry
Q111098404, Q126793,INDUSTRY,Industry
Q4855962,Q1416657,INDUSTRY,Industry
Q4855962, Q837171,INDUSTRY,Industry
Q28713876,Q56611639,INDUSTRY,Industry
Q32026,Q11030,INDUSTRY,Industry
Q912429,Q11030,INDUSTRY,Industry
Q5944445,Q637776,INDUSTRY,Industry
Q5944445, Q540912,INDUSTRY,Industry
Q5678438,Q484847,INDUSTRY,Industry
Q5678438, Q126793,INDUSTRY,Industry
Q5580952,Q3246832,INDUSTRY,Industry
Q17070845,Q56611639,INDUSTRY,Industry
Q4117676,Q1416657,INDUSTRY,Industry
Q4117676, Q837171,INDUSTRY,Industry
Q1475722,Q56611639,INDUSTRY,Industry
Q5728694,Q4899370,INDUSTRY,Industry
Q1397143,Q56611639,INDUSTRY,Industry
Q6067296,Q56611639,INDUSTRY,Industry
Q6445552,Q56598901,INDUSTRY,Industry
Q6445552, Q25245117,INDUSTRY,Industry
Q114737494,Q484847,INDUSTRY,Industry
Q114737494, Q126793,INDUSTRY,Industry
Q5323768,Q1416657,INDUSTRY,Industry
Q5323768, Q837171,INDUSTRY,Industry
Q5941033,Q837171,INDUSTRY,Industry
Q6561387,Q56598901,INDUSTRY,Industry
Q6561387, Q25245117,INDUSTRY,Industry
Q98079442,Q163446,INDUSTRY,Industry
Q98079442, Q28823,INDUSTRY,Industry
Q106787268,Q3220391,INDUSTRY,Industry
Q109550533,Q418,INDUSTRY,Industry
Q5938144,Q1416657,INDUSTRY,Industry
Q5938144, Q837171,INDUSTRY,Industry
Q806640,Q837171,INDUSTRY,Industry
Q7424291,Q1416657,INDUSTRY,Industry
Q7424291, Q837171,INDUSTRY,Industry
Q99892545,Q75,INDUSTRY,Industry
Q65096216,Q867147,INDUSTRY,Industry
Q2485263,Q11030,INDUSTRY,Industry
Q4855942,Q837171,INDUSTRY,Industry
Q113674732,Q746359,INDUSTRY,Industry
Q10296776,Q56598901,INDUSTRY,Industry
Q10296776, Q25245117,INDUSTRY,Industry
Q5862987,Q13554450,INDUSTRY,Industry
Q5862987, Q540912,INDUSTRY,Industry
Q747391,Q207652,INDUSTRY,Industry
Q1672387,Q56611639,INDUSTRY,Industry
Q2708943,Q56611639,INDUSTRY,Industry
Q5954274,Q22676,INDUSTRY,Industry
Q7307085,Q126793,INDUSTRY,Industry
Q7462298,Q126793,INDUSTRY,Industry
Q65199490,Q507619,INDUSTRY,Industry
Q27465471,Q41222493,INDUSTRY,Industry
Q27465471, Q11661,INDUSTRY,Industry
Q5934423,Q837171,INDUSTRY,Industry
Q17070845,Q123166688,CEO,Person
Q98665376,Q98668844,CEO,Person
Q806640,Q16053240,CEO,Person
Q461631,Q106412347,CEO,Person
Q806640,Q28093631,CHAIRMAN,Person
Q123124323,Q3616,HEADQUARTERS,Location
Q5936377,Q146699,HEADQUARTERS,Location
Q7233625,Q3616,HEADQUARTERS,Location
Q2876754,Q2914560,HEADQUARTERS,Location
Q6972890,Q740893,HEADQUARTERS,Location
Q737835,Q3616,HEADQUARTERS,Location
Q6395007,Q3616,HEADQUARTERS,Location
Q61060051,Q3616,HEADQUARTERS,Location
Q114822510,Q2629400,HEADQUARTERS,Location
Q106103305,Q42053,HEADQUARTERS,Location
Q106344938,Q3616,HEADQUARTERS,Location
Q6628966,Q3616,HEADQUARTERS,Location
Q5907674,Q3616,HEADQUARTERS,Location
Q112664214,Q3616,HEADQUARTERS,Location
Q10860246,Q3616,HEADQUARTERS,Location
Q649695,Q3616,HEADQUARTERS,Location
Q112756217,Q121157,HEADQUARTERS,Location
Q19744239,Q3367748,HEADQUARTERS,Location
Q19744239, Q3616,HEADQUARTERS,Location
Q2882608,Q7451857,HEADQUARTERS,Location
Q4855962,Q3616,HEADQUARTERS,Location
Q28713876,Q3616,HEADQUARTERS,Location
Q32026,Q3616,HEADQUARTERS,Location
Q6751466,Q84,HEADQUARTERS,Location
Q912429,Q3616,HEADQUARTERS,Location
Q5670370,Q3616,HEADQUARTERS,Location
Q5944445,Q3616,HEADQUARTERS,Location
Q5678438,Q3616,HEADQUARTERS,Location
Q4614179,Q3616,HEADQUARTERS,Location
Q5580952,Q3616,HEADQUARTERS,Location
Q119145493,Q3616,HEADQUARTERS,Location
Q17070845,Q3616,HEADQUARTERS,Location
Q4117676,Q3616,HEADQUARTERS,Location
Q65098829,Q3616,HEADQUARTERS,Location
Q1475722,Q3616,HEADQUARTERS,Location
Q5728694,Q3616,HEADQUARTERS,Location
Q121405971,Q3616,HEADQUARTERS,Location
Q1397143,Q3616,HEADQUARTERS,Location
Q6067296,Q3616,HEADQUARTERS,Location
Q6445552,Q3616,HEADQUARTERS,Location
