company_id,val_id,edge_typ,node_typ
Q2190366,Q112165919,INDUSTRY,Industry
Q105324937,Q112165705,INDUSTRY,Industry
Q62871250,Q57261067,INDUSTRY,Industry
Q109480484,Q112164975,INDUSTRY,Industry
Q26722834,Q7019566,INDUSTRY,Industry
Q23979091,Q112165870,INDUSTRY,Industry
Q108552423,Q1254596,INDUSTRY,Industry
Q108552423, Q39809,INDUSTRY,Industry
Q97439162,Q112166038,INDUSTRY,Industry
Q97439162, Q6129866,INDUSTRY,Industry
Q97439162, Q190117,INDUSTRY,Industry
Q105395978,Q112166087,INDUSTRY,Industry
Q120870008,Q112165937,INDUSTRY,Industry
Q779722,Q112165989,INDUSTRY,Industry
Q779722, Q29584334,INDUSTRY,Industry
Q948531,Q112165707,INDUSTRY,Industry
Q948531, Q12684,INDUSTRY,Industry
Q1653380,Q112165849,INDUSTRY,Industry
Q160054,Q112165993,INDUSTRY,Industry
Q160054, Q837171,INDUSTRY,Industry
Q160054, Q43183,INDUSTRY,Industry
Q64824182,Q4290,INDUSTRY,Industry
Q28484549,Q1155133,INDUSTRY,Industry
Q3083542,Q11030,INDUSTRY,Industry
Q116690119,Q112165943,INDUSTRY,Industry
Q87071060,Q112165938,INDUSTRY,Industry
Q87071060, Q1415395,INDUSTRY,Industry
Q830416,Q112165707,INDUSTRY,Industry
Q581438,Q112165961,INDUSTRY,Industry
Q581438, Q56598901,INDUSTRY,Industry
Q3210916,Q112165919,INDUSTRY,Industry
Q98278043,Q126793,INDUSTRY,Industry
Q120729636,Q15449252,INDUSTRY,Industry
Q120729636, Q206814,INDUSTRY,Industry
Q1550912,Q2729047,INDUSTRY,Industry
Q1550912, Q936518,INDUSTRY,Industry
Q1550912, Q190117,INDUSTRY,Industry
Q1550912, Q3510521,INDUSTRY,Industry
Q1550912, Q508378,INDUSTRY,Industry
Q1550912, Q5268834,INDUSTRY,Industry
Q2819353,Q112166047,INDUSTRY,Industry
Q19903637,Q941594,INDUSTRY,Industry
Q96782095,Q112165968,INDUSTRY,Industry
