company_id,val_id,edge_typ,node_typ
Q17103499,Q870895,INDUSTRY,Industry
Q7190735,Q126793,INDUSTRY,Industry
Q60743252,Q43015,INDUSTRY,Industry
Q17107908,Q837171,INDUSTRY,Industry
Q4693887,Q1416657,INDUSTRY,Industry
Q4693887, Q837171,INDUSTRY,Industry
Q4693887, Q806718,INDUSTRY,Industry
Q16951392,Q837171,INDUSTRY,Industry
Q4859966,Q837171,INDUSTRY,Industry
Q1025119,Q26935194,CHAIRMAN,Person
Q17103499,Q1011205,HEADQUARTERS,Location
Q1025119,Q3921,HEADQUARTERS,Location
Q7190735,Q5179456,HEADQUARTERS,Location
Q581954,Q3921,HEADQUARTERS,Location
Q17107908,Q3921,HEADQUARTERS,Location
Q4693887,Q3921,HEADQUARTERS,Location
Q4859966,Q3921,HEADQUARTERS,Location
Q17103499,Q229,RESIDES_IN,Location
Q1025119,Q954,RESIDES_IN,Location
Q7190735,Q1030,RESIDES_IN,Location
Q581954,Q954,RESIDES_IN,Location
Q60743252,Q954,RESIDES_IN,Location
Q17107908,Q954,RESIDES_IN,Location
Q4693887,Q954,RESIDES_IN,Location
Q16951392,Q954,RESIDES_IN,Location
Q4859966,Q954,RESIDES_IN,Location
Q17103499,7_employee_count,EMPLOYEE_COUNT_BAND,Quant_Metric
Q17103499,4_profit,PROFIT_BAND,Quant_Metric
Q1025119,4_profit,PROFIT_BAND,Quant_Metric
Q7190735,4_profit,PROFIT_BAND,Quant_Metric
Q581954,4_profit,PROFIT_BAND,Quant_Metric
Q60743252,4_profit,PROFIT_BAND,Quant_Metric
Q17107908,4_profit,PROFIT_BAND,Quant_Metric
Q4693887,4_profit,PROFIT_BAND,Quant_Metric
Q16951392,4_profit,PROFIT_BAND,Quant_Metric
Q4859966,4_profit,PROFIT_BAND,Quant_Metric
Q17103499,4_assets,ASSETS_BAND,Quant_Metric
Q1025119,4_assets,ASSETS_BAND,Quant_Metric
Q7190735,4_assets,ASSETS_BAND,Quant_Metric
Q581954,4_assets,ASSETS_BAND,Quant_Metric
Q60743252,4_assets,ASSETS_BAND,Quant_Metric
Q17107908,4_assets,ASSETS_BAND,Quant_Metric
Q4693887,4_assets,ASSETS_BAND,Quant_Metric
Q16951392,4_assets,ASSETS_BAND,Quant_Metric
Q4859966,4_assets,ASSETS_BAND,Quant_Metric
Q17103499,4_equity,EQUITY_BAND,Quant_Metric
Q1025119,4_equity,EQUITY_BAND,Quant_Metric
Q7190735,4_equity,EQUITY_BAND,Quant_Metric
Q581954,4_equity,EQUITY_BAND,Quant_Metric
Q60743252,4_equity,EQUITY_BAND,Quant_Metric
Q17107908,4_equity,EQUITY_BAND,Quant_Metric
Q4693887,4_equity,EQUITY_BAND,Quant_Metric
Q16951392,4_equity,EQUITY_BAND,Quant_Metric
Q4859966,4_equity,EQUITY_BAND,Quant_Metric
Q17103499,4_market_cap,MARKET_CAP_BAND,Quant_Metric
Q1025119,4_market_cap,MARKET_CAP_BAND,Quant_Metric
Q7190735,4_market_cap,MARKET_CAP_BAND,Quant_Metric
Q581954,4_market_cap,MARKET_CAP_BAND,Quant_Metric
Q60743252,4_market_cap,MARKET_CAP_BAND,Quant_Metric
Q17107908,4_market_cap,MARKET_CAP_BAND,Quant_Metric
Q4693887,4_market_cap,MARKET_CAP_BAND,Quant_Metric
Q16951392,4_market_cap,MARKET_CAP_BAND,Quant_Metric
Q4859966,4_market_cap,MARKET_CAP_BAND,Quant_Metric
