company_id,val_id,edge_typ,node_typ
Q62562792,Q13107184,INDUSTRY,Industry
Q124339994,Q126793,INDUSTRY,Industry
Q170416,Q5358497,INDUSTRY,Industry
Q170416, Q1326885,INDUSTRY,Industry
Q170416, Q581105,INDUSTRY,Industry
Q138133,Q2151621,INDUSTRY,Industry
Q138133, Q1341477,INDUSTRY,Industry
Q138133, Q1326594,INDUSTRY,Industry
Q154950,Q862571,INDUSTRY,Industry
Q154950, Q12089268,INDUSTRY,Industry
Q631507,Q130286,INDUSTRY,Industry
Q287471,Q1416657,INDUSTRY,Industry
Q287471, Q837171,INDUSTRY,Industry
Q287471, Q806718,INDUSTRY,Industry
Q91307483,Q112165722,INDUSTRY,Industry
Q746413,Q3972943,INDUSTRY,Industry
Q2382166,Q56611639,INDUSTRY,Industry
Q2382166, Q25245117,INDUSTRY,Industry
Q794939,Q27686,INDUSTRY,Industry
Q1428298,Q169545,INDUSTRY,Industry
Q60887513,Q126793,INDUSTRY,Industry
Q683146,Q3972943,INDUSTRY,Industry
Q108024274,Q11828862,INDUSTRY,Industry
Q55375194,Q25245117,INDUSTRY,Industry
Q2220070,Q126793,INDUSTRY,Industry
Q903805,Q126793,INDUSTRY,Industry
Q1550912,Q5268834,INDUSTRY,Industry
Q1550912, Q3510521,INDUSTRY,Industry
Q1550912, Q2729047,INDUSTRY,Industry
Q1550912, Q936518,INDUSTRY,Industry
Q1550912, Q508378,INDUSTRY,Industry
Q1550912, Q190117,INDUSTRY,Industry
Q661845,Q2986369,INDUSTRY,Industry
Q123472183,Q862571,INDUSTRY,Industry
Q58870843,Q131207,INDUSTRY,Industry
Q97439162,Q112166038,INDUSTRY,Industry
Q97439162, Q6129866,INDUSTRY,Industry
Q97439162, Q190117,INDUSTRY,Industry
Q3496897,Q869095,INDUSTRY,Industry
Q19935749,Q2140665,INDUSTRY,Industry
Q108250509,Q2143354,INDUSTRY,Industry
Q2304183,Q547989,INDUSTRY,Industry
Q1105744,Q1447463,INDUSTRY,Industry
Q616651,Q941594,INDUSTRY,Industry
Q124152477,Q862571,INDUSTRY,Industry
Q2578819,Q1326624,INDUSTRY,Industry
Q123064749,Q2040992,INDUSTRY,Industry
Q110823972,Q4373046,INDUSTRY,Industry
Q110571305,Q941594,INDUSTRY,Industry
Q55560815,Q941594,INDUSTRY,Industry
Q105839833,Q10302058,INDUSTRY,Industry
Q108269312,Q837171,INDUSTRY,Industry
Q108269312, Q806718,INDUSTRY,Industry
Q108269312, Q4290,INDUSTRY,Industry
Q13571727,Q15825471,INDUSTRY,Industry
Q24909573,Q941594,INDUSTRY,Industry
Q1499936,Q112165382,INDUSTRY,Industry
Q64139027,Q484847,INDUSTRY,Industry
Q64139027, Q126793,INDUSTRY,Industry
Q107669916,Q11707,INDUSTRY,Industry
Q16964881,Q126793,INDUSTRY,Industry
Q4495642,Q126793,INDUSTRY,Industry
Q38066691,Q837171,INDUSTRY,Industry
Q669499,Q13107184,INDUSTRY,Industry
Q669499, Q425779,INDUSTRY,Industry
Q5281,Q56611700,INDUSTRY,Industry
Q5281, Q880371,INDUSTRY,Industry
Q5281, Q75,INDUSTRY,Industry
Q55640416,Q25245117,INDUSTRY,Industry
