company_id,val_id,edge_typ,node_typ
Q1550912,Q5268834,INDUSTRY,Industry
Q1550912, Q3510521,INDUSTRY,Industry
Q1550912, Q2729047,INDUSTRY,Industry
Q1550912, Q936518,INDUSTRY,Industry
Q1550912, Q508378,INDUSTRY,Industry
Q1550912, Q190117,INDUSTRY,Industry
Q5331091,Q126793,INDUSTRY,Industry
Q2918415,Q1506462,INDUSTRY,Industry
Q2918415, Q664702,INDUSTRY,Industry
Q1164594,Q190117,INDUSTRY,Industry
Q4854122,Q837171,INDUSTRY,Industry
Q4854122, Q806718,INDUSTRY,Industry
Q4703422,Q2898326,INDUSTRY,Industry
Q96094519,Q49845,INDUSTRY,Industry
Q5717869,Q837171,INDUSTRY,Industry
Q5717869, Q806718,INDUSTRY,Industry
Q3302354,Q746359,INDUSTRY,Industry
Q44698252,Q474200,INDUSTRY,Industry
Q44698252, Q392933,INDUSTRY,Industry
Q7225732,Q104714944,INDUSTRY,Industry
Q5863579,Q43015,INDUSTRY,Industry
Q107012254,Q57721519,INDUSTRY,Industry
Q107012254, Q10302058,INDUSTRY,Industry
Q107012254, Q746359,INDUSTRY,Industry
Q106463667,Q126793,INDUSTRY,Industry
Q5737120,Q936518,INDUSTRY,Industry
Q110044639,Q1570182,INDUSTRY,Industry
Q110044639, Q1043452,INDUSTRY,Industry
Q110044639, Q385378,INDUSTRY,Industry
Q110044639, Q126793,INDUSTRY,Industry
Q110044639, Q77590,INDUSTRY,Industry
Q110044639, Q2329,INDUSTRY,Industry
Q4854068,Q837171,INDUSTRY,Industry
Q4854068, Q806718,INDUSTRY,Industry
Q51959134,Q941594,INDUSTRY,Industry
Q100156171,Q1445627,INDUSTRY,Industry
Q105886930,Q5892272,INDUSTRY,Industry
Q105886930, Q1210425,INDUSTRY,Industry
Q105886930, Q1073015,INDUSTRY,Industry
Q105886930, Q9158,INDUSTRY,Industry
Q109252162,Q2516512,INDUSTRY,Industry
Q109252162, Q177777,INDUSTRY,Industry
Q109252162, Q49845,INDUSTRY,Industry
Q115751516,Q126793,INDUSTRY,Industry
Q7068596,Q11030,INDUSTRY,Industry
Q27968821,Q177777,INDUSTRY,Industry
Q3150575,Q392933,INDUSTRY,Industry
Q113639186,Q941594,INDUSTRY,Industry
Q106367983,Q123131143,INDUSTRY,Industry
Q106367983, Q123131138,INDUSTRY,Industry
Q106367983, Q25245117,INDUSTRY,Industry
Q106367983, Q880371,INDUSTRY,Industry
Q106367983, Q11661,INDUSTRY,Industry
Q4854127,Q837171,INDUSTRY,Industry
Q4854127, Q806718,INDUSTRY,Industry
Q5242054,Q43015,INDUSTRY,Industry
Q85800448,Q177777,INDUSTRY,Industry
Q85800448, Q49845,INDUSTRY,Industry
Q115459682,Q941594,INDUSTRY,Industry
Q1550912,Q26637897,CEO,Person
Q1550912, Q26638506,CEO,Person
Q1550912,Q26639858,CHAIRMAN,Person
Q107012254,Q106860252,CHAIRMAN,Person
Q9091550,Q18417417,CHAIRMAN,Person
Q6974078,Q2647973,HEADQUARTERS,Location
Q421023,Q5740815,HEADQUARTERS,Location
Q1258413,Q48278,HEADQUARTERS,Location
Q1054314,Q989858,HEADQUARTERS,Location
Q1550912,Q910410,HEADQUARTERS,Location
Q5331091,Q2887,HEADQUARTERS,Location
Q2918415,Q2807,HEADQUARTERS,Location
Q1164594,Q1447266,HEADQUARTERS,Location
Q4854122,Q2841,HEADQUARTERS,Location
Q408655,Q2841,HEADQUARTERS,Location
Q5937434,Q2841,HEADQUARTERS,Location
Q4703422,Q2841,HEADQUARTERS,Location
Q8200525,Q2841,HEADQUARTERS,Location
Q36879490,Q2841,HEADQUARTERS,Location
Q3302354,Q739,HEADQUARTERS,Location
Q44698252,Q2841,HEADQUARTERS,Location
Q7225732,Q1093584,HEADQUARTERS,Location
Q5863579,Q2841,HEADQUARTERS,Location
Q1035332,Q2841,HEADQUARTERS,Location
Q20013358,Q2841,HEADQUARTERS,Location
Q2753712,Q2841,HEADQUARTERS,Location
Q5737120,Q2841,HEADQUARTERS,Location
Q110044639,Q989858,HEADQUARTERS,Location
Q6081858,Q2841,HEADQUARTERS,Location
Q116971299,Q48278,HEADQUARTERS,Location
Q66271005,Q51103,HEADQUARTERS,Location
Q4688300,Q1431257,HEADQUARTERS,Location
Q6301102,Q2841,HEADQUARTERS,Location
Q108929487,Q2841,HEADQUARTERS,Location
Q28654686,Q2841,HEADQUARTERS,Location
Q4854068,Q598777,HEADQUARTERS,Location
Q7101928,Q2841,HEADQUARTERS,Location
Q51959134,Q2841,HEADQUARTERS,Location
Q100156171,Q579820,HEADQUARTERS,Location
Q105886930,Q2841,HEADQUARTERS,Location
Q1195830,Q2841,HEADQUARTERS,Location
Q109252162,Q48278,HEADQUARTERS,Location
Q3067794,Q236744,HEADQUARTERS,Location
Q7068596,Q2841,HEADQUARTERS,Location
Q27968821,Q48278,HEADQUARTERS,Location
Q3150575,Q2841,HEADQUARTERS,Location
Q113639186,Q2841,HEADQUARTERS,Location
Q24749847,Q62823,HEADQUARTERS,Location
Q115734788,Q739,HEADQUARTERS,Location
Q106367983,Q2841,HEADQUARTERS,Location
Q4854127,Q51103,HEADQUARTERS,Location
Q7402232,Q2841,HEADQUARTERS,Location
Q5242054,Q8652,HEADQUARTERS,Location
Q5242054, Q2841,HEADQUARTERS,Location
Q54819666,Q1093102,HEADQUARTERS,Location
Q80263,Q2841,HEADQUARTERS,Location
Q85800448,Q2841,HEADQUARTERS,Location
Q6155026,Q48278,HEADQUARTERS,Location
Q18388458,Q2841,HEADQUARTERS,Location
Q122158617,Q2841,HEADQUARTERS,Location
Q2918415,Q82059,GROUPED_IN,Group
Q115751516,Q16488378,GROUPED_IN,Group
Q429748,Q6129638,GROUPED_IN,Group
Q6974078,Q739,RESIDES_IN,Location
Q421023,Q717,RESIDES_IN,Location
Q1258413,Q739,RESIDES_IN,Location
Q1054314,Q739,RESIDES_IN,Location
Q56377600,Q30,RESIDES_IN,Location
Q1550912,Q142,RESIDES_IN,Location
Q5331091,Q739,RESIDES_IN,Location
Q2918415,Q29,RESIDES_IN,Location
Q5839170,Q739,RESIDES_IN,Location
Q1164594,Q739,RESIDES_IN,Location
Q598623,Q739,RESIDES_IN,Location
Q4854122,Q739,RESIDES_IN,Location
Q408655,Q739,RESIDES_IN,Location
Q52610912,Q739,RESIDES_IN,Location
Q5937434,Q739,RESIDES_IN,Location
Q4703422,Q739,RESIDES_IN,Location
Q17155057,Q739,RESIDES_IN,Location
Q118218563,Q739,RESIDES_IN,Location
Q8200525,Q739,RESIDES_IN,Location
Q3081395,Q739,RESIDES_IN,Location
Q36879490,Q800,RESIDES_IN,Location
Q3997334,Q739,RESIDES_IN,Location
Q7697153,Q739,RESIDES_IN,Location
Q96094519,Q739,RESIDES_IN,Location
Q5717869,Q739,RESIDES_IN,Location
Q11050122,Q739,RESIDES_IN,Location
Q3302354,Q739,RESIDES_IN,Location
Q44698252,Q739,RESIDES_IN,Location
Q7225732,Q739,RESIDES_IN,Location
Q5863579,Q739,RESIDES_IN,Location
Q5788938,Q739,RESIDES_IN,Location
Q1035332,Q739,RESIDES_IN,Location
Q20013358,Q739,RESIDES_IN,Location
Q3415100,Q739,RESIDES_IN,Location
Q107012254,Q739,RESIDES_IN,Location
Q2753712,Q739,RESIDES_IN,Location
Q106463667,Q739,RESIDES_IN,Location
Q5737120,Q739,RESIDES_IN,Location
Q110044639,Q739,RESIDES_IN,Location
Q62563928,Q739,RESIDES_IN,Location
Q19006769,Q739,RESIDES_IN,Location
Q6081858,Q739,RESIDES_IN,Location
Q6156833,Q739,RESIDES_IN,Location
Q116971299,Q739,RESIDES_IN,Location
Q5403641,Q739,RESIDES_IN,Location
Q66271005,Q739,RESIDES_IN,Location
Q3818200,Q739,RESIDES_IN,Location
Q4688300,Q739,RESIDES_IN,Location
Q2495711,Q739,RESIDES_IN,Location
Q6301102,Q739,RESIDES_IN,Location
Q5030968,Q739,RESIDES_IN,Location
Q108929487,Q739,RESIDES_IN,Location
Q28654686,Q739,RESIDES_IN,Location
Q4854068,Q739,RESIDES_IN,Location
Q116448116,Q739,RESIDES_IN,Location
Q6156365,Q739,RESIDES_IN,Location
Q5964328,Q739,RESIDES_IN,Location
Q7101928,Q739,RESIDES_IN,Location
Q51959134,Q739,RESIDES_IN,Location
Q100156171,Q739,RESIDES_IN,Location
Q7894343,Q739,RESIDES_IN,Location
Q105886930,Q739,RESIDES_IN,Location
Q6156819,Q739,RESIDES_IN,Location
Q1195830,Q739,RESIDES_IN,Location
Q89324164,Q739,RESIDES_IN,Location
Q109252162,Q739,RESIDES_IN,Location
Q99433560,Q739,RESIDES_IN,Location
Q5871530,Q739,RESIDES_IN,Location
Q6291683,Q739,RESIDES_IN,Location
Q3067794,Q739,RESIDES_IN,Location
Q7454179,Q739,RESIDES_IN,Location
Q115751516,Q739,RESIDES_IN,Location
Q7068596,Q739,RESIDES_IN,Location
Q5969511,Q739,RESIDES_IN,Location
Q5556466,Q739,RESIDES_IN,Location
Q517861,Q739,RESIDES_IN,Location
Q27968821,Q739,RESIDES_IN,Location
Q429748,Q739,RESIDES_IN,Location
Q1517478,Q739,RESIDES_IN,Location
Q4382447,Q739,RESIDES_IN,Location
Q6156785,Q739,RESIDES_IN,Location
Q3150575,Q739,RESIDES_IN,Location
Q23005392,Q739,RESIDES_IN,Location
Q2840179,Q739,RESIDES_IN,Location
Q113639186,Q739,RESIDES_IN,Location
Q107290841,Q739,RESIDES_IN,Location
Q24749847,Q739,RESIDES_IN,Location
Q6156527,Q739,RESIDES_IN,Location
Q11961765,Q739,RESIDES_IN,Location
Q7895617,Q739,RESIDES_IN,Location
Q115734788,Q739,RESIDES_IN,Location
Q106367983,Q739,RESIDES_IN,Location
Q7894273,Q739,RESIDES_IN,Location
Q6096848,Q739,RESIDES_IN,Location
Q7894254,Q736,RESIDES_IN,Location
Q4854127,Q739,RESIDES_IN,Location
Q1569421,Q739,RESIDES_IN,Location
Q7402232,Q739,RESIDES_IN,Location
Q5242054,Q739,RESIDES_IN,Location
Q54819666,Q739,RESIDES_IN,Location
Q9091550,Q739,RESIDES_IN,Location
Q80263,Q739,RESIDES_IN,Location
Q6156355,Q739,RESIDES_IN,Location
Q4672090,Q739,RESIDES_IN,Location
Q85800448,Q739,RESIDES_IN,Location
Q6156781,Q739,RESIDES_IN,Location
Q5843056,Q739,RESIDES_IN,Location
Q6062268,Q739,RESIDES_IN,Location
Q6155026,Q739,RESIDES_IN,Location
Q6979235,Q739,RESIDES_IN,Location
Q100881924,Q739,RESIDES_IN,Location
Q7895650,Q739,RESIDES_IN,Location
Q115459682,Q739,RESIDES_IN,Location
Q18388458,Q739,RESIDES_IN,Location
Q1547837,Q739,RESIDES_IN,Location
Q27766479,Q739,RESIDES_IN,Location
Q1294197,Q739,RESIDES_IN,Location
Q122158617,Q739,RESIDES_IN,Location
Q9023852,Q739,RESIDES_IN,Location
Q1550912,1_employee_count,EMPLOYEE_COUNT_BAND,Quant_Metric
Q4854122,9_employee_count,EMPLOYEE_COUNT_BAND,Quant_Metric
Q36879490,4_employee_count,EMPLOYEE_COUNT_BAND,Quant_Metric
Q1550912,9_profit,PROFIT_BAND,Quant_Metric
Q6974078,4_assets,ASSETS_BAND,Quant_Metric
Q421023,4_assets,ASSETS_BAND,Quant_Metric
Q1258413,4_assets,ASSETS_BAND,Quant_Metric
Q1054314,4_assets,ASSETS_BAND,Quant_Metric
Q56377600,4_assets,ASSETS_BAND,Quant_Metric
Q1550912,4_assets,ASSETS_BAND,Quant_Metric
Q5331091,4_assets,ASSETS_BAND,Quant_Metric
Q2918415,4_assets,ASSETS_BAND,Quant_Metric
Q5839170,4_assets,ASSETS_BAND,Quant_Metric
Q1164594,4_assets,ASSETS_BAND,Quant_Metric
Q598623,4_assets,ASSETS_BAND,Quant_Metric
Q4854122,4_assets,ASSETS_BAND,Quant_Metric
Q408655,4_assets,ASSETS_BAND,Quant_Metric
Q52610912,4_assets,ASSETS_BAND,Quant_Metric
Q5937434,4_assets,ASSETS_BAND,Quant_Metric
Q4703422,4_assets,ASSETS_BAND,Quant_Metric
Q17155057,4_assets,ASSETS_BAND,Quant_Metric
Q118218563,4_assets,ASSETS_BAND,Quant_Metric
Q8200525,4_assets,ASSETS_BAND,Quant_Metric
Q3081395,4_assets,ASSETS_BAND,Quant_Metric
Q36879490,4_assets,ASSETS_BAND,Quant_Metric
Q3997334,4_assets,ASSETS_BAND,Quant_Metric
Q7697153,4_assets,ASSETS_BAND,Quant_Metric
Q96094519,4_assets,ASSETS_BAND,Quant_Metric
Q5717869,4_assets,ASSETS_BAND,Quant_Metric
Q11050122,4_assets,ASSETS_BAND,Quant_Metric
Q3302354,4_assets,ASSETS_BAND,Quant_Metric
Q44698252,4_assets,ASSETS_BAND,Quant_Metric
Q7225732,4_assets,ASSETS_BAND,Quant_Metric
Q5863579,4_assets,ASSETS_BAND,Quant_Metric
Q5788938,4_assets,ASSETS_BAND,Quant_Metric
Q1035332,4_assets,ASSETS_BAND,Quant_Metric
Q20013358,4_assets,ASSETS_BAND,Quant_Metric
Q3415100,4_assets,ASSETS_BAND,Quant_Metric
Q107012254,4_assets,ASSETS_BAND,Quant_Metric
Q2753712,4_assets,ASSETS_BAND,Quant_Metric
