company_id,val_id,edge_typ,node_typ
Q6702930,Q126793,INDUSTRY,Industry
Q114877710,Q837171,INDUSTRY,Industry
Q5827792,Q190117,INDUSTRY,Industry
Q1153463,Q695829,INDUSTRY,Industry
Q848754,Q385378,INDUSTRY,Industry
Q30147522,Q1495452,INDUSTRY,Industry
Q5372575,Q1416657,INDUSTRY,Industry
Q5372575, Q837171,INDUSTRY,Industry
Q5372575, Q806718,INDUSTRY,Industry
Q4115940,Q3972943,INDUSTRY,Industry
Q110209236,Q1068473,INDUSTRY,Industry
Q4118549,Q209588,INDUSTRY,Industry
Q310172,Q11030,INDUSTRY,Industry
Q7908474,Q3565868,INDUSTRY,Industry
Q699142,Q540912,INDUSTRY,Industry
Q17521121,Q3972943,INDUSTRY,Industry
Q110959120,Q190117,INDUSTRY,Industry
Q110959120, Q126793,INDUSTRY,Industry
Q1262868,Q1951366,INDUSTRY,Industry
Q2819353,Q112166047,INDUSTRY,Industry
Q12242596,Q31207,INDUSTRY,Industry
Q22688437,Q484847,INDUSTRY,Industry
Q1331200,Q27686,INDUSTRY,Industry
Q64732479,Q1985622,INDUSTRY,Industry
Q1349140,Q56598901,INDUSTRY,Industry
Q1349140, Q25245117,INDUSTRY,Industry
Q1163521,Q99513382,INDUSTRY,Industry
Q1163521, Q4116742,INDUSTRY,Industry
Q1163521, Q12705,INDUSTRY,Industry
Q5310570,Q1416657,INDUSTRY,Industry
Q5310570, Q837171,INDUSTRY,Industry
Q3045998,Q862571,INDUSTRY,Industry
Q1964041,Q695829,INDUSTRY,Industry
Q543449,Q25245117,INDUSTRY,Industry
Q3595390,Q56598901,INDUSTRY,Industry
Q3595390, Q25245117,INDUSTRY,Industry
Q108857496,Q3972943,INDUSTRY,Industry
Q5369234,Q3972943,INDUSTRY,Industry
Q55613979,Q484847,INDUSTRY,Industry
Q55613979, Q189507,INDUSTRY,Industry
Q123165555,Q16070574,INDUSTRY,Industry
Q123165555, Q1364904,INDUSTRY,Industry
Q123165555, Q167510,INDUSTRY,Industry
Q123165555, Q22656,INDUSTRY,Industry
Q180432,Q7803316,CEO,Person
Q848754,Q21662949,CEO,Person
Q22809043,Q2344609,CEO,Person
Q5310582,Q122968930,CEO,Person
Q28016149,Q24572514,CEO,Person
Q212304,Q21063995,CEO,Person
Q55613979,Q61970839,CEO,Person
Q848754,Q296771,CHAIRMAN,Person
Q12242596,Q7635956,CHAIRMAN,Person
Q1163521,Q17148626,CHAIRMAN,Person
Q55613979,Q61970825,CHAIRMAN,Person
Q4765942,Q878,HEADQUARTERS,Location
Q6702930,Q1519,HEADQUARTERS,Location
Q114877710,Q612,HEADQUARTERS,Location
Q5827792,Q612,HEADQUARTERS,Location
Q7370229,Q1519,HEADQUARTERS,Location
Q180432,Q3501086,HEADQUARTERS,Location
Q1153463,Q612,HEADQUARTERS,Location
Q111668405,Q612,HEADQUARTERS,Location
Q124591292,Q289693,HEADQUARTERS,Location
Q5372577,Q3021334,HEADQUARTERS,Location
Q848754,Q3692,HEADQUARTERS,Location
Q3272753,Q740893,HEADQUARTERS,Location
Q5372575,Q612,HEADQUARTERS,Location
Q4115940,Q1519,HEADQUARTERS,Location
Q110209236,Q1519,HEADQUARTERS,Location
Q858759,Q613,HEADQUARTERS,Location
Q4118549,Q612,HEADQUARTERS,Location
Q5310498,Q612,HEADQUARTERS,Location
Q2896740,Q188810,HEADQUARTERS,Location
Q1617128,Q612,HEADQUARTERS,Location
Q310172,Q3692,HEADQUARTERS,Location
Q7908474,Q1519,HEADQUARTERS,Location
Q699142,Q1867,HEADQUARTERS,Location
Q17521121,Q612,HEADQUARTERS,Location
Q111978940,Q612,HEADQUARTERS,Location
Q4116209,Q740893,HEADQUARTERS,Location
Q1262868,Q612,HEADQUARTERS,Location
Q2819353,Q90,HEADQUARTERS,Location
Q4262826,Q612,HEADQUARTERS,Location
Q7071686,Q1761,HEADQUARTERS,Location
Q406798,Q289693,HEADQUARTERS,Location
Q6972890,Q740893,HEADQUARTERS,Location
Q12242596,Q3692,HEADQUARTERS,Location
Q5321415,Q878,HEADQUARTERS,Location
Q22688437,Q612,HEADQUARTERS,Location
Q1331200,Q612,HEADQUARTERS,Location
Q4165383,Q740893,HEADQUARTERS,Location
Q96754685,Q96754766,HEADQUARTERS,Location
Q64732479,Q1519,HEADQUARTERS,Location
Q1349140,Q1519,HEADQUARTERS,Location
Q28016149,Q3781293,HEADQUARTERS,Location
Q1163521,Q1519,HEADQUARTERS,Location
Q5310570,Q612,HEADQUARTERS,Location
Q3045998,Q612,HEADQUARTERS,Location
Q119443682,Q851,HEADQUARTERS,Location
Q118287234,Q612,HEADQUARTERS,Location
Q1964041,Q612,HEADQUARTERS,Location
Q543449,Q1519,HEADQUARTERS,Location
Q3595390,Q612,HEADQUARTERS,Location
Q3336881,Q1519,HEADQUARTERS,Location
Q108857496,Q1519,HEADQUARTERS,Location
Q5369234,Q612,HEADQUARTERS,Location
Q6833244,Q1519,HEADQUARTERS,Location
Q123118202,Q612,HEADQUARTERS,Location
Q212304,Q1519,HEADQUARTERS,Location
Q122876088,Q612,HEADQUARTERS,Location
Q55613979,Q3870,HEADQUARTERS,Location
Q108864321,Q612,HEADQUARTERS,Location
Q123165555,Q612,HEADQUARTERS,Location
Q17521121,Q54837,GROUPED_IN,Group
Q5369234,Q54837,GROUPED_IN,Group
Q4765942,Q878,RESIDES_IN,Location
Q6702930,Q878,RESIDES_IN,Location
Q114877710,Q878,RESIDES_IN,Location
Q5827792,Q878,RESIDES_IN,Location
Q7370229,Q810,RESIDES_IN,Location
Q180432,Q878,RESIDES_IN,Location
Q1153463,Q878,RESIDES_IN,Location
Q111668405,Q878,RESIDES_IN,Location
Q124591292,Q878,RESIDES_IN,Location
Q63642510,Q878,RESIDES_IN,Location
Q5372577,Q878,RESIDES_IN,Location
Q848754,Q878,RESIDES_IN,Location
Q30147522,Q878,RESIDES_IN,Location
Q3272753,Q878,RESIDES_IN,Location
Q5372575,Q878,RESIDES_IN,Location
Q4115940,Q878,RESIDES_IN,Location
Q110209236,Q878,RESIDES_IN,Location
Q858759,Q878,RESIDES_IN,Location
Q4118549,Q878,RESIDES_IN,Location
