,company.type,company.value,owner.type,owner.value,acquiredate.datatype,acquiredate.type,acquiredate.value
0,uri,http://www.wikidata.org/entity/Q1593113,uri,http://www.wikidata.org/entity/Q971649,,,
1,uri,http://www.wikidata.org/entity/Q9294202,uri,http://www.wikidata.org/entity/Q11752350,,,
2,uri,http://www.wikidata.org/entity/Q1593113,uri,http://www.wikidata.org/entity/Q971649,http://www.w3.org/2001/XMLSchema#dateTime,literal,2018-12-01T00:00:00Z
3,uri,http://www.wikidata.org/entity/Q806642,uri,http://www.wikidata.org/entity/Q1807170,http://www.w3.org/2001/XMLSchema#dateTime,literal,2017-06-07T00:00:00Z
4,uri,http://www.wikidata.org/entity/Q107410579,uri,http://www.wikidata.org/entity/Q11752350,,,
5,uri,http://www.wikidata.org/entity/Q107410616,uri,http://www.wikidata.org/entity/Q11752350,,,
6,uri,http://www.wikidata.org/entity/Q107660550,uri,http://www.wikidata.org/entity/Q7098994,,,
7,uri,http://www.wikidata.org/entity/Q590406,uri,http://www.wikidata.org/entity/Q249591,,,
8,uri,http://www.wikidata.org/entity/Q806642,uri,http://www.wikidata.org/entity/Q1807170,,,
9,uri,http://www.wikidata.org/entity/Q1172164,uri,http://www.wikidata.org/entity/Q7098994,,,
10,uri,http://www.wikidata.org/entity/Q1432506,uri,http://www.wikidata.org/entity/Q138133,,,
11,uri,http://www.wikidata.org/entity/Q1486288,uri,http://www.wikidata.org/entity/Q7098994,,,
12,uri,http://www.wikidata.org/entity/Q7119525,uri,http://www.wikidata.org/entity/Q249591,,,
13,uri,http://www.wikidata.org/entity/Q9196793,uri,http://www.wikidata.org/entity/Q11752350,,,
14,uri,http://www.wikidata.org/entity/Q21809354,uri,http://www.wikidata.org/entity/Q11752350,,,
