,company.type,company.value,owner.type,owner.value
0,uri,http://www.wikidata.org/entity/Q3095058,uri,http://www.wikidata.org/entity/Q3083531
1,uri,http://www.wikidata.org/entity/Q15907697,uri,http://www.wikidata.org/entity/Q857063
2,uri,http://www.wikidata.org/entity/Q28154519,uri,http://www.wikidata.org/entity/Q1538743
3,uri,http://www.wikidata.org/entity/Q42587412,uri,http://www.wikidata.org/entity/Q3083531
