,company.type,company.value,owner.type,owner.value,acquiredate.datatype,acquiredate.type,acquiredate.value
0,uri,http://www.wikidata.org/entity/Q99591047,uri,http://www.wikidata.org/entity/Q1524184,,,
1,uri,http://www.wikidata.org/entity/Q1432506,uri,http://www.wikidata.org/entity/Q138133,,,
2,uri,http://www.wikidata.org/entity/Q5380437,uri,http://www.wikidata.org/entity/Q1134208,,,
3,uri,http://www.wikidata.org/entity/Q7277940,uri,http://www.wikidata.org/entity/Q329494,,,
4,uri,http://www.wikidata.org/entity/Q7980609,uri,http://www.wikidata.org/entity/Q7178908,,,
5,uri,http://www.wikidata.org/entity/Q114868203,uri,http://www.wikidata.org/entity/Q5141484,,,
6,uri,http://www.wikidata.org/entity/Q115224013,uri,http://www.wikidata.org/entity/Q3050566,,,
7,uri,http://www.wikidata.org/entity/Q936563,uri,http://www.wikidata.org/entity/Q842108,,,
8,uri,http://www.wikidata.org/entity/Q2289460,uri,http://www.wikidata.org/entity/Q338825,,,
9,uri,http://www.wikidata.org/entity/Q2128566,uri,http://www.wikidata.org/entity/Q22121865,,,
10,uri,http://www.wikidata.org/entity/Q7058492,uri,http://www.wikidata.org/entity/Q3050566,,,
11,uri,http://www.wikidata.org/entity/Q17074751,uri,http://www.wikidata.org/entity/Q3050566,,,
12,uri,http://www.wikidata.org/entity/Q30338430,uri,http://www.wikidata.org/entity/Q338825,,,
13,uri,http://www.wikidata.org/entity/Q52667636,uri,http://www.wikidata.org/entity/Q746413,,,
14,uri,http://www.wikidata.org/entity/Q61234058,uri,http://www.wikidata.org/entity/Q338825,,,
15,uri,http://www.wikidata.org/entity/Q906141,uri,http://www.wikidata.org/entity/Q5566596,http://www.w3.org/2001/XMLSchema#dateTime,literal,2018-01-01T00:00:00Z
16,uri,http://www.wikidata.org/entity/Q1771628,uri,http://www.wikidata.org/entity/Q3246464,http://www.w3.org/2001/XMLSchema#dateTime,literal,1999-01-01T00:00:00Z
17,uri,http://www.wikidata.org/entity/Q108909041,uri,http://www.wikidata.org/entity/Q746413,http://www.w3.org/2001/XMLSchema#dateTime,literal,2013-01-01T00:00:00Z
18,uri,http://www.wikidata.org/entity/Q2289460,uri,http://www.wikidata.org/entity/Q338825,http://www.w3.org/2001/XMLSchema#dateTime,literal,2017-02-01T00:00:00Z
19,uri,http://www.wikidata.org/entity/Q4044531,uri,http://www.wikidata.org/entity/Q746413,http://www.w3.org/2001/XMLSchema#dateTime,literal,2001-01-01T00:00:00Z
20,uri,http://www.wikidata.org/entity/Q48976578,uri,http://www.wikidata.org/entity/Q746413,http://www.w3.org/2001/XMLSchema#dateTime,literal,2022-06-01T00:00:00Z
21,uri,http://www.wikidata.org/entity/Q4892016,uri,http://www.wikidata.org/entity/Q746413,http://www.w3.org/2001/XMLSchema#dateTime,literal,2017-08-02T00:00:00Z
