,company.type,company.value,owner.type,owner.value
0,uri,http://www.wikidata.org/entity/Q12214959,uri,http://www.wikidata.org/entity/Q4166519
1,uri,http://www.wikidata.org/entity/Q903219,uri,http://www.wikidata.org/entity/Q679322
2,uri,http://www.wikidata.org/entity/Q1393345,uri,http://www.wikidata.org/entity/Q1742118
3,uri,http://www.wikidata.org/entity/Q4832749,uri,http://www.wikidata.org/entity/Q7762363
4,uri,http://www.wikidata.org/entity/Q7907093,uri,http://www.wikidata.org/entity/Q1535171
