,company.type,company.value,owner.type,owner.value
0,uri,http://www.wikidata.org/entity/Q7388955,uri,http://www.wikidata.org/entity/Q1340361
1,uri,http://www.wikidata.org/entity/Q27920062,uri,http://www.wikidata.org/entity/Q1340361
2,uri,http://www.wikidata.org/entity/Q58353955,uri,http://www.wikidata.org/entity/Q5039260
