,company.type,company.value,owner.type,owner.value,acquiredate.datatype,acquiredate.type,acquiredate.value
0,uri,http://www.wikidata.org/entity/Q35896,uri,http://www.wikidata.org/entity/Q15678788,,,
1,uri,http://www.wikidata.org/entity/Q6742,uri,http://www.wikidata.org/entity/Q97439162,,,
2,uri,http://www.wikidata.org/entity/Q6746,uri,http://www.wikidata.org/entity/Q97439162,,,
3,uri,http://www.wikidata.org/entity/Q27564,uri,http://www.wikidata.org/entity/Q97439162,,,
4,uri,http://www.wikidata.org/entity/Q35962,uri,http://www.wikidata.org/entity/Q97439162,,,
5,uri,http://www.wikidata.org/entity/Q4537982,uri,http://www.wikidata.org/entity/Q5281,,,
6,uri,http://www.wikidata.org/entity/Q110269968,uri,http://www.wikidata.org/entity/Q15238661,,,
7,uri,http://www.wikidata.org/entity/Q644625,uri,http://www.wikidata.org/entity/Q180855,,,
8,uri,http://www.wikidata.org/entity/Q701108,uri,http://www.wikidata.org/entity/Q645708,,,
9,uri,http://www.wikidata.org/entity/Q218765,uri,http://www.wikidata.org/entity/Q15944611,,,
10,uri,http://www.wikidata.org/entity/Q579473,uri,http://www.wikidata.org/entity/Q15944611,,,
11,uri,http://www.wikidata.org/entity/Q1329485,uri,http://www.wikidata.org/entity/Q180855,,,
12,uri,http://www.wikidata.org/entity/Q923353,uri,http://www.wikidata.org/entity/Q15678788,,,
13,uri,http://www.wikidata.org/entity/Q1136056,uri,http://www.wikidata.org/entity/Q15678788,,,
14,uri,http://www.wikidata.org/entity/Q1834291,uri,http://www.wikidata.org/entity/Q645708,,,
15,uri,http://www.wikidata.org/entity/Q2118336,uri,http://www.wikidata.org/entity/Q180855,,,
16,uri,http://www.wikidata.org/entity/Q2105426,uri,http://www.wikidata.org/entity/Q15944611,,,
17,uri,http://www.wikidata.org/entity/Q2693387,uri,http://www.wikidata.org/entity/Q184860,,,
18,uri,http://www.wikidata.org/entity/Q304444,uri,http://www.wikidata.org/entity/Q97439162,,,
19,uri,http://www.wikidata.org/entity/Q4034524,uri,http://www.wikidata.org/entity/Q180855,,,
20,uri,http://www.wikidata.org/entity/Q6473070,uri,http://www.wikidata.org/entity/Q180855,,,
21,uri,http://www.wikidata.org/entity/Q7633610,uri,http://www.wikidata.org/entity/Q15944611,,,
22,uri,http://www.wikidata.org/entity/Q18914692,uri,http://www.wikidata.org/entity/Q97439162,,,
23,uri,http://www.wikidata.org/entity/Q79211984,uri,http://www.wikidata.org/entity/Q2802214,,,
24,uri,http://www.wikidata.org/entity/Q79623228,uri,http://www.wikidata.org/entity/Q2802214,,,
25,uri,http://www.wikidata.org/entity/Q106390300,uri,http://www.wikidata.org/entity/Q338633,,,
26,uri,http://www.wikidata.org/entity/Q1432506,uri,http://www.wikidata.org/entity/Q138133,,,
27,uri,http://www.wikidata.org/entity/Q1619253,uri,http://www.wikidata.org/entity/Q1479654,,,
28,uri,http://www.wikidata.org/entity/Q2407351,uri,http://www.wikidata.org/entity/Q249798,,,
29,uri,http://www.wikidata.org/entity/Q2466573,uri,http://www.wikidata.org/entity/Q2802214,,,
30,uri,http://www.wikidata.org/entity/Q2128566,uri,http://www.wikidata.org/entity/Q22121865,,,
31,uri,http://www.wikidata.org/entity/Q3184429,uri,http://www.wikidata.org/entity/Q2802214,,,
32,uri,http://www.wikidata.org/entity/Q2382166,uri,http://www.wikidata.org/entity/Q55640416,,,
33,uri,http://www.wikidata.org/entity/Q6502903,uri,http://www.wikidata.org/entity/Q683146,,,
34,uri,http://www.wikidata.org/entity/Q14480577,uri,http://www.wikidata.org/entity/Q2802214,,,
35,uri,http://www.wikidata.org/entity/Q17031826,uri,http://www.wikidata.org/entity/Q55640416,,,
36,uri,http://www.wikidata.org/entity/Q30590827,uri,http://www.wikidata.org/entity/Q1562826,,,
37,uri,http://www.wikidata.org/entity/Q52667636,uri,http://www.wikidata.org/entity/Q746413,,,
38,uri,http://www.wikidata.org/entity/Q40966,uri,http://www.wikidata.org/entity/Q97439162,http://www.w3.org/2001/XMLSchema#dateTime,literal,2017-08-01T00:00:00Z
39,uri,http://www.wikidata.org/entity/Q26823,uri,http://www.wikidata.org/entity/Q97439162,http://www.w3.org/2001/XMLSchema#dateTime,literal,2021-01-01T00:00:00Z
