,company.type,company.value,owner.type,owner.value,acquiredate.datatype,acquiredate.type,acquiredate.value
0,uri,http://www.wikidata.org/entity/Q5493297,uri,http://www.wikidata.org/entity/Q215657,http://www.w3.org/2001/XMLSchema#dateTime,literal,2013-01-01T00:00:00Z
1,uri,http://www.wikidata.org/entity/Q1495046,uri,http://www.wikidata.org/entity/Q215657,http://www.w3.org/2001/XMLSchema#dateTime,literal,2019-09-01T00:00:00Z
2,uri,http://www.wikidata.org/entity/Q7969414,uri,http://www.wikidata.org/entity/Q555273,http://www.w3.org/2001/XMLSchema#dateTime,literal,2019-01-01T00:00:00Z
3,uri,http://www.wikidata.org/entity/Q7541907,uri,http://www.wikidata.org/entity/Q1310001,http://www.w3.org/2001/XMLSchema#dateTime,literal,2001-01-01T00:00:00Z
4,uri,http://www.wikidata.org/entity/Q341100,uri,http://www.wikidata.org/entity/Q1310001,http://www.w3.org/2001/XMLSchema#dateTime,literal,2018-01-01T00:00:00Z
5,uri,http://www.wikidata.org/entity/Q341100,uri,http://www.wikidata.org/entity/Q1310001,,,
6,uri,http://www.wikidata.org/entity/Q310481,uri,http://www.wikidata.org/entity/Q477875,,,
7,uri,http://www.wikidata.org/entity/Q672934,uri,http://www.wikidata.org/entity/Q168238,,,
8,uri,http://www.wikidata.org/entity/Q696867,uri,http://www.wikidata.org/entity/Q1310001,,,
9,uri,http://www.wikidata.org/entity/Q806149,uri,http://www.wikidata.org/entity/Q1310001,,,
10,uri,http://www.wikidata.org/entity/Q1755034,uri,http://www.wikidata.org/entity/Q168238,,,
11,uri,http://www.wikidata.org/entity/Q2127541,uri,http://www.wikidata.org/entity/Q2127528,,,
12,uri,http://www.wikidata.org/entity/Q877547,uri,http://www.wikidata.org/entity/Q70339467,,,
13,uri,http://www.wikidata.org/entity/Q3919658,uri,http://www.wikidata.org/entity/Q2127528,,,
14,uri,http://www.wikidata.org/entity/Q5493297,uri,http://www.wikidata.org/entity/Q215657,,,
15,uri,http://www.wikidata.org/entity/Q7283806,uri,http://www.wikidata.org/entity/Q2127528,,,
16,uri,http://www.wikidata.org/entity/Q16522506,uri,http://www.wikidata.org/entity/Q2127528,,,
17,uri,http://www.wikidata.org/entity/Q20828727,uri,http://www.wikidata.org/entity/Q1022419,,,
18,uri,http://www.wikidata.org/entity/Q24282825,uri,http://www.wikidata.org/entity/Q2127528,,,
19,uri,http://www.wikidata.org/entity/Q57550022,uri,http://www.wikidata.org/entity/Q1823138,,,
20,uri,http://www.wikidata.org/entity/Q56388481,uri,http://www.wikidata.org/entity/Q70339467,,,
21,uri,http://www.wikidata.org/entity/Q101000846,uri,http://www.wikidata.org/entity/Q1735474,,,
22,uri,http://www.wikidata.org/entity/Q826186,uri,http://www.wikidata.org/entity/Q688755,,,
23,uri,http://www.wikidata.org/entity/Q1888809,uri,http://www.wikidata.org/entity/Q688755,,,
24,uri,http://www.wikidata.org/entity/Q1941592,uri,http://www.wikidata.org/entity/Q688755,,,
25,uri,http://www.wikidata.org/entity/Q18619118,uri,http://www.wikidata.org/entity/Q555273,,,
26,uri,http://www.wikidata.org/entity/Q24589907,uri,http://www.wikidata.org/entity/Q688755,,,
27,uri,http://www.wikidata.org/entity/Q51074647,uri,http://www.wikidata.org/entity/Q107483089,,,
28,uri,http://www.wikidata.org/entity/Q106195741,uri,http://www.wikidata.org/entity/Q1457468,,,
29,uri,http://www.wikidata.org/entity/Q553658,uri,http://www.wikidata.org/entity/Q555273,,,
30,uri,http://www.wikidata.org/entity/Q677273,uri,http://www.wikidata.org/entity/Q1457468,,,
31,uri,http://www.wikidata.org/entity/Q972745,uri,http://www.wikidata.org/entity/Q1457468,,,
32,uri,http://www.wikidata.org/entity/Q1458317,uri,http://www.wikidata.org/entity/Q555273,,,
33,uri,http://www.wikidata.org/entity/Q1458317,uri,http://www.wikidata.org/entity/Q1457468,,,
34,uri,http://www.wikidata.org/entity/Q5647718,uri,http://www.wikidata.org/entity/Q1457468,,,
35,uri,http://www.wikidata.org/entity/Q23253782,uri,http://www.wikidata.org/entity/Q1457468,,,
