owned_id,owner_id,date
Q1139541,Q1536457,
Q1145766,Q533415,
Q1139182,Q155026,
Q1139197,Q1521910,
Q1139852,Q7786759,
Q22906322,Q3884,
Q1152240,Q1519267,
Q6982161,Q2078880,
Q2078880,Q624375,
Q1162859,Q1057464,
Q39045377,Q570473,
Q1200552,Q7414,
Q867662,Q156238,
Q1434601,Q7194412,
Q5553766,Q1522721,
Q6450417,Q5276954,
Q64051305,Q7835892,
Q1658320,Q1656230,
Q103980347,Q7575683,
Q7888605,Q7414,
Q7895690,Q503415,
Q1206056,Q3295867,
Q109341187,Q1656230,2012-05-01T00:00:00Z
Q123269534,Q6450420,
Q2979949,Q1641437,
Q1235661,Q1543874,
Q7994858,Q5096393,
Q69882213,Q5096393,
Q79051139,Q5265143,
Q79051737,Q5265143,
Q79051770,Q5265143,
Q1257477,Q319344,
Q64224605,Q319642,
Q63859417,Q4744990,
Q119443278,Q7366329,
Q1278295,Q457960,
Q1281935,Q5986662,
Q108044578,Q111422113,
Q1302944,Q219635,
Q1302944,Q849363,
Q1302944,Q3028075,
Q1289321,Q457960,
Q1296097,Q1221751,
Q5495932,Q153417,
Q5038192,Q522617,
Q1318441,Q95,
Q538792,Q127962,
Q1333801,Q175391,
Q4942546,Q483551,2017-01-01T00:00:00Z
Q1344736,Q501476,
Q1353013,Q212405,
Q1347679,Q27919383,
Q5499945,Q3552193,
Q7520717,Q9089355,
Q1374315,Q849363,
Q1392453,Q7414,
Q1393575,Q741707,
Q1417484,Q221062,
Q1417484,Q63197674,
Q1411762,Q329953,
Q1420671,Q596139,1993-01-01T00:00:00Z
Q1420671,Q596139,
Q1427937,Q1519267,1997-01-01T00:00:00Z
Q1429287,Q834054,
Q1432506,Q138133,
Q1434157,Q27919383,
Q1431781,Q7414,
Q1423726,Q629998,
Q1527826,Q54173,
Q1436863,Q44294,
Q1436915,Q44294,
Q1437020,Q44294,
Q1453920,Q7671948,
Q1459595,Q1411292,
Q1474307,Q1113804,
Q1474307,Q76846862,
Q1477785,Q305249,
Q1485061,Q54173,
Q1502794,Q849363,
Q1509282,Q1496384,
Q1532489,Q1159256,2015-08-31T00:00:00Z
Q1539185,Q457960,
Q1545718,Q12857502,
Q1554299,Q502940,
Q1549408,Q210278,
Q29981099,Q1057464,
Q1576335,Q173941,
Q1580938,Q27585,
Q548679,Q1506045,
Q1618735,Q1329777,
Q1624295,Q489469,
Q28229691,Q1756332,
Q1663991,Q3884,
Q1664118,Q3295867,
Q1673617,Q3975878,
Q1700277,Q23371127,
Q528492,Q174769,
Q1768569,Q329953,
Q1759473,Q1519267,
Q5467836,Q44294,
Q22079339,Q168383,
Q22079339,Q2793276,
Q54569524,Q1939632,2018-04-13T00:00:00Z
Q113701635,Q502940,
Q1783801,Q822314,
Q1798553,Q705392,
Q1145445,Q188920,
Q1835079,Q72539,
Q52669480,Q2420769,
Q1318737,Q155026,
Q1825435,Q95,
Q1849609,Q695087,
Q1846049,Q334800,
Q1846049,Q334800,1998-01-01T00:00:00Z
Q1884343,Q1570773,
Q1928814,Q19900,
Q1941434,Q4042416,2020-01-01T00:00:00Z
Q1943468,Q1496384,
Q99591047,Q1524184,
Q1959947,Q926806,
Q1961036,Q312,
Q60642664,Q2908540,
Q1976628,Q14289857,
Q1982831,Q312,
Q63615743,Q465697,
Q2050040,Q1159256,
Q2071252,Q459965,
Q1424142,Q834054,
Q17085454,Q834054,
Q113312731,Q2874395,
Q66839005,Q41506,
Q7865623,Q1583606,2020-05-18T00:00:00Z
Q2119882,Q95,
Q11332919,Q1583606,2023-01-01T00:00:00Z
Q2191265,Q202210,
Q90415538,Q7890797,
Q2261455,Q219635,
Q2265238,Q35339,
Q2286599,Q427881,
Q2298492,Q849363,
Q206521,Q7414,
Q2451589,Q333718,1994-01-01T00:00:00Z
Q2745629,Q173395,2012-01-01T00:00:00Z
Q2456368,Q19900,
Q21614062,Q95,
Q99237379,Q95149,
Q122925024,Q114177121,
Q2340498,Q212405,
Q2354647,Q212405,
Q2350702,Q941127,
Q2354647,Q1104787,
Q2451589,Q333718,
Q2457578,Q7305191,
Q2735242,Q420822,
Q842482,Q7893816,2021-11-09T00:00:00Z
Q2501552,Q7414,
Q2607502,Q334204,
Q2612238,Q596139,
Q2700742,Q214346,
Q4940096,Q755309,
Q61889291,Q5151002,
Q2504643,Q1057464,
Q2501552,Q2216535,
Q2699694,Q334800,
Q1111024,Q43359,
Q1189512,Q168383,
Q59510068,Q739711,
Q242446,Q7414,2012-10-30T00:00:00Z
Q1111024,Q159846,
Q79576,Q95,
Q632323,Q515869,
Q1111024,Q214346,
Q2866017,Q19923099,
Q2893391,Q312,
Q107551407,Q95149,
Q23633,Q107074885,
Q367466,Q2216535,
Q649649,Q168383,
Q159846,Q214346,
Q367466,Q1200552,
Q159846,Q76846862,2019-01-01T00:00:00Z
Q2904929,Q1471346,2006-04-01T00:00:00Z
Q2986833,Q1383669,2000-01-01T00:00:00Z
Q3031783,Q3295867,
Q3030046,Q7505672,
Q15994987,Q48340,
Q15994987,Q7855903,
Q17076072,Q515869,
Q3060526,Q1544011,
Q3065009,Q4744011,
Q110773570,Q463396,
Q3073996,Q2283,
Q3100073,Q533415,
Q3099664,Q1141173,
Q3129010,Q5059102,
Q3146518,Q37156,
Q3197950,Q219635,
Q3197950,Q849363,
Q3197950,Q2287759,
Q5583188,Q1519267,
Q571438,Q1519267,
Q113529305,Q95149,
Q3239392,Q1057464,
Q344341,Q73801,2023-10-13T00:00:00Z
Q3305345,Q1570773,
Q4131576,Q2319420,
Q3347694,Q849363,
Q116297799,Q95149,
Q3355804,Q850324,
Q3362807,Q667599,
Q3365858,Q483551,
Q3391735,Q849363,
Q3391735,Q3028075,
Q117684575,Q76846862,
Q3391111,Q3217105,
Q3439723,Q20063746,
Q62122874,Q7171798,
Q122953534,Q312,
Q3472056,Q7366534,2015-01-01T00:00:00Z
Q495107,Q7414,
Q157118,Q7414,
Q157118,Q167186,
Q46578,Q7414,
Q495107,Q166419,
Q652390,Q822314,
Q651228,Q5476713,
Q861764,Q76846862,
Q61984664,Q2923022,
Q1118859,Q7414,
Q1118859,Q166419,
Q1118859,Q5476713,
Q1518953,Q76846862,
Q110659129,Q7587862,
Q2014847,Q7414,
Q2014847,Q822314,
Q3080187,Q2288792,
Q7893895,Q1113804,
Q16962429,Q822314,
Q3523270,Q7414,
Q47481944,Q7414,
Q3541983,Q3116111,
Q3547553,Q7414,
Q3554415,Q3116111,
Q113659629,Q27908053,
Q14716891,Q1047060,
Q3565621,Q7414,
Q3641645,Q107074885,
Q3678986,Q1104787,2016-01-01T00:00:00Z
Q3700311,Q126399,
Q3733763,Q333718,
Q3764687,Q880942,
Q250426,Q173941,
Q130729,Q2283,
Q219758,Q173941,2007-10-11T00:00:00Z
Q219758,Q173941,
Q73801,Q2283,
Q130729,Q73801,
Q130744,Q73801,
Q369089,Q95,
Q382543,Q200491,
Q382543,Q344341,
Q539296,Q107074885,2022-01-01T00:00:00Z
Q77625,Q166419,
Q2377499,Q214346,
Q642707,Q2283,
Q212252,Q7020906,
Q844972,Q126399,
Q642707,Q73801,2002-01-01T00:00:00Z
Q642707,Q73801,
Q907357,Q2319420,
Q907357,Q107074885,
Q672642,Q73801,2020-09-01T00:00:00Z
Q731482,Q200491,2003-01-01T00:00:00Z
Q672642,Q684425,2010-01-01T00:00:00Z
Q672642,Q73801,
Q672642,Q684425,
Q722027,Q173941,
Q731482,Q344341,
Q4355510,Q21077,
Q765389,Q2283,
Q765389,Q73801,
Q775346,Q200491,
Q775346,Q344341,
Q672642,Q2283,2020-09-01T00:00:00Z
Q1062986,Q200491,
Q1064703,Q173941,
Q7118445,Q3120960,
Q1098120,Q200491,
Q1098120,Q344341,
Q61780316,Q56760250,
Q1515682,Q344341,
Q3918608,Q1141173,
Q1251435,Q73801,2019-06-01T00:00:00Z
Q15627596,Q652390,
Q15995403,Q2793276,
Q1129295,Q73801,2014-11-06T00:00:00Z
Q1129295,Q2283,2014-11-06T00:00:00Z
Q1318002,Q200491,
Q1340558,Q16321326,
Q7394684,Q7414,
Q7394684,Q5476713,
Q1515682,Q200491,
Q21484379,Q621592,
Q21484379,Q107074885,
Q1947354,Q178824,
Q1988059,Q200491,
Q2077224,Q2469781,
Q1548159,Q173941,
Q1783815,Q73801,
Q21189282,Q2288792,
Q30599160,Q2288792,
Q48460186,Q107074885,
Q2340010,Q5267669,
Q1988059,Q344341,
Q2712143,Q73801,
Q2665841,Q3884,2014-01-01T00:00:00Z
Q2680856,Q344341,
Q2696696,Q126399,
Q2696696,Q2319420,
Q2607531,Q214346,
Q2307159,Q2319420,
Q3300783,Q684425,
Q3745969,Q173941,
Q4740860,Q3884,
Q4922077,Q73801,
Q4035313,Q18674747,
Q1053170,Q1141173,
Q5256334,Q200491,
Q4922077,Q2283,
Q261077,Q552363,2005-01-01T00:00:00Z
Q1969162,Q1141173,2016-01-01T00:00:00Z
Q598884,Q1057464,
Q782200,Q1141173,
Q3030485,Q7414,
Q4037082,Q333718,
Q4734166,Q552363,
Q5265133,Q1425063,
Q4874634,Q303341,
Q5646230,Q1057464,
Q5254663,Q1141173,2015-04-01T00:00:00Z
Q5653536,Q1141173,
Q5685511,Q303341,
Q5887912,Q1057464,
Q5919997,Q303341,
Q7580351,Q1141173,
Q4039771,Q803873,
Q19872869,Q1141173,
Q19903229,Q1057464,
Q24907770,Q1057464,
Q30632909,Q1057464,
Q30715430,Q552363,
Q30715430,Q1141173,
Q6723623,Q2283,
Q7958488,Q1141173,
Q8025144,Q303341,
Q109871442,Q1425063,
Q70287020,Q1141173,
Q72629292,Q1425063,
Q91218404,Q1141173,
Q91602871,Q1141173,
Q91948072,Q1141173,
Q92021343,Q1141173,
Q109275422,Q1057464,
Q109277705,Q1425063,
Q109292191,Q1425063,
Q7480253,Q2283,
Q64605184,Q1057464,
Q7884447,Q173941,
Q112144335,Q1057464,
Q112144350,Q1057464,
Q4045248,Q19900,
Q4047803,Q739711,2021-01-01T00:00:00Z
Q14148399,Q173941,
Q14239494,Q2319420,
Q313621,Q7414,
Q43429,Q107074885,2022-01-01T00:00:00Z
Q138709,Q7414,
Q178837,Q7414,
Q138709,Q157118,
Q138709,Q167186,
Q157906,Q107074885,
Q217776,Q7414,
Q901307,Q621592,
Q43429,Q621592,
Q43359,Q76846862,
Q203078,Q214346,
Q277561,Q83723,
Q157906,Q7855903,
Q287149,Q7414,
Q249892,Q23633,
Q287331,Q85785330,
Q543534,Q7855903,
Q749719,Q7855903,
Q749719,Q107074885,
Q18345499,Q739711,
Q543534,Q107074885,
Q708290,Q107074885,
Q709644,Q107074885,
Q23303404,Q7366534,
Q668203,Q107074885,
Q1139533,Q621592,
Q1139533,Q107074885,
Q21189538,Q173941,
Q565847,Q501476,
Q565847,Q621592,
Q1285806,Q1215884,
Q1034646,Q7855903,
Q1058645,Q107074885,
Q1858139,Q7414,
Q1661550,Q1163715,
Q1982556,Q107074885,
Q2455323,Q155223,
Q3060863,Q621592,
Q2931771,Q7855903,
Q2931052,Q76846862,
Q2852675,Q7020906,
Q1621107,Q83723,
Q1812233,Q76846862,
Q2998331,Q1065024,
Q3124856,Q107074885,
Q3278402,Q2961234,
Q16168128,Q38903,
Q28173854,Q73801,
Q3259110,Q217776,
Q3487310,Q1113804,
Q280675,Q5380195,
Q185422,Q5194189,
