owned_id,owner_id,date
Q19906,Q2120364,
Q200491,Q1127887,
Q105306275,Q3059202,
Q4037549,Q921944,
Q80265,Q2696397,
Q193563,Q384602,
Q2940187,Q3117359,
Q19704710,Q188273,2016-01-01T00:00:00Z
Q98278043,Q3153200,
Q98278049,Q3153200,
Q670903,Q3402586,
Q66834424,Q859575,
Q116803952,Q3117359,
Q1066858,Q504998,
Q1066858,Q504998,2021-01-07T00:00:00Z
Q104529353,Q59222994,
Q109932485,Q59222994,
Q112858152,Q273819,
Q2421005,Q3047660,
Q2421005,Q3402586,
Q2664673,Q516033,
Q12260521,Q1537378,
Q17089890,Q1537378,
Q2635075,Q3210606,2004-01-01T00:00:00Z
Q2873070,Q3117417,2010-01-01T00:00:00Z
Q2945394,Q280413,
Q57628091,Q516033,
Q3047660,Q1127887,2019-01-01T00:00:00Z
Q3118641,Q3047660,2007-06-01T00:00:00Z
Q3314003,Q929887,
Q3313834,Q2923533,
Q3417474,Q3128309,
Q3552182,Q1165843,
Q9076554,Q541030,
Q678565,Q2558951,
Q1632461,Q645498,
Q6746,Q97439162,
Q26921,Q97439162,2021-01-16T00:00:00Z
Q27460,Q6686,
Q27460,Q6686,1999-01-01T00:00:00Z
Q27597,Q97439162,2021-01-16T00:00:00Z
Q35962,Q97439162,
Q30113,Q97439162,
Q80635,Q407448,
Q128356,Q1161666,
Q172207,Q188273,
Q177814,Q846484,
Q181114,Q97439162,
Q181114,Q97439162,2021-01-16T00:00:00Z
Q189601,Q504998,
Q300255,Q160054,
Q448083,Q1431285,
Q451423,Q1168517,
Q1686544,Q504998,
Q498515,Q1168517,
Q504917,Q274591,2018-01-01T00:00:00Z
Q504917,Q274591,
Q504917,Q455484,
Q504998,Q542767,
Q516033,Q1127887,
Q516033,Q1127887,2017-01-01T00:00:00Z
Q541030,Q373724,
Q544964,Q1161666,
Q1119857,Q270363,2022-04-01T00:00:00Z
Q22047689,Q3210606,
Q28496959,Q131005,
Q117215,Q664399,
Q645984,Q504998,
Q645525,Q154037,
Q645498,Q270363,
Q662824,Q1161666,
Q664399,Q13646,
Q690001,Q931207,
Q691162,Q212599,
Q691958,Q504998,
Q699529,Q504998,
Q2530120,Q3117359,
Q51160769,Q55597242,
Q752515,Q504998,
Q769222,Q1127887,
Q764155,Q1168517,
Q775931,Q1172038,
Q773875,Q1886126,
Q848553,Q931207,
Q1653380,Q2905238,2018-01-01T00:00:00Z
Q1653380,Q13646,
Q111065917,Q93090957,
Q938437,Q773875,
Q903621,Q188273,
Q3282004,Q806575,2020-01-01T00:00:00Z
Q3866664,Q1365773,
Q936563,Q842108,
Q948531,Q504998,
Q948531,Q504998,1996-01-01T00:00:00Z
Q966905,Q504998,
Q12162653,Q806575,
Q1068102,Q3488775,
Q16678046,Q2663746,
Q1106769,Q13416787,
Q1121170,Q13416787,
Q21605526,Q13646,
Q1164594,Q6686,
Q1207680,Q1537378,
Q1229287,Q504998,
Q1287437,Q504998,
Q1302944,Q270363,
Q106464148,Q3208426,
Q1330945,Q504998,
Q1351054,Q156077,
Q1368909,Q56853086,
Q115236626,Q87071060,
Q1393345,Q212599,
Q1402977,Q913462,
Q1499936,Q1161666,
Q1499936,Q1161666,2019-01-01T00:00:00Z
Q1502740,Q158205,
Q2825393,Q806575,
Q5527684,Q913462,
Q5989911,Q806575,
Q2138163,Q1124861,
Q2138163,Q1665109,
Q2595367,Q2663746,
Q1541470,Q2670967,
Q2625977,Q1513499,
Q1553251,Q504998,
Q1770349,Q1886126,
Q1837429,Q274591,
Q1878364,Q56853086,
Q1974503,Q2558951,
Q115633597,Q115633681,
Q2059978,Q154037,
Q2110465,Q270363,
Q19904,Q2120364,
Q19905,Q2120364,
Q19910,Q2120364,
Q19908,Q2120364,
Q19909,Q2120364,
Q2178795,Q274591,2016-01-01T00:00:00Z
Q2178795,Q274591,
Q961891,Q2120364,
Q2211570,Q154037,
Q310011,Q2412906,
Q2271894,Q97439162,
Q612022,Q3117481,2019-09-02T00:00:00Z
Q2282172,Q931207,
Q1642795,Q19912,
Q3083542,Q2663746,
Q3150867,Q2663746,
Q3207314,Q2412906,
Q2399395,Q1849593,
Q2399600,Q1886126,
Q2399714,Q664399,
Q2408041,Q504998,
Q2412906,Q895325,
Q2439098,Q47088340,2016-11-16T00:00:00Z
Q3080631,Q2120364,
Q3080633,Q2120364,
Q3080638,Q2120364,
Q3080636,Q2120364,
Q3080642,Q2120364,
Q3080645,Q2120364,
Q3080667,Q2120364,
Q3080670,Q2120364,
Q3080672,Q2120364,
Q3080650,Q2120364,
Q3080651,Q2120364,
Q3080649,Q2120364,
Q3080654,Q2120364,
Q3080658,Q2120364,
Q3080659,Q2120364,
Q3080660,Q2120364,
Q3080661,Q2120364,
Q3080664,Q2120364,
Q3080665,Q2120364,
Q55074950,Q664399,
Q2494771,Q156077,
Q2663746,Q1127887,
Q2819236,Q270363,
Q2819353,Q13646,
Q2819394,Q154037,
Q2819353,Q3098278,
Q2824189,Q895325,
Q2828264,Q1886126,
Q2844522,Q590952,
Q2868738,Q3312221,
Q2869599,Q757689,
Q2895769,Q504998,
Q2925142,Q889624,
Q2931982,Q516033,
Q2943530,Q2670967,
Q2961620,Q504998,
Q3029396,Q154037,2018-07-06T00:00:00Z
Q3029396,Q154037,
Q3029354,Q160054,
Q3045868,Q274591,
Q3060526,Q1544011,
Q3095296,Q3001845,
Q3143654,Q188273,
Q3195349,Q664399,
Q3191596,Q678565,
Q3200026,Q3119538,
Q3196447,Q156077,
Q3306372,Q2670967,
Q3331028,Q3001845,
Q3331046,Q3001845,
Q3335194,Q2075129,
Q3408522,Q3117359,
Q3446822,Q3117359,
Q3481686,Q795981,
Q3488352,Q270363,
Q3488360,Q270363,
Q3488393,Q13416787,
Q3488772,Q19951610,
Q3499743,Q1799825,
Q500799,Q188273,
Q846884,Q188273,
Q945060,Q188273,
Q695299,Q188273,
Q1157042,Q66834424,2022-01-01T00:00:00Z
Q3547650,Q188273,
Q3537947,Q664399,
Q3550616,Q1374315,
Q1466613,Q188273,2008-01-01T00:00:00Z
Q1947354,Q1127887,
Q3552953,Q1475312,
Q3554485,Q47088340,
Q2353010,Q859575,
Q2083518,Q188273,
Q3559968,Q1475312,
Q3087263,Q188273,
Q4052312,Q188273,
Q3632250,Q541030,2016-01-01T00:00:00Z
Q15070370,Q188273,
Q15813203,Q859575,
Q3745668,Q499707,
Q3933904,Q806575,
Q3995933,Q154037,
Q4073419,Q758603,
Q107257663,Q188273,
Q107215601,Q188273,
Q107215620,Q188273,
Q107358425,Q689093,2018-12-01T00:00:00Z
Q4348894,Q1799825,2012-01-01T00:00:00Z
Q123293536,Q689093,
Q1090764,Q504998,
Q7103212,Q837049,
Q4732268,Q160054,
Q4735855,Q309084,
Q13629025,Q2120364,
Q13635638,Q2120364,
Q16011251,Q2120364,
Q16011249,Q2120364,
Q17175864,Q2120364,
Q17354798,Q2120364,
Q17355417,Q2120364,
Q17355450,Q2120364,
Q5664776,Q17143635,
Q155096,Q2412906,2018-01-01T00:00:00Z
Q117649,Q3117481,
Q164039,Q2412906,
Q575876,Q1124861,
Q525894,Q1124861,
Q800110,Q2412906,
Q971163,Q2412906,
Q1032540,Q1127887,
Q1032540,Q2663746,
Q1322641,Q1124861,
Q1440772,Q1124861,
Q2459910,Q3117481,
Q7093629,Q212599,
Q7093629,Q212599,2016-02-01T00:00:00Z
Q7218427,Q1365773,
Q7279122,Q1799825,
Q7312729,Q6686,
Q7312751,Q6686,
Q26085276,Q1124861,
Q26085276,Q1665109,
Q26085276,Q2120364,
Q11998556,Q806575,
Q12716714,Q212599,
Q14911971,Q642627,
Q15812731,Q56853086,
Q16034592,Q156077,
Q16040593,Q6746,
Q16040593,Q97439162,
Q16631359,Q581438,2020-12-31T00:00:00Z
Q17265920,Q3006236,
Q18537468,Q1632461,
Q18914692,Q97439162,
Q19277588,Q2558951,
Q20065243,Q3339212,
Q20744004,Q499707,
Q21428372,Q806941,
Q21428372,Q17143635,
Q22248343,Q2362964,
Q23671513,Q156077,
Q23731275,Q156077,
Q24038997,Q1431486,
Q25387428,Q3119538,
Q25389507,Q2844522,
Q25406657,Q329426,
Q26722834,Q1124861,
Q26722834,Q2120364,
Q28405746,Q1799825,2018-01-01T00:00:00Z
Q29122853,Q1499936,
Q29122857,Q1499936,
Q29122865,Q1499936,
Q30255328,Q154037,
Q30258467,Q1475312,
Q30338687,Q757689,
Q31081333,Q806575,
Q34769853,Q154037,
Q39938677,Q2362964,
Q41567597,Q1632461,
Q47813586,Q218765,
Q47813586,Q1881062,
Q47813586,Q2408451,
Q48752251,Q2412906,
Q52326416,Q2905238,2018-01-01T00:00:00Z
Q60965204,Q846484,
Q77930466,Q1886126,
Q86671322,Q274591,
Q86738066,Q70117211,
Q90155293,Q3117359,
Q98584518,Q6686,
Q104185516,Q846484,
Q104185516,Q846484,2019-06-01T00:00:00Z
Q104381586,Q504998,2017-01-01T00:00:00Z
Q106686685,Q101559741,
Q109414146,Q499707,
Q109597291,Q274591,
Q109826234,Q2301315,
Q109859381,Q2301315,
Q109860451,Q2301315,
Q109860496,Q2301315,
Q109826274,Q2301315,
Q109826296,Q2301315,
Q109832656,Q2301315,
Q109832749,Q2301315,
Q109832848,Q2301315,
Q109832965,Q2301315,
Q109833084,Q2301315,
Q113328725,Q6746,
Q115973424,Q115973431,
Q115973465,Q115973431,
Q116694781,Q962489,
Q116694882,Q962489,
Q118687687,Q895325,2022-04-10T00:00:00Z
Q119609729,Q758603,
Q121307911,Q757689,
Q124005822,Q842108,
Q118366461,Q1239347,
Q118366461,Q25395534,
Q3078567,Q3006236,
Q1455437,Q642627,
Q1411372,Q806941,
Q30085423,Q499707,2002-01-01T00:00:00Z
Q1583701,Q270363,
