,business.type,business.value,businessLabel.xml:lang,businessLabel.type,businessLabel.value,origindate.datatype,origindate.type,origindate.value,country.type,country.value,industries.type,industries.value,ceos.type,ceos.value,chairs.type,chairs.value,hqs.type,hqs.value,groups.type,groups.value,employees.datatype,employees.type,employees.value,officialname.xml:lang,officialname.type,officialname.value,profit.datatype,profit.type,profit.value,country
12,uri,http://www.wikidata.org/entity/Q116475002,en,literal,Sleepmasters,,,,uri,http://www.wikidata.org/entity/Q258,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,wd:Q258
13,uri,http://www.wikidata.org/entity/Q115636930,en,literal,Hungry Lion,,,,uri,http://www.wikidata.org/entity/Q258,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,wd:Q258
14,uri,http://www.wikidata.org/entity/Q116474866,en,literal,OK Furniture,,,,uri,http://www.wikidata.org/entity/Q258,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,wd:Q258
15,uri,http://www.wikidata.org/entity/Q116498145,en,literal,Studio 88,,,,uri,http://www.wikidata.org/entity/Q258,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,wd:Q258
16,uri,http://www.wikidata.org/entity/Q746413,en,literal,Elsevier BV,http://www.w3.org/2001/XMLSchema#dateTime,literal,1880-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q884,literal,http://www.wikidata.org/entity/Q3972943,literal,,literal,,literal,"http://www.wikidata.org/entity/Q1345, http://www.wikidata.org/entity/Q2662373",literal,,http://www.w3.org/2001/XMLSchema#decimal,literal,6900,,,,http://www.w3.org/2001/XMLSchema#decimal,literal,600000000,wd:Q258
17,uri,http://www.wikidata.org/entity/Q116861688,en,literal,Blue Bottle Liquors,,,,uri,http://www.wikidata.org/entity/Q258,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,wd:Q258
18,uri,http://www.wikidata.org/entity/Q17103499,en,literal,MedicAlert,http://www.w3.org/2001/XMLSchema#dateTime,literal,1956-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q954,literal,http://www.wikidata.org/entity/Q870895,literal,,literal,,literal,http://www.wikidata.org/entity/Q1011205,literal,,http://www.w3.org/2001/XMLSchema#decimal,literal,21,,,,,,,wd:Q258
19,uri,http://www.wikidata.org/entity/Q116429887,en,literal,@home,,,,uri,http://www.wikidata.org/entity/Q258,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,wd:Q258
20,uri,http://www.wikidata.org/entity/Q7715781,en,literal,The Bassline,http://www.w3.org/2001/XMLSchema#dateTime,literal,1994-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q258,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,wd:Q258
21,uri,http://www.wikidata.org/entity/Q746413,en,literal,Elsevier BV,http://www.w3.org/2001/XMLSchema#dateTime,literal,1880-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q55,literal,http://www.wikidata.org/entity/Q3972943,literal,,literal,,literal,"http://www.wikidata.org/entity/Q2662373, http://www.wikidata.org/entity/Q1345",literal,,http://www.w3.org/2001/XMLSchema#decimal,literal,6900,,,,http://www.w3.org/2001/XMLSchema#decimal,literal,600000000,wd:Q258
22,uri,http://www.wikidata.org/entity/Q912920,en,literal,South African Reserve Bank,http://www.w3.org/2001/XMLSchema#dateTime,literal,1921-06-30T00:00:00Z,uri,http://www.wikidata.org/entity/Q258,literal,,literal,,literal,http://www.wikidata.org/entity/Q19666670,literal,http://www.wikidata.org/entity/Q59159622,literal,,,,,ts,literal,Banginkulu ya Afrika-Dzonga,,,,wd:Q258
23,uri,http://www.wikidata.org/entity/Q116290301,en,literal,The Sneaker Factory,,,,uri,http://www.wikidata.org/entity/Q258,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,wd:Q258
24,uri,http://www.wikidata.org/entity/Q116620538,en,literal,Liquor City,,,,uri,http://www.wikidata.org/entity/Q258,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,wd:Q258
25,uri,http://www.wikidata.org/entity/Q17103499,en,literal,MedicAlert,http://www.w3.org/2001/XMLSchema#dateTime,literal,1956-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q229,literal,http://www.wikidata.org/entity/Q870895,literal,,literal,,literal,http://www.wikidata.org/entity/Q1011205,literal,,http://www.w3.org/2001/XMLSchema#decimal,literal,18,,,,,,,wd:Q258
26,uri,http://www.wikidata.org/entity/Q5609463,en,literal,Grindrod Bank,http://www.w3.org/2001/XMLSchema#dateTime,literal,1994-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q258,literal,http://www.wikidata.org/entity/Q837171,literal,,literal,,literal,http://www.wikidata.org/entity/Q34647,literal,,,,,,,,,,,wd:Q258
27,uri,http://www.wikidata.org/entity/Q124382243,en,literal,Pedros,,,,uri,http://www.wikidata.org/entity/Q258,literal,http://www.wikidata.org/entity/Q81799,literal,,literal,,literal,,literal,,,,,,,,,,,wd:Q258
28,uri,http://www.wikidata.org/entity/Q5067738,en,literal,Chai FM,,,,uri,http://www.wikidata.org/entity/Q258,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,wd:Q258
29,uri,http://www.wikidata.org/entity/Q116894504,en,literal,Street Fever,,,,uri,http://www.wikidata.org/entity/Q258,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,wd:Q258
30,uri,http://www.wikidata.org/entity/Q102249018,en,literal,LIFT Airline,http://www.w3.org/2001/XMLSchema#dateTime,literal,2020-12-10T00:00:00Z,uri,http://www.wikidata.org/entity/Q258,literal,,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q2563999,,,,,,,,,,wd:Q258
31,uri,http://www.wikidata.org/entity/Q130179,en,literal,Ster-Kinekor,,,,uri,http://www.wikidata.org/entity/Q258,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,wd:Q258
32,uri,http://www.wikidata.org/entity/Q116377890,en,literal,Rage,,,,uri,http://www.wikidata.org/entity/Q258,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,wd:Q258
33,uri,http://www.wikidata.org/entity/Q746413,en,literal,Elsevier BV,http://www.w3.org/2001/XMLSchema#dateTime,literal,1993-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q145,literal,http://www.wikidata.org/entity/Q3972943,literal,,literal,,literal,"http://www.wikidata.org/entity/Q1345, http://www.wikidata.org/entity/Q2662373",literal,,http://www.w3.org/2001/XMLSchema#decimal,literal,6900,,,,http://www.w3.org/2001/XMLSchema#decimal,literal,600000000,wd:Q258
34,uri,http://www.wikidata.org/entity/Q116681093,en,literal,Longyuan SA,,,,uri,http://www.wikidata.org/entity/Q258,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,wd:Q258
35,uri,http://www.wikidata.org/entity/Q116619443,en,literal,Zebro's,,,,uri,http://www.wikidata.org/entity/Q258,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,wd:Q258
36,uri,http://www.wikidata.org/entity/Q223763,en,literal,South African Airways,http://www.w3.org/2001/XMLSchema#dateTime,literal,1934-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q258,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q821750,literal,,,,,,,,,,,wd:Q258
37,uri,http://www.wikidata.org/entity/Q7280637,en,literal,Radio 702,http://www.w3.org/2001/XMLSchema#dateTime,literal,1980-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q258,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,wd:Q258
38,uri,http://www.wikidata.org/entity/Q779535,en,literal,Bush Radio,,,,uri,http://www.wikidata.org/entity/Q258,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,wd:Q258
39,uri,http://www.wikidata.org/entity/Q122593900,en,literal,Amathole Funerals,,,,uri,http://www.wikidata.org/entity/Q258,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,wd:Q258
40,uri,http://www.wikidata.org/entity/Q116619846,en,literal,Loxion,,,,uri,http://www.wikidata.org/entity/Q258,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,wd:Q258
41,uri,http://www.wikidata.org/entity/Q116487265,en,literal,Alpha Pharm,,,,uri,http://www.wikidata.org/entity/Q258,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,wd:Q258
42,uri,http://www.wikidata.org/entity/Q116430599,en,literal,Galaxy & Co,,,,uri,http://www.wikidata.org/entity/Q258,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,wd:Q258
43,uri,http://www.wikidata.org/entity/Q746413,en,literal,Elsevier BV,http://www.w3.org/2001/XMLSchema#dateTime,literal,1993-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q148,literal,http://www.wikidata.org/entity/Q3972943,literal,,literal,,literal,"http://www.wikidata.org/entity/Q1345, http://www.wikidata.org/entity/Q2662373",literal,,http://www.w3.org/2001/XMLSchema#decimal,literal,6900,,,,http://www.w3.org/2001/XMLSchema#decimal,literal,600000000,wd:Q258
44,uri,http://www.wikidata.org/entity/Q17103499,en,literal,MedicAlert,http://www.w3.org/2001/XMLSchema#dateTime,literal,1956-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q189,literal,http://www.wikidata.org/entity/Q870895,literal,,literal,,literal,http://www.wikidata.org/entity/Q1011205,literal,,http://www.w3.org/2001/XMLSchema#decimal,literal,22,,,,,,,wd:Q258
45,uri,http://www.wikidata.org/entity/Q8051930,en,literal,Yellowfin Business Intelligence,http://www.w3.org/2001/XMLSchema#dateTime,literal,2003-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q17,literal,http://www.wikidata.org/entity/Q880371,literal,,literal,,literal,http://www.wikidata.org/entity/Q1490,literal,,,,,,,,,,,wd:Q258
46,uri,http://www.wikidata.org/entity/Q116418933,en,literal,Loads of Living,,,,uri,http://www.wikidata.org/entity/Q258,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,wd:Q258
47,uri,http://www.wikidata.org/entity/Q912920,en,literal,South African Reserve Bank,http://www.w3.org/2001/XMLSchema#dateTime,literal,1921-06-30T00:00:00Z,uri,http://www.wikidata.org/entity/Q258,literal,,literal,,literal,http://www.wikidata.org/entity/Q19666670,literal,http://www.wikidata.org/entity/Q59159622,literal,,,,,tn,literal,Banka-kgolo ya Aforika Borwa,,,,wd:Q258
48,uri,http://www.wikidata.org/entity/Q56050281,en,literal,The Africa Cafe,,,,uri,http://www.wikidata.org/entity/Q258,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,wd:Q258
49,uri,http://www.wikidata.org/entity/Q1678733,en,literal,University of the Free State,http://www.w3.org/2001/XMLSchema#dateTime,literal,1904-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q258,literal,,literal,,literal,,literal,,literal,,http://www.w3.org/2001/XMLSchema#decimal,literal,2900,af,literal,Universiteit van die Vrystaat,,,,wd:Q258
50,uri,http://www.wikidata.org/entity/Q8051930,en,literal,Yellowfin Business Intelligence,http://www.w3.org/2001/XMLSchema#dateTime,literal,2003-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q258,literal,http://www.wikidata.org/entity/Q880371,literal,,literal,,literal,http://www.wikidata.org/entity/Q1490,literal,,,,,,,,,,,wd:Q258
51,uri,http://www.wikidata.org/entity/Q746413,en,literal,Elsevier BV,http://www.w3.org/2001/XMLSchema#dateTime,literal,1993-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q155,literal,http://www.wikidata.org/entity/Q3972943,literal,,literal,,literal,"http://www.wikidata.org/entity/Q1345, http://www.wikidata.org/entity/Q2662373",literal,,http://www.w3.org/2001/XMLSchema#decimal,literal,6900,,,,http://www.w3.org/2001/XMLSchema#decimal,literal,600000000,wd:Q258
52,uri,http://www.wikidata.org/entity/Q17103499,en,literal,MedicAlert,http://www.w3.org/2001/XMLSchema#dateTime,literal,1956-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q664,literal,http://www.wikidata.org/entity/Q870895,literal,,literal,,literal,http://www.wikidata.org/entity/Q1011205,literal,,http://www.w3.org/2001/XMLSchema#decimal,literal,21,,,,,,,wd:Q258
53,uri,http://www.wikidata.org/entity/Q116378109,en,literal,Identity,,,,uri,http://www.wikidata.org/entity/Q258,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,wd:Q258
54,uri,http://www.wikidata.org/entity/Q116741171,en,literal,CNA,,,,uri,http://www.wikidata.org/entity/Q258,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,wd:Q258
55,uri,http://www.wikidata.org/entity/Q118185713,en,literal,Power Fashion,,,,uri,http://www.wikidata.org/entity/Q258,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,wd:Q258
56,uri,http://www.wikidata.org/entity/Q116474606,en,literal,Cashbuild,,,,uri,http://www.wikidata.org/entity/Q258,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,wd:Q258
57,uri,http://www.wikidata.org/entity/Q116753323,en,literal,pudo,,,,uri,http://www.wikidata.org/entity/Q258,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,wd:Q258
58,uri,http://www.wikidata.org/entity/Q1966980,en,literal,Nissan South Africa,http://www.w3.org/2001/XMLSchema#dateTime,literal,1957-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q258,literal,http://www.wikidata.org/entity/Q190117,literal,,literal,,literal,http://www.wikidata.org/entity/Q10657170,literal,,,,,,,,,,,wd:Q258
59,uri,http://www.wikidata.org/entity/Q912920,en,literal,South African Reserve Bank,http://www.w3.org/2001/XMLSchema#dateTime,literal,1921-06-30T00:00:00Z,uri,http://www.wikidata.org/entity/Q258,literal,,literal,,literal,http://www.wikidata.org/entity/Q19666670,literal,http://www.wikidata.org/entity/Q59159622,literal,,,,,nr,literal,lBulungelo-mali eliKhulu leSewula Afrika,,,,wd:Q258
60,uri,http://www.wikidata.org/entity/Q116474928,en,literal,Lewis Stores,,,,uri,http://www.wikidata.org/entity/Q258,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,wd:Q258
61,uri,http://www.wikidata.org/entity/Q5323690,en,literal,eNCA,http://www.w3.org/2001/XMLSchema#dateTime,literal,2008-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q258,literal,http://www.wikidata.org/entity/Q11030,literal,,literal,,literal,http://www.wikidata.org/entity/Q34647,literal,,,,,,,,,,,wd:Q258
62,uri,http://www.wikidata.org/entity/Q6932113,en,literal,Mugg & Bean,http://www.w3.org/2001/XMLSchema#dateTime,literal,1996-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q258,literal,http://www.wikidata.org/entity/Q126793,literal,,literal,,literal,http://www.wikidata.org/entity/Q34647,literal,,,,,,,,,,,wd:Q258
63,uri,http://www.wikidata.org/entity/Q746413,en,literal,Elsevier BV,http://www.w3.org/2001/XMLSchema#dateTime,literal,1993-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q8646,literal,http://www.wikidata.org/entity/Q3972943,literal,,literal,,literal,"http://www.wikidata.org/entity/Q1345, http://www.wikidata.org/entity/Q2662373",literal,,http://www.w3.org/2001/XMLSchema#decimal,literal,6900,,,,http://www.w3.org/2001/XMLSchema#decimal,literal,600000000,wd:Q258
64,uri,http://www.wikidata.org/entity/Q116970561,en,literal,Pulse Tickets,,,,uri,http://www.wikidata.org/entity/Q1050,literal,http://www.wikidata.org/entity/Q173799,literal,,literal,,literal,,literal,,,,,,,,,,,wd:Q258
65,uri,http://www.wikidata.org/entity/Q116620967,en,literal,Spitz,,,,uri,http://www.wikidata.org/entity/Q258,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,wd:Q258
66,uri,http://www.wikidata.org/entity/Q912920,en,literal,South African Reserve Bank,http://www.w3.org/2001/XMLSchema#dateTime,literal,1921-06-30T00:00:00Z,uri,http://www.wikidata.org/entity/Q258,literal,,literal,,literal,http://www.wikidata.org/entity/Q19666670,literal,http://www.wikidata.org/entity/Q59159622,literal,,,,,xh,literal,iBhanki enguVimba yoMzantsi Afrika,,,,wd:Q258
67,uri,http://www.wikidata.org/entity/Q123034964,en,literal,RocoMamas,,,,uri,http://www.wikidata.org/entity/Q258,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q5465,literal,,,,,,,,,,,wd:Q258
68,uri,http://www.wikidata.org/entity/Q8051930,en,literal,Yellowfin Business Intelligence,http://www.w3.org/2001/XMLSchema#dateTime,literal,2003-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q30,literal,http://www.wikidata.org/entity/Q880371,literal,,literal,,literal,http://www.wikidata.org/entity/Q1490,literal,,,,,,,,,,,wd:Q258
69,uri,http://www.wikidata.org/entity/Q4013942,en,literal,Virgin Active,http://www.w3.org/2001/XMLSchema#dateTime,literal,1998-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q963,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q84,literal,,,,,,,,,,,wd:Q258
70,uri,http://www.wikidata.org/entity/Q116619777,en,literal,Guess,,,,uri,http://www.wikidata.org/entity/Q258,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,wd:Q258
71,uri,http://www.wikidata.org/entity/Q7581546,en,literal,Spur Steak Ranches,http://www.w3.org/2001/XMLSchema#dateTime,literal,1967-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q258,literal,http://www.wikidata.org/entity/Q11707,literal,,literal,,literal,http://www.wikidata.org/entity/Q5063139,literal,,,,,,,,,,,wd:Q258
72,uri,http://www.wikidata.org/entity/Q17103499,en,literal,MedicAlert,http://www.w3.org/2001/XMLSchema#dateTime,literal,1956-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q954,literal,http://www.wikidata.org/entity/Q870895,literal,,literal,,literal,http://www.wikidata.org/entity/Q1011205,literal,,http://www.w3.org/2001/XMLSchema#decimal,literal,23,,,,,,,wd:Q258
73,uri,http://www.wikidata.org/entity/Q27991298,en,literal,Wits University Press,,,,uri,http://www.wikidata.org/entity/Q258,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q34647,literal,http://www.wikidata.org/entity/Q534643,,,,,,,,,,wd:Q258
74,uri,http://www.wikidata.org/entity/Q65066197,en,literal,TymeBank,http://www.w3.org/2001/XMLSchema#dateTime,literal,2015-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q258,literal,http://www.wikidata.org/entity/Q30589394,literal,,literal,,literal,,literal,,,,,,,,,,,wd:Q258
75,uri,http://www.wikidata.org/entity/Q1965898,en,literal,Naspers,http://www.w3.org/2001/XMLSchema#dateTime,literal,1915-05-12T00:00:00Z,uri,http://www.wikidata.org/entity/Q258,literal,http://www.wikidata.org/entity/Q484847,literal,http://www.wikidata.org/entity/Q19623759,literal,,literal,http://www.wikidata.org/entity/Q5465,literal,,,,,,,,,,,wd:Q258
76,uri,http://www.wikidata.org/entity/Q116741024,en,literal,Bargain Books,,,,uri,http://www.wikidata.org/entity/Q258,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,wd:Q258
77,uri,http://www.wikidata.org/entity/Q116429178,en,literal,Dial-a-Bed,,,,uri,http://www.wikidata.org/entity/Q258,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,wd:Q258
78,uri,http://www.wikidata.org/entity/Q116474606,en,literal,Cashbuild,,,,uri,http://www.wikidata.org/entity/Q1013,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,wd:Q258
79,uri,http://www.wikidata.org/entity/Q116474928,en,literal,Lewis Stores,,,,uri,http://www.wikidata.org/entity/Q1013,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,wd:Q258
80,uri,http://www.wikidata.org/entity/Q912920,en,literal,South African Reserve Bank,http://www.w3.org/2001/XMLSchema#dateTime,literal,1921-06-30T00:00:00Z,uri,http://www.wikidata.org/entity/Q258,literal,,literal,,literal,http://www.wikidata.org/entity/Q19666670,literal,http://www.wikidata.org/entity/Q59159622,literal,,,,,ve,literal,Bannga ya Vhukati ya Afurika Tshipembe,,,,wd:Q258
81,uri,http://www.wikidata.org/entity/Q746413,en,literal,Elsevier BV,http://www.w3.org/2001/XMLSchema#dateTime,literal,1880-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q79,literal,http://www.wikidata.org/entity/Q3972943,literal,,literal,,literal,"http://www.wikidata.org/entity/Q2662373, http://www.wikidata.org/entity/Q1345",literal,,http://www.w3.org/2001/XMLSchema#decimal,literal,6900,,,,http://www.w3.org/2001/XMLSchema#decimal,literal,600000000,wd:Q258
82,uri,http://www.wikidata.org/entity/Q115429934,en,literal,Laborie Estate,,,,uri,http://www.wikidata.org/entity/Q258,literal,,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q1719217,,,,,,,,,,wd:Q258
83,uri,http://www.wikidata.org/entity/Q4164819,en,literal,Chicken Licken,http://www.w3.org/2001/XMLSchema#dateTime,literal,1981-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q258,literal,http://www.wikidata.org/entity/Q81799,literal,,literal,,literal,http://www.wikidata.org/entity/Q34647,literal,,,,,,,,,,,wd:Q258
84,uri,http://www.wikidata.org/entity/Q116620476,en,literal,Akhona,,,,uri,http://www.wikidata.org/entity/Q258,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,wd:Q258
85,uri,http://www.wikidata.org/entity/Q122767229,en,literal,PizzaBoyz,http://www.w3.org/2001/XMLSchema#dateTime,literal,2004-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q258,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,wd:Q258
86,uri,http://www.wikidata.org/entity/Q4259574,en,literal,CNBC Africa,http://www.w3.org/2001/XMLSchema#dateTime,literal,2007-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q258,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,wd:Q258
87,uri,http://www.wikidata.org/entity/Q24234023,en,literal,Riovic,http://www.w3.org/2001/XMLSchema#dateTime,literal,2015-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q258,literal,"http://www.wikidata.org/entity/Q21157865, http://www.wikidata.org/entity/Q2518196, http://www.wikidata.org/entity/Q880371, http://www.wikidata.org/entity/Q806718, http://www.wikidata.org/entity/Q476115, http://www.wikidata.org/entity/Q11661",literal,http://www.wikidata.org/entity/Q21580140,literal,,literal,http://www.wikidata.org/entity/Q34647,literal,,,,,,,,,,,wd:Q258
88,uri,http://www.wikidata.org/entity/Q3056765,en,literal,Steers,http://www.w3.org/2001/XMLSchema#dateTime,literal,1960-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q258,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q34647,literal,,,,,,,,,,,wd:Q258
89,uri,http://www.wikidata.org/entity/Q17103499,en,literal,MedicAlert,http://www.w3.org/2001/XMLSchema#dateTime,literal,1956-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q145,literal,http://www.wikidata.org/entity/Q870895,literal,,literal,,literal,http://www.wikidata.org/entity/Q1011205,literal,,http://www.w3.org/2001/XMLSchema#decimal,literal,21,,,,,,,wd:Q258
90,uri,http://www.wikidata.org/entity/Q2496192,en,literal,University of Zululand,http://www.w3.org/2001/XMLSchema#dateTime,literal,1959-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q258,literal,http://www.wikidata.org/entity/Q8434,literal,,literal,,literal,,literal,,,,,,,,,,,wd:Q258
91,uri,http://www.wikidata.org/entity/Q116619555,en,literal,Galito's,,,,uri,http://www.wikidata.org/entity/Q258,literal,http://www.wikidata.org/entity/Q7860960,literal,,literal,,literal,,literal,,,,,,,,,,,wd:Q258
