,company.type,company.value,owner.type,owner.value,acquiredate.datatype,acquiredate.type,acquiredate.value
0,uri,http://www.wikidata.org/entity/Q15139453,uri,http://www.wikidata.org/entity/Q215392,,,
1,uri,http://www.wikidata.org/entity/Q22811612,uri,http://www.wikidata.org/entity/Q215392,,,
2,uri,http://www.wikidata.org/entity/Q56230193,uri,http://www.wikidata.org/entity/Q215392,,,
3,uri,http://www.wikidata.org/entity/Q56405371,uri,http://www.wikidata.org/entity/Q215392,,,
4,uri,http://www.wikidata.org/entity/Q8061,uri,http://www.wikidata.org/entity/Q845632,http://www.w3.org/2001/XMLSchema#dateTime,literal,2019-01-01T00:00:00Z
5,uri,http://www.wikidata.org/entity/Q193199,uri,http://www.wikidata.org/entity/Q970769,,,
6,uri,http://www.wikidata.org/entity/Q1302944,uri,http://www.wikidata.org/entity/Q970769,,,
7,uri,http://www.wikidata.org/entity/Q1374315,uri,http://www.wikidata.org/entity/Q970769,,,
8,uri,http://www.wikidata.org/entity/Q1632461,uri,http://www.wikidata.org/entity/Q970769,,,
9,uri,http://www.wikidata.org/entity/Q2298492,uri,http://www.wikidata.org/entity/Q970769,,,
10,uri,http://www.wikidata.org/entity/Q3197950,uri,http://www.wikidata.org/entity/Q970769,,,
11,uri,http://www.wikidata.org/entity/Q3280364,uri,http://www.wikidata.org/entity/Q970769,,,
12,uri,http://www.wikidata.org/entity/Q3391735,uri,http://www.wikidata.org/entity/Q970769,,,
13,uri,http://www.wikidata.org/entity/Q29017831,uri,http://www.wikidata.org/entity/Q215392,,,
14,uri,http://www.wikidata.org/entity/Q29017875,uri,http://www.wikidata.org/entity/Q215392,,,
15,uri,http://www.wikidata.org/entity/Q55595435,uri,http://www.wikidata.org/entity/Q970769,,,
16,uri,http://www.wikidata.org/entity/Q60456802,uri,http://www.wikidata.org/entity/Q215392,,,
17,uri,http://www.wikidata.org/entity/Q79977467,uri,http://www.wikidata.org/entity/Q1309851,,,
18,uri,http://www.wikidata.org/entity/Q100821564,uri,http://www.wikidata.org/entity/Q1681145,,,
19,uri,http://www.wikidata.org/entity/Q340194,uri,http://www.wikidata.org/entity/Q145663,,,
20,uri,http://www.wikidata.org/entity/Q417431,uri,http://www.wikidata.org/entity/Q417391,,,
21,uri,http://www.wikidata.org/entity/Q620275,uri,http://www.wikidata.org/entity/Q1309851,,,
22,uri,http://www.wikidata.org/entity/Q716328,uri,http://www.wikidata.org/entity/Q2575956,,,
23,uri,http://www.wikidata.org/entity/Q936563,uri,http://www.wikidata.org/entity/Q842108,,,
24,uri,http://www.wikidata.org/entity/Q819899,uri,http://www.wikidata.org/entity/Q5443779,,,
25,uri,http://www.wikidata.org/entity/Q1006504,uri,http://www.wikidata.org/entity/Q215639,,,
26,uri,http://www.wikidata.org/entity/Q4565863,uri,http://www.wikidata.org/entity/Q1815701,,,
27,uri,http://www.wikidata.org/entity/Q5167707,uri,http://www.wikidata.org/entity/Q1618373,,,
28,uri,http://www.wikidata.org/entity/Q5167705,uri,http://www.wikidata.org/entity/Q1618373,,,
29,uri,http://www.wikidata.org/entity/Q7000460,uri,http://www.wikidata.org/entity/Q83825,,,
30,uri,http://www.wikidata.org/entity/Q10581720,uri,http://www.wikidata.org/entity/Q2575956,,,
31,uri,http://www.wikidata.org/entity/Q10516500,uri,http://www.wikidata.org/entity/Q10423727,,,
32,uri,http://www.wikidata.org/entity/Q12714075,uri,http://www.wikidata.org/entity/Q1618373,,,
33,uri,http://www.wikidata.org/entity/Q16255869,uri,http://www.wikidata.org/entity/Q215639,,,
34,uri,http://www.wikidata.org/entity/Q17050121,uri,http://www.wikidata.org/entity/Q1771628,,,
35,uri,http://www.wikidata.org/entity/Q19978157,uri,http://www.wikidata.org/entity/Q6515085,,,
36,uri,http://www.wikidata.org/entity/Q21139295,uri,http://www.wikidata.org/entity/Q1309851,,,
37,uri,http://www.wikidata.org/entity/Q28719555,uri,http://www.wikidata.org/entity/Q190238,,,
38,uri,http://www.wikidata.org/entity/Q124005822,uri,http://www.wikidata.org/entity/Q842108,,,
39,uri,http://www.wikidata.org/entity/Q1155797,uri,http://www.wikidata.org/entity/Q845632,,,
40,uri,http://www.wikidata.org/entity/Q1613639,uri,http://www.wikidata.org/entity/Q2575956,,,
41,uri,http://www.wikidata.org/entity/Q1784973,uri,http://www.wikidata.org/entity/Q845632,,,
42,uri,http://www.wikidata.org/entity/Q1785012,uri,http://www.wikidata.org/entity/Q1782918,,,
43,uri,http://www.wikidata.org/entity/Q1774634,uri,http://www.wikidata.org/entity/Q2575956,,,
44,uri,http://www.wikidata.org/entity/Q1853722,uri,http://www.wikidata.org/entity/Q1782918,,,
45,uri,http://www.wikidata.org/entity/Q5456506,uri,http://www.wikidata.org/entity/Q3139061,,,
46,uri,http://www.wikidata.org/entity/Q11993855,uri,http://www.wikidata.org/entity/Q845632,,,
47,uri,http://www.wikidata.org/entity/Q11959918,uri,http://www.wikidata.org/entity/Q4891601,,,
48,uri,http://www.wikidata.org/entity/Q11974297,uri,http://www.wikidata.org/entity/Q4578476,,,
49,uri,http://www.wikidata.org/entity/Q11982866,uri,http://www.wikidata.org/entity/Q4355084,,,
50,uri,http://www.wikidata.org/entity/Q11976133,uri,http://www.wikidata.org/entity/Q10438181,,,
51,uri,http://www.wikidata.org/entity/Q24035910,uri,http://www.wikidata.org/entity/Q845632,,,
52,uri,http://www.wikidata.org/entity/Q25424437,uri,http://www.wikidata.org/entity/Q6515085,,,
