,company.type,company.value,owner.type,owner.value
0,uri,http://www.wikidata.org/entity/Q86108619,uri,http://www.wikidata.org/entity/Q4854135
1,uri,http://www.wikidata.org/entity/Q2822134,uri,http://www.wikidata.org/entity/Q7210143
2,uri,http://www.wikidata.org/entity/Q29018763,uri,http://www.wikidata.org/entity/Q5013202
