,company.type,company.value,owner.type,owner.value,acquiredate.datatype,acquiredate.type,acquiredate.value
0,uri,http://www.wikidata.org/entity/Q284748,uri,http://www.wikidata.org/entity/Q32245,,,
1,uri,http://www.wikidata.org/entity/Q1319404,uri,http://www.wikidata.org/entity/Q32245,,,
2,uri,http://www.wikidata.org/entity/Q7120030,uri,http://www.wikidata.org/entity/Q705417,,,
3,uri,http://www.wikidata.org/entity/Q1044630,uri,http://www.wikidata.org/entity/Q367412,http://www.w3.org/2001/XMLSchema#dateTime,literal,2016-10-01T00:00:00Z
4,uri,http://www.wikidata.org/entity/Q108909041,uri,http://www.wikidata.org/entity/Q746413,http://www.w3.org/2001/XMLSchema#dateTime,literal,2013-01-01T00:00:00Z
5,uri,http://www.wikidata.org/entity/Q4044531,uri,http://www.wikidata.org/entity/Q746413,http://www.w3.org/2001/XMLSchema#dateTime,literal,2001-01-01T00:00:00Z
6,uri,http://www.wikidata.org/entity/Q48976578,uri,http://www.wikidata.org/entity/Q746413,http://www.w3.org/2001/XMLSchema#dateTime,literal,2022-06-01T00:00:00Z
7,uri,http://www.wikidata.org/entity/Q5058164,uri,http://www.wikidata.org/entity/Q746413,http://www.w3.org/2001/XMLSchema#dateTime,literal,1999-04-01T00:00:00Z
8,uri,http://www.wikidata.org/entity/Q4892016,uri,http://www.wikidata.org/entity/Q746413,http://www.w3.org/2001/XMLSchema#dateTime,literal,2017-08-02T00:00:00Z
9,uri,http://www.wikidata.org/entity/Q40238,uri,http://www.wikidata.org/entity/Q1368796,,,
10,uri,http://www.wikidata.org/entity/Q90564682,uri,http://www.wikidata.org/entity/Q44827897,,,
11,uri,http://www.wikidata.org/entity/Q96274482,uri,http://www.wikidata.org/entity/Q60617198,,,
12,uri,http://www.wikidata.org/entity/Q193199,uri,http://www.wikidata.org/entity/Q539627,,,
13,uri,http://www.wikidata.org/entity/Q1432506,uri,http://www.wikidata.org/entity/Q138133,,,
14,uri,http://www.wikidata.org/entity/Q2571518,uri,http://www.wikidata.org/entity/Q746413,,,
15,uri,http://www.wikidata.org/entity/Q2937374,uri,http://www.wikidata.org/entity/Q1368796,,,
16,uri,http://www.wikidata.org/entity/Q4049531,uri,http://www.wikidata.org/entity/Q864923,,,
17,uri,http://www.wikidata.org/entity/Q4645886,uri,http://www.wikidata.org/entity/Q1368796,,,
18,uri,http://www.wikidata.org/entity/Q4646208,uri,http://www.wikidata.org/entity/Q1368796,,,
19,uri,http://www.wikidata.org/entity/Q4892016,uri,http://www.wikidata.org/entity/Q746413,,,
20,uri,http://www.wikidata.org/entity/Q5127951,uri,http://www.wikidata.org/entity/Q1368796,,,
21,uri,http://www.wikidata.org/entity/Q5578581,uri,http://www.wikidata.org/entity/Q1368796,,,
22,uri,http://www.wikidata.org/entity/Q6502903,uri,http://www.wikidata.org/entity/Q683146,,,
23,uri,http://www.wikidata.org/entity/Q6690290,uri,http://www.wikidata.org/entity/Q1368796,,,
24,uri,http://www.wikidata.org/entity/Q7086756,uri,http://www.wikidata.org/entity/Q1368796,,,
25,uri,http://www.wikidata.org/entity/Q7322064,uri,http://www.wikidata.org/entity/Q1368796,,,
26,uri,http://www.wikidata.org/entity/Q7661464,uri,http://www.wikidata.org/entity/Q1368796,,,
27,uri,http://www.wikidata.org/entity/Q7969659,uri,http://www.wikidata.org/entity/Q1368796,,,
28,uri,http://www.wikidata.org/entity/Q8045724,uri,http://www.wikidata.org/entity/Q1368796,,,
29,uri,http://www.wikidata.org/entity/Q44827897,uri,http://www.wikidata.org/entity/Q60617198,,,
30,uri,http://www.wikidata.org/entity/Q52667636,uri,http://www.wikidata.org/entity/Q746413,,,
31,uri,http://www.wikidata.org/entity/Q865038,uri,http://www.wikidata.org/entity/Q864923,,,
32,uri,http://www.wikidata.org/entity/Q1770535,uri,http://www.wikidata.org/entity/Q539627,,,
33,uri,http://www.wikidata.org/entity/Q2783770,uri,http://www.wikidata.org/entity/Q1106640,,,
34,uri,http://www.wikidata.org/entity/Q5205985,uri,http://www.wikidata.org/entity/Q539627,,,
35,uri,http://www.wikidata.org/entity/Q6177098,uri,http://www.wikidata.org/entity/Q7523084,,,
36,uri,http://www.wikidata.org/entity/Q10937260,uri,http://www.wikidata.org/entity/Q18712406,,,
