,company.type,company.value,owner.type,owner.value,acquiredate.datatype,acquiredate.type,acquiredate.value
0,uri,http://www.wikidata.org/entity/Q117043738,uri,http://www.wikidata.org/entity/Q157617,,,
1,uri,http://www.wikidata.org/entity/Q463494,uri,http://www.wikidata.org/entity/Q21096327,,,
2,uri,http://www.wikidata.org/entity/Q1619253,uri,http://www.wikidata.org/entity/Q1479654,,,
3,uri,http://www.wikidata.org/entity/Q1076074,uri,http://www.wikidata.org/entity/Q21096327,,,
4,uri,http://www.wikidata.org/entity/Q2135877,uri,http://www.wikidata.org/entity/Q59165,,,
5,uri,http://www.wikidata.org/entity/Q21096327,uri,http://www.wikidata.org/entity/Q127005,,,
6,uri,http://www.wikidata.org/entity/Q180419,uri,http://www.wikidata.org/entity/Q21096327,http://www.w3.org/2001/XMLSchema#dateTime,literal,2015-01-01T00:00:00Z
7,uri,http://www.wikidata.org/entity/Q680214,uri,http://www.wikidata.org/entity/Q680214,http://www.w3.org/2001/XMLSchema#dateTime,literal,2016-01-01T00:00:00Z
8,uri,http://www.wikidata.org/entity/Q108250509,uri,http://www.wikidata.org/entity/Q487292,,,
9,uri,http://www.wikidata.org/entity/Q191269,uri,http://www.wikidata.org/entity/Q680090,,,
10,uri,http://www.wikidata.org/entity/Q541909,uri,http://www.wikidata.org/entity/Q166637,,,
11,uri,http://www.wikidata.org/entity/Q180419,uri,http://www.wikidata.org/entity/Q21096327,,,
12,uri,http://www.wikidata.org/entity/Q880568,uri,http://www.wikidata.org/entity/Q680090,,,
13,uri,http://www.wikidata.org/entity/Q1066989,uri,http://www.wikidata.org/entity/Q156913,,,
14,uri,http://www.wikidata.org/entity/Q1665030,uri,http://www.wikidata.org/entity/Q680090,,,
15,uri,http://www.wikidata.org/entity/Q2136144,uri,http://www.wikidata.org/entity/Q659320,,,
16,uri,http://www.wikidata.org/entity/Q6387088,uri,http://www.wikidata.org/entity/Q671990,,,
17,uri,http://www.wikidata.org/entity/Q14552531,uri,http://www.wikidata.org/entity/Q541909,,,
18,uri,http://www.wikidata.org/entity/Q15852339,uri,http://www.wikidata.org/entity/Q2124721,,,
19,uri,http://www.wikidata.org/entity/Q21969102,uri,http://www.wikidata.org/entity/Q821856,,,
20,uri,http://www.wikidata.org/entity/Q170127,uri,http://www.wikidata.org/entity/Q879018,http://www.w3.org/2001/XMLSchema#dateTime,literal,2013-01-01T00:00:00Z
21,uri,http://www.wikidata.org/entity/Q44353,uri,http://www.wikidata.org/entity/Q552912,,,
22,uri,http://www.wikidata.org/entity/Q44353,uri,http://www.wikidata.org/entity/Q9322,,,
23,uri,http://www.wikidata.org/entity/Q94695026,uri,http://www.wikidata.org/entity/Q48781517,http://www.w3.org/2001/XMLSchema#dateTime,literal,2019-01-01T00:00:00Z
24,uri,http://www.wikidata.org/entity/Q327634,uri,http://www.wikidata.org/entity/Q9396,,,
25,uri,http://www.wikidata.org/entity/Q425956,uri,http://www.wikidata.org/entity/Q9396,,,
26,uri,http://www.wikidata.org/entity/Q470412,uri,http://www.wikidata.org/entity/Q680090,,,
27,uri,http://www.wikidata.org/entity/Q1681243,uri,http://www.wikidata.org/entity/Q680090,,,
28,uri,http://www.wikidata.org/entity/Q309867,uri,http://www.wikidata.org/entity/Q19951610,,,
29,uri,http://www.wikidata.org/entity/Q122590961,uri,http://www.wikidata.org/entity/Q135992,,,
30,uri,http://www.wikidata.org/entity/Q66731094,uri,http://www.wikidata.org/entity/Q156913,,,
31,uri,http://www.wikidata.org/entity/Q49653,uri,http://www.wikidata.org/entity/Q158948,http://www.w3.org/2001/XMLSchema#dateTime,literal,1992-01-01T00:00:00Z
32,uri,http://www.wikidata.org/entity/Q3045727,uri,http://www.wikidata.org/entity/Q270223,,,
33,uri,http://www.wikidata.org/entity/Q153770,uri,http://www.wikidata.org/entity/Q49653,,,
