,company.type,company.value,owner.type,owner.value,acquiredate.datatype,acquiredate.type,acquiredate.value
0,uri,http://www.wikidata.org/entity/Q806642,uri,http://www.wikidata.org/entity/Q1807170,http://www.w3.org/2001/XMLSchema#dateTime,literal,2017-06-07T00:00:00Z
1,uri,http://www.wikidata.org/entity/Q1593113,uri,http://www.wikidata.org/entity/Q971649,http://www.w3.org/2001/XMLSchema#dateTime,literal,2018-12-01T00:00:00Z
2,uri,http://www.wikidata.org/entity/Q1593113,uri,http://www.wikidata.org/entity/Q971649,,,
3,uri,http://www.wikidata.org/entity/Q107410579,uri,http://www.wikidata.org/entity/Q11752350,,,
4,uri,http://www.wikidata.org/entity/Q107410616,uri,http://www.wikidata.org/entity/Q11752350,,,
5,uri,http://www.wikidata.org/entity/Q121201615,uri,http://www.wikidata.org/entity/Q389526,,,
6,uri,http://www.wikidata.org/entity/Q590406,uri,http://www.wikidata.org/entity/Q249591,,,
7,uri,http://www.wikidata.org/entity/Q1432506,uri,http://www.wikidata.org/entity/Q138133,,,
8,uri,http://www.wikidata.org/entity/Q2031095,uri,http://www.wikidata.org/entity/Q971649,,,
9,uri,http://www.wikidata.org/entity/Q4239997,uri,http://www.wikidata.org/entity/Q578832,,,
10,uri,http://www.wikidata.org/entity/Q7119525,uri,http://www.wikidata.org/entity/Q249591,,,
11,uri,http://www.wikidata.org/entity/Q9196793,uri,http://www.wikidata.org/entity/Q11752350,,,
12,uri,http://www.wikidata.org/entity/Q9294202,uri,http://www.wikidata.org/entity/Q11752350,,,
13,uri,http://www.wikidata.org/entity/Q21809354,uri,http://www.wikidata.org/entity/Q11752350,,,
