,company.type,company.value,owner.type,owner.value
0,uri,http://www.wikidata.org/entity/Q482247,uri,http://www.wikidata.org/entity/Q9091048
1,uri,http://www.wikidata.org/entity/Q918208,uri,http://www.wikidata.org/entity/Q2037048
2,uri,http://www.wikidata.org/entity/Q1032473,uri,http://www.wikidata.org/entity/Q2838220
3,uri,http://www.wikidata.org/entity/Q3416744,uri,http://www.wikidata.org/entity/Q2838220
4,uri,http://www.wikidata.org/entity/Q5030977,uri,http://www.wikidata.org/entity/Q5478553
5,uri,http://www.wikidata.org/entity/Q6094741,uri,http://www.wikidata.org/entity/Q2838220
6,uri,http://www.wikidata.org/entity/Q6164762,uri,http://www.wikidata.org/entity/Q2838220
7,uri,http://www.wikidata.org/entity/Q6310864,uri,http://www.wikidata.org/entity/Q1053372
8,uri,http://www.wikidata.org/entity/Q10287817,uri,http://www.wikidata.org/entity/Q1053372
