,company.type,company.value,owner.type,owner.value,acquiredate.datatype,acquiredate.type,acquiredate.value
0,uri,http://www.wikidata.org/entity/Q2571518,uri,http://www.wikidata.org/entity/Q746413,,,
1,uri,http://www.wikidata.org/entity/Q4892016,uri,http://www.wikidata.org/entity/Q746413,,,
2,uri,http://www.wikidata.org/entity/Q52667636,uri,http://www.wikidata.org/entity/Q746413,,,
3,uri,http://www.wikidata.org/entity/Q108909041,uri,http://www.wikidata.org/entity/Q746413,http://www.w3.org/2001/XMLSchema#dateTime,literal,2013-01-01T00:00:00Z
4,uri,http://www.wikidata.org/entity/Q4044531,uri,http://www.wikidata.org/entity/Q746413,http://www.w3.org/2001/XMLSchema#dateTime,literal,2001-01-01T00:00:00Z
5,uri,http://www.wikidata.org/entity/Q48976578,uri,http://www.wikidata.org/entity/Q746413,http://www.w3.org/2001/XMLSchema#dateTime,literal,2022-06-01T00:00:00Z
6,uri,http://www.wikidata.org/entity/Q5058164,uri,http://www.wikidata.org/entity/Q746413,http://www.w3.org/2001/XMLSchema#dateTime,literal,1999-04-01T00:00:00Z
7,uri,http://www.wikidata.org/entity/Q4892016,uri,http://www.wikidata.org/entity/Q746413,http://www.w3.org/2001/XMLSchema#dateTime,literal,2017-08-02T00:00:00Z
8,uri,http://www.wikidata.org/entity/Q906141,uri,http://www.wikidata.org/entity/Q5566596,http://www.w3.org/2001/XMLSchema#dateTime,literal,2018-01-01T00:00:00Z
9,uri,http://www.wikidata.org/entity/Q1771628,uri,http://www.wikidata.org/entity/Q3246464,http://www.w3.org/2001/XMLSchema#dateTime,literal,1999-01-01T00:00:00Z
10,uri,http://www.wikidata.org/entity/Q2289460,uri,http://www.wikidata.org/entity/Q338825,http://www.w3.org/2001/XMLSchema#dateTime,literal,2017-02-01T00:00:00Z
11,uri,http://www.wikidata.org/entity/Q6982291,uri,http://www.wikidata.org/entity/Q338825,http://www.w3.org/2001/XMLSchema#dateTime,literal,2024-01-11T00:00:00Z
12,uri,http://www.wikidata.org/entity/Q116861354,uri,http://www.wikidata.org/entity/Q105078879,http://www.w3.org/2001/XMLSchema#dateTime,literal,2022-09-01T00:00:00Z
13,uri,http://www.wikidata.org/entity/Q99591047,uri,http://www.wikidata.org/entity/Q1524184,,,
14,uri,http://www.wikidata.org/entity/Q114868203,uri,http://www.wikidata.org/entity/Q5141484,,,
15,uri,http://www.wikidata.org/entity/Q115224013,uri,http://www.wikidata.org/entity/Q3050566,,,
16,uri,http://www.wikidata.org/entity/Q116459992,uri,http://www.wikidata.org/entity/Q1310503,,,
17,uri,http://www.wikidata.org/entity/Q118261834,uri,http://www.wikidata.org/entity/Q3050566,,,
18,uri,http://www.wikidata.org/entity/Q124005822,uri,http://www.wikidata.org/entity/Q842108,,,
19,uri,http://www.wikidata.org/entity/Q253599,uri,http://www.wikidata.org/entity/Q329494,,,
20,uri,http://www.wikidata.org/entity/Q446928,uri,http://www.wikidata.org/entity/Q329494,,,
21,uri,http://www.wikidata.org/entity/Q632655,uri,http://www.wikidata.org/entity/Q329494,,,
22,uri,http://www.wikidata.org/entity/Q632658,uri,http://www.wikidata.org/entity/Q329494,,,
23,uri,http://www.wikidata.org/entity/Q936563,uri,http://www.wikidata.org/entity/Q842108,,,
24,uri,http://www.wikidata.org/entity/Q1432506,uri,http://www.wikidata.org/entity/Q138133,,,
25,uri,http://www.wikidata.org/entity/Q2289460,uri,http://www.wikidata.org/entity/Q338825,,,
26,uri,http://www.wikidata.org/entity/Q3415797,uri,http://www.wikidata.org/entity/Q329494,,,
27,uri,http://www.wikidata.org/entity/Q4828628,uri,http://www.wikidata.org/entity/Q329494,,,
28,uri,http://www.wikidata.org/entity/Q7058492,uri,http://www.wikidata.org/entity/Q3050566,,,
29,uri,http://www.wikidata.org/entity/Q7277935,uri,http://www.wikidata.org/entity/Q329494,,,
30,uri,http://www.wikidata.org/entity/Q7277933,uri,http://www.wikidata.org/entity/Q329494,,,
31,uri,http://www.wikidata.org/entity/Q7277940,uri,http://www.wikidata.org/entity/Q329494,,,
32,uri,http://www.wikidata.org/entity/Q7277946,uri,http://www.wikidata.org/entity/Q329494,,,
33,uri,http://www.wikidata.org/entity/Q7277951,uri,http://www.wikidata.org/entity/Q329494,,,
34,uri,http://www.wikidata.org/entity/Q7980609,uri,http://www.wikidata.org/entity/Q7178908,,,
35,uri,http://www.wikidata.org/entity/Q17074751,uri,http://www.wikidata.org/entity/Q3050566,,,
36,uri,http://www.wikidata.org/entity/Q29123313,uri,http://www.wikidata.org/entity/Q338825,,,
37,uri,http://www.wikidata.org/entity/Q30338430,uri,http://www.wikidata.org/entity/Q338825,,,
38,uri,http://www.wikidata.org/entity/Q61234058,uri,http://www.wikidata.org/entity/Q338825,,,
