,company.type,company.value,owner.type,owner.value
0,uri,http://www.wikidata.org/entity/Q903219,uri,http://www.wikidata.org/entity/Q679322
1,uri,http://www.wikidata.org/entity/Q1393345,uri,http://www.wikidata.org/entity/Q1742118
2,uri,http://www.wikidata.org/entity/Q4832749,uri,http://www.wikidata.org/entity/Q7762363
3,uri,http://www.wikidata.org/entity/Q3474187,uri,http://www.wikidata.org/entity/Q56406589
4,uri,http://www.wikidata.org/entity/Q6073140,uri,http://www.wikidata.org/entity/Q1518238
5,uri,http://www.wikidata.org/entity/Q7907093,uri,http://www.wikidata.org/entity/Q1535171
6,uri,http://www.wikidata.org/entity/Q12190107,uri,http://www.wikidata.org/entity/Q310172
7,uri,http://www.wikidata.org/entity/Q12231708,uri,http://www.wikidata.org/entity/Q1535171
