,company.type,company.value,owner.type,owner.value,acquiredate.datatype,acquiredate.type,acquiredate.value
0,uri,http://www.wikidata.org/entity/Q4044531,uri,http://www.wikidata.org/entity/Q746413,http://www.w3.org/2001/XMLSchema#dateTime,literal,2001-01-01T00:00:00Z
1,uri,http://www.wikidata.org/entity/Q291944,uri,http://www.wikidata.org/entity/Q291090,,,
2,uri,http://www.wikidata.org/entity/Q11513792,uri,http://www.wikidata.org/entity/Q1340408,,,
3,uri,http://www.wikidata.org/entity/Q52667636,uri,http://www.wikidata.org/entity/Q746413,,,
4,uri,http://www.wikidata.org/entity/Q17297596,uri,http://www.wikidata.org/entity/Q860580,http://www.w3.org/2001/XMLSchema#dateTime,literal,2021-01-01T00:00:00Z
5,uri,http://www.wikidata.org/entity/Q79402333,uri,http://www.wikidata.org/entity/Q860580,,,
6,uri,http://www.wikidata.org/entity/Q97300197,uri,http://www.wikidata.org/entity/Q39057776,,,
7,uri,http://www.wikidata.org/entity/Q17297596,uri,http://www.wikidata.org/entity/Q860580,,,
8,uri,http://www.wikidata.org/entity/Q22098668,uri,http://www.wikidata.org/entity/Q860580,,,
9,uri,http://www.wikidata.org/entity/Q22098668,uri,http://www.wikidata.org/entity/Q39057776,,,
10,uri,http://www.wikidata.org/entity/Q1143917,uri,http://www.wikidata.org/entity/Q739000,http://www.w3.org/2001/XMLSchema#dateTime,literal,2022-06-13T00:00:00Z
11,uri,http://www.wikidata.org/entity/Q1193116,uri,http://www.wikidata.org/entity/Q860580,http://www.w3.org/2001/XMLSchema#dateTime,literal,2021-01-01T00:00:00Z
12,uri,http://www.wikidata.org/entity/Q1438774,uri,http://www.wikidata.org/entity/Q860580,http://www.w3.org/2001/XMLSchema#dateTime,literal,2016-06-01T00:00:00Z
13,uri,http://www.wikidata.org/entity/Q38903,uri,http://www.wikidata.org/entity/Q860580,http://www.w3.org/2001/XMLSchema#dateTime,literal,2019-01-01T00:00:00Z
14,uri,http://www.wikidata.org/entity/Q3181534,uri,http://www.wikidata.org/entity/Q860580,http://www.w3.org/2001/XMLSchema#dateTime,literal,2021-01-01T00:00:00Z
15,uri,http://www.wikidata.org/entity/Q1148541,uri,http://www.wikidata.org/entity/Q860580,http://www.w3.org/2001/XMLSchema#dateTime,literal,2023-07-27T00:00:00Z
