,company.type,company.value,owner.type,owner.value
0,uri,http://www.wikidata.org/entity/Q102460732,uri,http://www.wikidata.org/entity/Q102460726
1,uri,http://www.wikidata.org/entity/Q3095058,uri,http://www.wikidata.org/entity/Q3083531
2,uri,http://www.wikidata.org/entity/Q7246723,uri,http://www.wikidata.org/entity/Q224710
3,uri,http://www.wikidata.org/entity/Q15907697,uri,http://www.wikidata.org/entity/Q857063
4,uri,http://www.wikidata.org/entity/Q42587412,uri,http://www.wikidata.org/entity/Q3083531
