,company.type,company.value,owner.type,owner.value,acquiredate.datatype,acquiredate.type,acquiredate.value
0,uri,http://www.wikidata.org/entity/Q83891559,uri,http://www.wikidata.org/entity/Q48754,,,
1,uri,http://www.wikidata.org/entity/Q52662055,uri,http://www.wikidata.org/entity/Q235034,,,
2,uri,http://www.wikidata.org/entity/Q4892016,uri,http://www.wikidata.org/entity/Q746413,http://www.w3.org/2001/XMLSchema#dateTime,literal,2017-08-02T00:00:00Z
3,uri,http://www.wikidata.org/entity/Q3041095,uri,http://www.wikidata.org/entity/Q168751,,,
4,uri,http://www.wikidata.org/entity/Q4809736,uri,http://www.wikidata.org/entity/Q465584,,,
5,uri,http://www.wikidata.org/entity/Q4851544,uri,http://www.wikidata.org/entity/Q1128160,,,
6,uri,http://www.wikidata.org/entity/Q4892016,uri,http://www.wikidata.org/entity/Q746413,,,
7,uri,http://www.wikidata.org/entity/Q7863438,uri,http://www.wikidata.org/entity/Q487907,,,
8,uri,http://www.wikidata.org/entity/Q15907697,uri,http://www.wikidata.org/entity/Q857063,,,
9,uri,http://www.wikidata.org/entity/Q919641,uri,http://www.wikidata.org/entity/Q467752,,,
10,uri,http://www.wikidata.org/entity/Q7166207,uri,http://www.wikidata.org/entity/Q1383669,http://www.w3.org/2001/XMLSchema#dateTime,literal,2016-03-23T00:00:00Z
11,uri,http://www.wikidata.org/entity/Q17509697,uri,http://www.wikidata.org/entity/Q251266,http://www.w3.org/2001/XMLSchema#dateTime,literal,2012-01-01T00:00:00Z
12,uri,http://www.wikidata.org/entity/Q48818046,uri,http://www.wikidata.org/entity/Q20466202,http://www.w3.org/2001/XMLSchema#dateTime,literal,2021-02-24T00:00:00Z
13,uri,http://www.wikidata.org/entity/Q64138262,uri,http://www.wikidata.org/entity/Q153417,http://www.w3.org/2001/XMLSchema#dateTime,literal,2010-01-01T00:00:00Z
14,uri,http://www.wikidata.org/entity/Q64130592,uri,http://www.wikidata.org/entity/Q1434601,http://www.w3.org/2001/XMLSchema#dateTime,literal,2010-07-01T00:00:00Z
15,uri,http://www.wikidata.org/entity/Q181185,uri,http://www.wikidata.org/entity/Q7414,,,
16,uri,http://www.wikidata.org/entity/Q1856835,uri,http://www.wikidata.org/entity/Q7817,,,
17,uri,http://www.wikidata.org/entity/Q112965654,uri,http://www.wikidata.org/entity/Q7707676,,,
18,uri,http://www.wikidata.org/entity/Q115691836,uri,http://www.wikidata.org/entity/Q1419248,,,
19,uri,http://www.wikidata.org/entity/Q181507,uri,http://www.wikidata.org/entity/Q795486,,,
20,uri,http://www.wikidata.org/entity/Q524629,uri,http://www.wikidata.org/entity/Q192314,,,
21,uri,http://www.wikidata.org/entity/Q1381966,uri,http://www.wikidata.org/entity/Q483551,,,
22,uri,http://www.wikidata.org/entity/Q1619253,uri,http://www.wikidata.org/entity/Q1479654,,,
23,uri,http://www.wikidata.org/entity/Q2881919,uri,http://www.wikidata.org/entity/Q4835981,,,
24,uri,http://www.wikidata.org/entity/Q4705296,uri,http://www.wikidata.org/entity/Q2304693,,,
25,uri,http://www.wikidata.org/entity/Q39073838,uri,http://www.wikidata.org/entity/Q2831861,,,
26,uri,http://www.wikidata.org/entity/Q147505,uri,http://www.wikidata.org/entity/Q3884,http://www.w3.org/2001/XMLSchema#dateTime,literal,2009-11-02T00:00:00Z
27,uri,http://www.wikidata.org/entity/Q7534755,uri,http://www.wikidata.org/entity/Q739711,http://www.w3.org/2001/XMLSchema#dateTime,literal,2021-01-01T00:00:00Z
28,uri,http://www.wikidata.org/entity/Q5174750,uri,http://www.wikidata.org/entity/Q813782,http://www.w3.org/2001/XMLSchema#dateTime,literal,2012-01-01T00:00:00Z
29,uri,http://www.wikidata.org/entity/Q652047,uri,http://www.wikidata.org/entity/Q5986662,http://www.w3.org/2001/XMLSchema#dateTime,literal,2012-01-01T00:00:00Z
30,uri,http://www.wikidata.org/entity/Q857063,uri,http://www.wikidata.org/entity/Q219508,,,
31,uri,http://www.wikidata.org/entity/Q862718,uri,http://www.wikidata.org/entity/Q1329463,,,
32,uri,http://www.wikidata.org/entity/Q5364003,uri,http://www.wikidata.org/entity/Q303341,,,
33,uri,http://www.wikidata.org/entity/Q30147522,uri,http://www.wikidata.org/entity/Q1057464,,,
34,uri,http://www.wikidata.org/entity/Q51750301,uri,http://www.wikidata.org/entity/Q1057464,,,
35,uri,http://www.wikidata.org/entity/Q63642510,uri,http://www.wikidata.org/entity/Q1057464,,,
36,uri,http://www.wikidata.org/entity/Q63859411,uri,http://www.wikidata.org/entity/Q4744990,,,
37,uri,http://www.wikidata.org/entity/Q64128179,uri,http://www.wikidata.org/entity/Q1434601,,,
38,uri,http://www.wikidata.org/entity/Q64026213,uri,http://www.wikidata.org/entity/Q5370765,,,
39,uri,http://www.wikidata.org/entity/Q434841,uri,http://www.wikidata.org/entity/Q7414,,,
40,uri,http://www.wikidata.org/entity/Q83841910,uri,http://www.wikidata.org/entity/Q107015205,,,
41,uri,http://www.wikidata.org/entity/Q109779103,uri,http://www.wikidata.org/entity/Q107015205,,,
42,uri,http://www.wikidata.org/entity/Q52633263,uri,http://www.wikidata.org/entity/Q49116,,,
43,uri,http://www.wikidata.org/entity/Q434841,uri,http://www.wikidata.org/entity/Q2216535,,,
44,uri,http://www.wikidata.org/entity/Q688333,uri,http://www.wikidata.org/entity/Q7855903,,,
45,uri,http://www.wikidata.org/entity/Q1508234,uri,http://www.wikidata.org/entity/Q289362,,,
46,uri,http://www.wikidata.org/entity/Q1885099,uri,http://www.wikidata.org/entity/Q2961234,,,
47,uri,http://www.wikidata.org/entity/Q688333,uri,http://www.wikidata.org/entity/Q107074885,,,
48,uri,http://www.wikidata.org/entity/Q5003352,uri,http://www.wikidata.org/entity/Q813782,,,
49,uri,http://www.wikidata.org/entity/Q5123299,uri,http://www.wikidata.org/entity/Q153417,,,
50,uri,http://www.wikidata.org/entity/Q5495935,uri,http://www.wikidata.org/entity/Q153417,,,
51,uri,http://www.wikidata.org/entity/Q7642290,uri,http://www.wikidata.org/entity/Q7855903,,,
52,uri,http://www.wikidata.org/entity/Q113215,uri,http://www.wikidata.org/entity/Q219635,,,
53,uri,http://www.wikidata.org/entity/Q193199,uri,http://www.wikidata.org/entity/Q219635,,,
54,uri,http://www.wikidata.org/entity/Q181185,uri,http://www.wikidata.org/entity/Q1431781,,,
55,uri,http://www.wikidata.org/entity/Q206859,uri,http://www.wikidata.org/entity/Q1431781,,,
56,uri,http://www.wikidata.org/entity/Q637203,uri,http://www.wikidata.org/entity/Q1673617,,,
57,uri,http://www.wikidata.org/entity/Q1229066,uri,http://www.wikidata.org/entity/Q1431781,,,
58,uri,http://www.wikidata.org/entity/Q2188884,uri,http://www.wikidata.org/entity/Q880942,,,
59,uri,http://www.wikidata.org/entity/Q4950971,uri,http://www.wikidata.org/entity/Q3337196,,,
60,uri,http://www.wikidata.org/entity/Q4929834,uri,http://www.wikidata.org/entity/Q4929017,,,
61,uri,http://www.wikidata.org/entity/Q51135597,uri,http://www.wikidata.org/entity/Q1104787,,,
62,uri,http://www.wikidata.org/entity/Q7941609,uri,http://www.wikidata.org/entity/Q2831861,http://www.w3.org/2001/XMLSchema#dateTime,literal,2015-01-01T00:00:00Z
63,uri,http://www.wikidata.org/entity/Q126399,uri,http://www.wikidata.org/entity/Q107074885,http://www.w3.org/2001/XMLSchema#dateTime,literal,2022-01-01T00:00:00Z
64,uri,http://www.wikidata.org/entity/Q66048841,uri,http://www.wikidata.org/entity/Q212405,,,
65,uri,http://www.wikidata.org/entity/Q67141961,uri,http://www.wikidata.org/entity/Q3307147,,,
66,uri,http://www.wikidata.org/entity/Q7669631,uri,http://www.wikidata.org/entity/Q3866841,http://www.w3.org/2001/XMLSchema#dateTime,literal,2000-01-01T00:00:00Z
67,uri,http://www.wikidata.org/entity/Q62606411,uri,http://www.wikidata.org/entity/Q483551,,,
68,uri,http://www.wikidata.org/entity/Q64877784,uri,http://www.wikidata.org/entity/Q64877772,,,
69,uri,http://www.wikidata.org/entity/Q64877793,uri,http://www.wikidata.org/entity/Q64877772,,,
70,uri,http://www.wikidata.org/entity/Q64877826,uri,http://www.wikidata.org/entity/Q64877772,,,
71,uri,http://www.wikidata.org/entity/Q64877852,uri,http://www.wikidata.org/entity/Q64877772,,,
