,company.type,company.value,owner.type,owner.value,acquiredate.datatype,acquiredate.type,acquiredate.value
0,uri,http://www.wikidata.org/entity/Q108909041,uri,http://www.wikidata.org/entity/Q746413,http://www.w3.org/2001/XMLSchema#dateTime,literal,2013-01-01T00:00:00Z
1,uri,http://www.wikidata.org/entity/Q4044531,uri,http://www.wikidata.org/entity/Q746413,http://www.w3.org/2001/XMLSchema#dateTime,literal,2001-01-01T00:00:00Z
2,uri,http://www.wikidata.org/entity/Q48976578,uri,http://www.wikidata.org/entity/Q746413,http://www.w3.org/2001/XMLSchema#dateTime,literal,2022-06-01T00:00:00Z
3,uri,http://www.wikidata.org/entity/Q5058164,uri,http://www.wikidata.org/entity/Q746413,http://www.w3.org/2001/XMLSchema#dateTime,literal,1999-04-01T00:00:00Z
4,uri,http://www.wikidata.org/entity/Q4892016,uri,http://www.wikidata.org/entity/Q746413,http://www.w3.org/2001/XMLSchema#dateTime,literal,2017-08-02T00:00:00Z
5,uri,http://www.wikidata.org/entity/Q116474866,uri,http://www.wikidata.org/entity/Q1857639,,,
6,uri,http://www.wikidata.org/entity/Q116520162,uri,http://www.wikidata.org/entity/Q1857639,,,
7,uri,http://www.wikidata.org/entity/Q116520377,uri,http://www.wikidata.org/entity/Q1857639,,,
8,uri,http://www.wikidata.org/entity/Q116620703,uri,http://www.wikidata.org/entity/Q905998,,,
9,uri,http://www.wikidata.org/entity/Q116586275,uri,http://www.wikidata.org/entity/Q7190735,,,
10,uri,http://www.wikidata.org/entity/Q116895063,uri,http://www.wikidata.org/entity/Q65071570,,,
11,uri,http://www.wikidata.org/entity/Q116619846,uri,http://www.wikidata.org/entity/Q116619823,,,
12,uri,http://www.wikidata.org/entity/Q122764443,uri,http://www.wikidata.org/entity/Q7190735,,,
13,uri,http://www.wikidata.org/entity/Q122766666,uri,http://www.wikidata.org/entity/Q116586275,,,
14,uri,http://www.wikidata.org/entity/Q122766671,uri,http://www.wikidata.org/entity/Q116586275,,,
15,uri,http://www.wikidata.org/entity/Q376774,uri,http://www.wikidata.org/entity/Q1419926,,,
16,uri,http://www.wikidata.org/entity/Q1540525,uri,http://www.wikidata.org/entity/Q1856518,,,
17,uri,http://www.wikidata.org/entity/Q1948478,uri,http://www.wikidata.org/entity/Q1965898,,,
18,uri,http://www.wikidata.org/entity/Q2571518,uri,http://www.wikidata.org/entity/Q746413,,,
19,uri,http://www.wikidata.org/entity/Q3273242,uri,http://www.wikidata.org/entity/Q1813361,,,
20,uri,http://www.wikidata.org/entity/Q3273241,uri,http://www.wikidata.org/entity/Q1813361,,,
21,uri,http://www.wikidata.org/entity/Q3459220,uri,http://www.wikidata.org/entity/Q1419926,,,
22,uri,http://www.wikidata.org/entity/Q3643144,uri,http://www.wikidata.org/entity/Q1419926,,,
23,uri,http://www.wikidata.org/entity/Q3642635,uri,http://www.wikidata.org/entity/Q1965898,,,
24,uri,http://www.wikidata.org/entity/Q3644483,uri,http://www.wikidata.org/entity/Q1965898,,,
25,uri,http://www.wikidata.org/entity/Q4892016,uri,http://www.wikidata.org/entity/Q746413,,,
26,uri,http://www.wikidata.org/entity/Q5235753,uri,http://www.wikidata.org/entity/Q8033997,,,
27,uri,http://www.wikidata.org/entity/Q5582664,uri,http://www.wikidata.org/entity/Q1419926,,,
28,uri,http://www.wikidata.org/entity/Q7939274,uri,http://www.wikidata.org/entity/Q1856518,,,
29,uri,http://www.wikidata.org/entity/Q52667636,uri,http://www.wikidata.org/entity/Q746413,,,
30,uri,http://www.wikidata.org/entity/Q55641405,uri,http://www.wikidata.org/entity/Q1965898,,,
31,uri,http://www.wikidata.org/entity/Q65944364,uri,http://www.wikidata.org/entity/Q1965898,,,
32,uri,http://www.wikidata.org/entity/Q116518886,uri,http://www.wikidata.org/entity/Q1857639,,,
33,uri,http://www.wikidata.org/entity/Q116753323,uri,http://www.wikidata.org/entity/Q116753262,,,
34,uri,http://www.wikidata.org/entity/Q122764458,uri,http://www.wikidata.org/entity/Q7190735,,,
35,uri,http://www.wikidata.org/entity/Q5089126,uri,http://www.wikidata.org/entity/Q1857639,,,
36,uri,http://www.wikidata.org/entity/Q6671774,uri,http://www.wikidata.org/entity/Q1813361,,,
37,uri,http://www.wikidata.org/entity/Q4859965,uri,http://www.wikidata.org/entity/Q58641733,,,
38,uri,http://www.wikidata.org/entity/Q6918605,uri,http://www.wikidata.org/entity/Q1419926,,,
39,uri,http://www.wikidata.org/entity/Q7280622,uri,http://www.wikidata.org/entity/Q1419926,,,
40,uri,http://www.wikidata.org/entity/Q10296776,uri,http://www.wikidata.org/entity/Q1813361,,,
41,uri,http://www.wikidata.org/entity/Q17111424,uri,http://www.wikidata.org/entity/Q1419926,,,
