,company.type,company.value,owner.type,owner.value,acquiredate.datatype,acquiredate.type,acquiredate.value
84,uri,http://www.wikidata.org/entity/Q89029184,uri,http://www.wikidata.org/entity/Q2670967,,,
85,uri,http://www.wikidata.org/entity/Q110067041,uri,http://www.wikidata.org/entity/Q3117359,,,
86,uri,http://www.wikidata.org/entity/Q110067293,uri,http://www.wikidata.org/entity/Q3117359,,,
87,uri,http://www.wikidata.org/entity/Q116508855,uri,http://www.wikidata.org/entity/Q962489,,,
88,uri,http://www.wikidata.org/entity/Q309867,uri,http://www.wikidata.org/entity/Q19951610,,,
89,uri,http://www.wikidata.org/entity/Q2181426,uri,http://www.wikidata.org/entity/Q2670967,,,
90,uri,http://www.wikidata.org/entity/Q2450848,uri,http://www.wikidata.org/entity/Q1127887,,,
91,uri,http://www.wikidata.org/entity/Q2420096,uri,http://www.wikidata.org/entity/Q2670967,,,
92,uri,http://www.wikidata.org/entity/Q2450848,uri,http://www.wikidata.org/entity/Q2663746,,,
93,uri,http://www.wikidata.org/entity/Q3027831,uri,http://www.wikidata.org/entity/Q1127887,,,
94,uri,http://www.wikidata.org/entity/Q3095006,uri,http://www.wikidata.org/entity/Q3153960,,,
95,uri,http://www.wikidata.org/entity/Q3321241,uri,http://www.wikidata.org/entity/Q2670967,,,
96,uri,http://www.wikidata.org/entity/Q3337081,uri,http://www.wikidata.org/entity/Q2670967,,,
97,uri,http://www.wikidata.org/entity/Q3484790,uri,http://www.wikidata.org/entity/Q758603,,,
98,uri,http://www.wikidata.org/entity/Q4102432,uri,http://www.wikidata.org/entity/Q806575,,,
99,uri,http://www.wikidata.org/entity/Q3337111,uri,http://www.wikidata.org/entity/Q47088340,,,
100,uri,http://www.wikidata.org/entity/Q6502903,uri,http://www.wikidata.org/entity/Q683146,,,
101,uri,http://www.wikidata.org/entity/Q40611495,uri,http://www.wikidata.org/entity/Q273819,,,
102,uri,http://www.wikidata.org/entity/Q3280364,uri,http://www.wikidata.org/entity/Q160054,,,
103,uri,http://www.wikidata.org/entity/Q1530892,uri,http://www.wikidata.org/entity/Q931207,,,
104,uri,http://www.wikidata.org/entity/Q191485,uri,http://www.wikidata.org/entity/Q504998,,,
105,uri,http://www.wikidata.org/entity/Q178516,uri,http://www.wikidata.org/entity/Q931207,,,
106,uri,http://www.wikidata.org/entity/Q895795,uri,http://www.wikidata.org/entity/Q504998,http://www.w3.org/2001/XMLSchema#dateTime,literal,1993-01-01T00:00:00Z
107,uri,http://www.wikidata.org/entity/Q894874,uri,http://www.wikidata.org/entity/Q931207,,,
108,uri,http://www.wikidata.org/entity/Q926575,uri,http://www.wikidata.org/entity/Q504998,,,
109,uri,http://www.wikidata.org/entity/Q13882231,uri,http://www.wikidata.org/entity/Q931207,,,
110,uri,http://www.wikidata.org/entity/Q3604235,uri,http://www.wikidata.org/entity/Q177814,,,
111,uri,http://www.wikidata.org/entity/Q2967313,uri,http://www.wikidata.org/entity/Q541030,,,
112,uri,http://www.wikidata.org/entity/Q749431,uri,http://www.wikidata.org/entity/Q212599,,,
113,uri,http://www.wikidata.org/entity/Q1458135,uri,http://www.wikidata.org/entity/Q212599,,,
114,uri,http://www.wikidata.org/entity/Q1630895,uri,http://www.wikidata.org/entity/Q212599,,,
115,uri,http://www.wikidata.org/entity/Q1635974,uri,http://www.wikidata.org/entity/Q212599,,,
116,uri,http://www.wikidata.org/entity/Q1709809,uri,http://www.wikidata.org/entity/Q212599,,,
117,uri,http://www.wikidata.org/entity/Q2823880,uri,http://www.wikidata.org/entity/Q212599,,,
118,uri,http://www.wikidata.org/entity/Q2823880,uri,http://www.wikidata.org/entity/Q1431285,,,
119,uri,http://www.wikidata.org/entity/Q4306661,uri,http://www.wikidata.org/entity/Q212599,,,
120,uri,http://www.wikidata.org/entity/Q25419207,uri,http://www.wikidata.org/entity/Q212599,,,
121,uri,http://www.wikidata.org/entity/Q47503819,uri,http://www.wikidata.org/entity/Q212599,,,
122,uri,http://www.wikidata.org/entity/Q3045894,uri,http://www.wikidata.org/entity/Q664399,http://www.w3.org/2001/XMLSchema#dateTime,literal,2010-01-01T00:00:00Z
123,uri,http://www.wikidata.org/entity/Q84600897,uri,http://www.wikidata.org/entity/Q212599,,,
124,uri,http://www.wikidata.org/entity/Q113694525,uri,http://www.wikidata.org/entity/Q212599,,,
125,uri,http://www.wikidata.org/entity/Q383592,uri,http://www.wikidata.org/entity/Q97439162,http://www.w3.org/2001/XMLSchema#dateTime,literal,2021-01-01T00:00:00Z
126,uri,http://www.wikidata.org/entity/Q70475356,uri,http://www.wikidata.org/entity/Q1131326,,,
127,uri,http://www.wikidata.org/entity/Q97172588,uri,http://www.wikidata.org/entity/Q93090957,,,
128,uri,http://www.wikidata.org/entity/Q93090957,uri,http://www.wikidata.org/entity/Q13646,,,
129,uri,http://www.wikidata.org/entity/Q3090513,uri,http://www.wikidata.org/entity/Q504998,,,
130,uri,http://www.wikidata.org/entity/Q55595435,uri,http://www.wikidata.org/entity/Q846484,,,
131,uri,http://www.wikidata.org/entity/Q55595435,uri,http://www.wikidata.org/entity/Q2362964,,,
132,uri,http://www.wikidata.org/entity/Q2689639,uri,http://www.wikidata.org/entity/Q3117359,,,
133,uri,http://www.wikidata.org/entity/Q3042224,uri,http://www.wikidata.org/entity/Q758603,http://www.w3.org/2001/XMLSchema#dateTime,literal,2024-01-01T00:00:00Z
134,uri,http://www.wikidata.org/entity/Q688893,uri,http://www.wikidata.org/entity/Q309084,,,
135,uri,http://www.wikidata.org/entity/Q688893,uri,http://www.wikidata.org/entity/Q309084,http://www.w3.org/2001/XMLSchema#dateTime,literal,2021-01-01T00:00:00Z
136,uri,http://www.wikidata.org/entity/Q55221138,uri,http://www.wikidata.org/entity/Q3117359,,,
137,uri,http://www.wikidata.org/entity/Q98278022,uri,http://www.wikidata.org/entity/Q3153200,,,
138,uri,http://www.wikidata.org/entity/Q266341,uri,http://www.wikidata.org/entity/Q1431486,,,
139,uri,http://www.wikidata.org/entity/Q98278038,uri,http://www.wikidata.org/entity/Q3153200,,,
140,uri,http://www.wikidata.org/entity/Q581438,uri,http://www.wikidata.org/entity/Q74877,,,
141,uri,http://www.wikidata.org/entity/Q581438,uri,http://www.wikidata.org/entity/Q895325,,,
142,uri,http://www.wikidata.org/entity/Q2467627,uri,http://www.wikidata.org/entity/Q1239347,,,
143,uri,http://www.wikidata.org/entity/Q2058517,uri,http://www.wikidata.org/entity/Q1239347,,,
144,uri,http://www.wikidata.org/entity/Q2058517,uri,http://www.wikidata.org/entity/Q2467627,,,
145,uri,http://www.wikidata.org/entity/Q3049473,uri,http://www.wikidata.org/entity/Q1239347,,,
146,uri,http://www.wikidata.org/entity/Q3087276,uri,http://www.wikidata.org/entity/Q1239347,,,
147,uri,http://www.wikidata.org/entity/Q3352745,uri,http://www.wikidata.org/entity/Q1239347,,,
148,uri,http://www.wikidata.org/entity/Q4672315,uri,http://www.wikidata.org/entity/Q1172038,,,
149,uri,http://www.wikidata.org/entity/Q25395534,uri,http://www.wikidata.org/entity/Q1239347,,,
150,uri,http://www.wikidata.org/entity/Q19698200,uri,http://www.wikidata.org/entity/Q1431486,,,
151,uri,http://www.wikidata.org/entity/Q55433734,uri,http://www.wikidata.org/entity/Q1239347,,,
152,uri,http://www.wikidata.org/entity/Q111209118,uri,http://www.wikidata.org/entity/Q1239347,,,
153,uri,http://www.wikidata.org/entity/Q118541312,uri,http://www.wikidata.org/entity/Q1239347,,,
154,uri,http://www.wikidata.org/entity/Q116003456,uri,http://www.wikidata.org/entity/Q1239347,,,
155,uri,http://www.wikidata.org/entity/Q61959392,uri,http://www.wikidata.org/entity/Q3060526,,,
156,uri,http://www.wikidata.org/entity/Q19906,uri,http://www.wikidata.org/entity/Q2120364,,,
157,uri,http://www.wikidata.org/entity/Q200491,uri,http://www.wikidata.org/entity/Q1127887,,,
158,uri,http://www.wikidata.org/entity/Q105306275,uri,http://www.wikidata.org/entity/Q3059202,,,
159,uri,http://www.wikidata.org/entity/Q4037549,uri,http://www.wikidata.org/entity/Q921944,,,
160,uri,http://www.wikidata.org/entity/Q80265,uri,http://www.wikidata.org/entity/Q2696397,,,
161,uri,http://www.wikidata.org/entity/Q193563,uri,http://www.wikidata.org/entity/Q384602,,,
162,uri,http://www.wikidata.org/entity/Q2940187,uri,http://www.wikidata.org/entity/Q3117359,,,
163,uri,http://www.wikidata.org/entity/Q19704710,uri,http://www.wikidata.org/entity/Q188273,http://www.w3.org/2001/XMLSchema#dateTime,literal,2016-01-01T00:00:00Z
164,uri,http://www.wikidata.org/entity/Q98278043,uri,http://www.wikidata.org/entity/Q3153200,,,
165,uri,http://www.wikidata.org/entity/Q98278049,uri,http://www.wikidata.org/entity/Q3153200,,,
166,uri,http://www.wikidata.org/entity/Q670903,uri,http://www.wikidata.org/entity/Q3402586,,,
167,uri,http://www.wikidata.org/entity/Q66834424,uri,http://www.wikidata.org/entity/Q859575,,,
168,uri,http://www.wikidata.org/entity/Q116803952,uri,http://www.wikidata.org/entity/Q3117359,,,
169,uri,http://www.wikidata.org/entity/Q1066858,uri,http://www.wikidata.org/entity/Q504998,,,
170,uri,http://www.wikidata.org/entity/Q1066858,uri,http://www.wikidata.org/entity/Q504998,http://www.w3.org/2001/XMLSchema#dateTime,literal,2021-01-07T00:00:00Z
171,uri,http://www.wikidata.org/entity/Q104529353,uri,http://www.wikidata.org/entity/Q59222994,,,
172,uri,http://www.wikidata.org/entity/Q109932485,uri,http://www.wikidata.org/entity/Q59222994,,,
173,uri,http://www.wikidata.org/entity/Q112858152,uri,http://www.wikidata.org/entity/Q273819,,,
174,uri,http://www.wikidata.org/entity/Q2421005,uri,http://www.wikidata.org/entity/Q3047660,,,
175,uri,http://www.wikidata.org/entity/Q2421005,uri,http://www.wikidata.org/entity/Q3402586,,,
176,uri,http://www.wikidata.org/entity/Q2664673,uri,http://www.wikidata.org/entity/Q516033,,,
177,uri,http://www.wikidata.org/entity/Q12260521,uri,http://www.wikidata.org/entity/Q1537378,,,
178,uri,http://www.wikidata.org/entity/Q17089890,uri,http://www.wikidata.org/entity/Q1537378,,,
179,uri,http://www.wikidata.org/entity/Q2635075,uri,http://www.wikidata.org/entity/Q3210606,http://www.w3.org/2001/XMLSchema#dateTime,literal,2004-01-01T00:00:00Z
180,uri,http://www.wikidata.org/entity/Q2873070,uri,http://www.wikidata.org/entity/Q3117417,http://www.w3.org/2001/XMLSchema#dateTime,literal,2010-01-01T00:00:00Z
181,uri,http://www.wikidata.org/entity/Q2945394,uri,http://www.wikidata.org/entity/Q280413,,,
182,uri,http://www.wikidata.org/entity/Q57628091,uri,http://www.wikidata.org/entity/Q516033,,,
183,uri,http://www.wikidata.org/entity/Q3047660,uri,http://www.wikidata.org/entity/Q1127887,http://www.w3.org/2001/XMLSchema#dateTime,literal,2019-01-01T00:00:00Z
184,uri,http://www.wikidata.org/entity/Q3118641,uri,http://www.wikidata.org/entity/Q3047660,http://www.w3.org/2001/XMLSchema#dateTime,literal,2007-06-01T00:00:00Z
185,uri,http://www.wikidata.org/entity/Q3314003,uri,http://www.wikidata.org/entity/Q929887,,,
186,uri,http://www.wikidata.org/entity/Q3313834,uri,http://www.wikidata.org/entity/Q2923533,,,
187,uri,http://www.wikidata.org/entity/Q3417474,uri,http://www.wikidata.org/entity/Q3128309,,,
188,uri,http://www.wikidata.org/entity/Q3552182,uri,http://www.wikidata.org/entity/Q1165843,,,
189,uri,http://www.wikidata.org/entity/Q9076554,uri,http://www.wikidata.org/entity/Q541030,,,
190,uri,http://www.wikidata.org/entity/Q678565,uri,http://www.wikidata.org/entity/Q2558951,,,
191,uri,http://www.wikidata.org/entity/Q1632461,uri,http://www.wikidata.org/entity/Q645498,,,
192,uri,http://www.wikidata.org/entity/Q6746,uri,http://www.wikidata.org/entity/Q97439162,,,
193,uri,http://www.wikidata.org/entity/Q26921,uri,http://www.wikidata.org/entity/Q97439162,http://www.w3.org/2001/XMLSchema#dateTime,literal,2021-01-16T00:00:00Z
194,uri,http://www.wikidata.org/entity/Q27460,uri,http://www.wikidata.org/entity/Q6686,,,
195,uri,http://www.wikidata.org/entity/Q27460,uri,http://www.wikidata.org/entity/Q6686,http://www.w3.org/2001/XMLSchema#dateTime,literal,1999-01-01T00:00:00Z
196,uri,http://www.wikidata.org/entity/Q27597,uri,http://www.wikidata.org/entity/Q97439162,http://www.w3.org/2001/XMLSchema#dateTime,literal,2021-01-16T00:00:00Z
197,uri,http://www.wikidata.org/entity/Q35962,uri,http://www.wikidata.org/entity/Q97439162,,,
198,uri,http://www.wikidata.org/entity/Q30113,uri,http://www.wikidata.org/entity/Q97439162,,,
199,uri,http://www.wikidata.org/entity/Q80635,uri,http://www.wikidata.org/entity/Q407448,,,
200,uri,http://www.wikidata.org/entity/Q128356,uri,http://www.wikidata.org/entity/Q1161666,,,
201,uri,http://www.wikidata.org/entity/Q172207,uri,http://www.wikidata.org/entity/Q188273,,,
202,uri,http://www.wikidata.org/entity/Q177814,uri,http://www.wikidata.org/entity/Q846484,,,
203,uri,http://www.wikidata.org/entity/Q181114,uri,http://www.wikidata.org/entity/Q97439162,,,
204,uri,http://www.wikidata.org/entity/Q181114,uri,http://www.wikidata.org/entity/Q97439162,http://www.w3.org/2001/XMLSchema#dateTime,literal,2021-01-16T00:00:00Z
205,uri,http://www.wikidata.org/entity/Q189601,uri,http://www.wikidata.org/entity/Q504998,,,
206,uri,http://www.wikidata.org/entity/Q300255,uri,http://www.wikidata.org/entity/Q160054,,,
207,uri,http://www.wikidata.org/entity/Q448083,uri,http://www.wikidata.org/entity/Q1431285,,,
208,uri,http://www.wikidata.org/entity/Q451423,uri,http://www.wikidata.org/entity/Q1168517,,,
209,uri,http://www.wikidata.org/entity/Q1686544,uri,http://www.wikidata.org/entity/Q504998,,,
210,uri,http://www.wikidata.org/entity/Q498515,uri,http://www.wikidata.org/entity/Q1168517,,,
211,uri,http://www.wikidata.org/entity/Q504917,uri,http://www.wikidata.org/entity/Q274591,http://www.w3.org/2001/XMLSchema#dateTime,literal,2018-01-01T00:00:00Z
212,uri,http://www.wikidata.org/entity/Q504917,uri,http://www.wikidata.org/entity/Q274591,,,
213,uri,http://www.wikidata.org/entity/Q504917,uri,http://www.wikidata.org/entity/Q455484,,,
214,uri,http://www.wikidata.org/entity/Q504998,uri,http://www.wikidata.org/entity/Q542767,,,
215,uri,http://www.wikidata.org/entity/Q516033,uri,http://www.wikidata.org/entity/Q1127887,,,
216,uri,http://www.wikidata.org/entity/Q516033,uri,http://www.wikidata.org/entity/Q1127887,http://www.w3.org/2001/XMLSchema#dateTime,literal,2017-01-01T00:00:00Z
217,uri,http://www.wikidata.org/entity/Q541030,uri,http://www.wikidata.org/entity/Q373724,,,
218,uri,http://www.wikidata.org/entity/Q544964,uri,http://www.wikidata.org/entity/Q1161666,,,
219,uri,http://www.wikidata.org/entity/Q1119857,uri,http://www.wikidata.org/entity/Q270363,http://www.w3.org/2001/XMLSchema#dateTime,literal,2022-04-01T00:00:00Z
220,uri,http://www.wikidata.org/entity/Q22047689,uri,http://www.wikidata.org/entity/Q3210606,,,
221,uri,http://www.wikidata.org/entity/Q28496959,uri,http://www.wikidata.org/entity/Q131005,,,
222,uri,http://www.wikidata.org/entity/Q117215,uri,http://www.wikidata.org/entity/Q664399,,,
223,uri,http://www.wikidata.org/entity/Q645984,uri,http://www.wikidata.org/entity/Q504998,,,
224,uri,http://www.wikidata.org/entity/Q645525,uri,http://www.wikidata.org/entity/Q154037,,,
225,uri,http://www.wikidata.org/entity/Q645498,uri,http://www.wikidata.org/entity/Q270363,,,
226,uri,http://www.wikidata.org/entity/Q662824,uri,http://www.wikidata.org/entity/Q1161666,,,
227,uri,http://www.wikidata.org/entity/Q664399,uri,http://www.wikidata.org/entity/Q13646,,,
228,uri,http://www.wikidata.org/entity/Q690001,uri,http://www.wikidata.org/entity/Q931207,,,
229,uri,http://www.wikidata.org/entity/Q691162,uri,http://www.wikidata.org/entity/Q212599,,,
230,uri,http://www.wikidata.org/entity/Q691958,uri,http://www.wikidata.org/entity/Q504998,,,
231,uri,http://www.wikidata.org/entity/Q699529,uri,http://www.wikidata.org/entity/Q504998,,,
232,uri,http://www.wikidata.org/entity/Q2530120,uri,http://www.wikidata.org/entity/Q3117359,,,
233,uri,http://www.wikidata.org/entity/Q51160769,uri,http://www.wikidata.org/entity/Q55597242,,,
234,uri,http://www.wikidata.org/entity/Q752515,uri,http://www.wikidata.org/entity/Q504998,,,
235,uri,http://www.wikidata.org/entity/Q769222,uri,http://www.wikidata.org/entity/Q1127887,,,
236,uri,http://www.wikidata.org/entity/Q764155,uri,http://www.wikidata.org/entity/Q1168517,,,
237,uri,http://www.wikidata.org/entity/Q775931,uri,http://www.wikidata.org/entity/Q1172038,,,
238,uri,http://www.wikidata.org/entity/Q773875,uri,http://www.wikidata.org/entity/Q1886126,,,
239,uri,http://www.wikidata.org/entity/Q848553,uri,http://www.wikidata.org/entity/Q931207,,,
240,uri,http://www.wikidata.org/entity/Q1653380,uri,http://www.wikidata.org/entity/Q2905238,http://www.w3.org/2001/XMLSchema#dateTime,literal,2018-01-01T00:00:00Z
241,uri,http://www.wikidata.org/entity/Q1653380,uri,http://www.wikidata.org/entity/Q13646,,,
242,uri,http://www.wikidata.org/entity/Q111065917,uri,http://www.wikidata.org/entity/Q93090957,,,
243,uri,http://www.wikidata.org/entity/Q938437,uri,http://www.wikidata.org/entity/Q773875,,,
244,uri,http://www.wikidata.org/entity/Q903621,uri,http://www.wikidata.org/entity/Q188273,,,
245,uri,http://www.wikidata.org/entity/Q3282004,uri,http://www.wikidata.org/entity/Q806575,http://www.w3.org/2001/XMLSchema#dateTime,literal,2020-01-01T00:00:00Z
246,uri,http://www.wikidata.org/entity/Q3866664,uri,http://www.wikidata.org/entity/Q1365773,,,
247,uri,http://www.wikidata.org/entity/Q936563,uri,http://www.wikidata.org/entity/Q842108,,,
248,uri,http://www.wikidata.org/entity/Q948531,uri,http://www.wikidata.org/entity/Q504998,,,
249,uri,http://www.wikidata.org/entity/Q948531,uri,http://www.wikidata.org/entity/Q504998,http://www.w3.org/2001/XMLSchema#dateTime,literal,1996-01-01T00:00:00Z
250,uri,http://www.wikidata.org/entity/Q966905,uri,http://www.wikidata.org/entity/Q504998,,,
251,uri,http://www.wikidata.org/entity/Q12162653,uri,http://www.wikidata.org/entity/Q806575,,,
252,uri,http://www.wikidata.org/entity/Q1068102,uri,http://www.wikidata.org/entity/Q3488775,,,
