,company.type,company.value,owner.type,owner.value,acquiredate.datatype,acquiredate.type,acquiredate.value
0,uri,http://www.wikidata.org/entity/Q2396830,uri,http://www.wikidata.org/entity/Q912476,http://www.w3.org/2001/XMLSchema#dateTime,literal,2000-08-01T00:00:00Z
1,uri,http://www.wikidata.org/entity/Q22079339,uri,http://www.wikidata.org/entity/Q1344736,,,
2,uri,http://www.wikidata.org/entity/Q57942111,uri,http://www.wikidata.org/entity/Q627969,,,
3,uri,http://www.wikidata.org/entity/Q57940165,uri,http://www.wikidata.org/entity/Q1049470,,,
4,uri,http://www.wikidata.org/entity/Q58039052,uri,http://www.wikidata.org/entity/Q640694,,,
5,uri,http://www.wikidata.org/entity/Q3402573,uri,http://www.wikidata.org/entity/Q326282,,,
6,uri,http://www.wikidata.org/entity/Q6801308,uri,http://www.wikidata.org/entity/Q201492,,,
7,uri,http://www.wikidata.org/entity/Q16506987,uri,http://www.wikidata.org/entity/Q1067935,,,
8,uri,http://www.wikidata.org/entity/Q21428306,uri,http://www.wikidata.org/entity/Q392189,,,
9,uri,http://www.wikidata.org/entity/Q16931259,uri,http://www.wikidata.org/entity/Q2836957,http://www.w3.org/2001/XMLSchema#dateTime,literal,2009-01-01T00:00:00Z
10,uri,http://www.wikidata.org/entity/Q61747408,uri,http://www.wikidata.org/entity/Q2836957,http://www.w3.org/2001/XMLSchema#dateTime,literal,2015-01-01T00:00:00Z
11,uri,http://www.wikidata.org/entity/Q1208279,uri,http://www.wikidata.org/entity/Q1516410,http://www.w3.org/2001/XMLSchema#dateTime,literal,2009-08-01T00:00:00Z
12,uri,http://www.wikidata.org/entity/Q1603114,uri,http://www.wikidata.org/entity/Q1032400,http://www.w3.org/2001/XMLSchema#dateTime,literal,2018-01-01T00:00:00Z
13,uri,http://www.wikidata.org/entity/Q1890462,uri,http://www.wikidata.org/entity/Q815694,http://www.w3.org/2001/XMLSchema#dateTime,literal,2017-03-17T00:00:00Z
14,uri,http://www.wikidata.org/entity/Q5073540,uri,http://www.wikidata.org/entity/Q2477358,http://www.w3.org/2001/XMLSchema#dateTime,literal,2001-01-01T00:00:00Z
15,uri,http://www.wikidata.org/entity/Q5123314,uri,http://www.wikidata.org/entity/Q735261,http://www.w3.org/2001/XMLSchema#dateTime,literal,2015-01-01T00:00:00Z
16,uri,http://www.wikidata.org/entity/Q5465300,uri,http://www.wikidata.org/entity/Q1145669,http://www.w3.org/2001/XMLSchema#dateTime,literal,2005-08-15T00:00:00Z
17,uri,http://www.wikidata.org/entity/Q112663616,uri,http://www.wikidata.org/entity/Q7887664,http://www.w3.org/2001/XMLSchema#dateTime,literal,2023-02-21T00:00:00Z
18,uri,http://www.wikidata.org/entity/Q24190755,uri,http://www.wikidata.org/entity/Q1344736,http://www.w3.org/2001/XMLSchema#dateTime,literal,2016-01-01T00:00:00Z
19,uri,http://www.wikidata.org/entity/Q3011200,uri,http://www.wikidata.org/entity/Q7887664,http://www.w3.org/2001/XMLSchema#dateTime,literal,2020-12-14T00:00:00Z
20,uri,http://www.wikidata.org/entity/Q7989031,uri,http://www.wikidata.org/entity/Q1141267,http://www.w3.org/2001/XMLSchema#dateTime,literal,1996-01-01T00:00:00Z
21,uri,http://www.wikidata.org/entity/Q478685,uri,http://www.wikidata.org/entity/Q912476,http://www.w3.org/2001/XMLSchema#dateTime,literal,1995-01-01T00:00:00Z
22,uri,http://www.wikidata.org/entity/Q195997,uri,http://www.wikidata.org/entity/Q835702,http://www.w3.org/2001/XMLSchema#dateTime,literal,2018-12-20T00:00:00Z
23,uri,http://www.wikidata.org/entity/Q112663616,uri,http://www.wikidata.org/entity/Q7887664,,,
24,uri,http://www.wikidata.org/entity/Q130879,uri,http://www.wikidata.org/entity/Q1141267,,,
25,uri,http://www.wikidata.org/entity/Q478685,uri,http://www.wikidata.org/entity/Q912476,,,
26,uri,http://www.wikidata.org/entity/Q641129,uri,http://www.wikidata.org/entity/Q76039,,,
27,uri,http://www.wikidata.org/entity/Q612714,uri,http://www.wikidata.org/entity/Q7318069,,,
28,uri,http://www.wikidata.org/entity/Q991772,uri,http://www.wikidata.org/entity/Q1028449,,,
29,uri,http://www.wikidata.org/entity/Q1080670,uri,http://www.wikidata.org/entity/Q1194832,,,
30,uri,http://www.wikidata.org/entity/Q2535134,uri,http://www.wikidata.org/entity/Q3347600,,,
31,uri,http://www.wikidata.org/entity/Q2749082,uri,http://www.wikidata.org/entity/Q76039,,,
32,uri,http://www.wikidata.org/entity/Q4976042,uri,http://www.wikidata.org/entity/Q4646438,,,
33,uri,http://www.wikidata.org/entity/Q6404913,uri,http://www.wikidata.org/entity/Q1135686,,,
34,uri,http://www.wikidata.org/entity/Q7989031,uri,http://www.wikidata.org/entity/Q1141267,,,
35,uri,http://www.wikidata.org/entity/Q8023931,uri,http://www.wikidata.org/entity/Q1516849,,,
36,uri,http://www.wikidata.org/entity/Q12253856,uri,http://www.wikidata.org/entity/Q1141267,,,
37,uri,http://www.wikidata.org/entity/Q2931432,uri,http://www.wikidata.org/entity/Q1135686,,,
38,uri,http://www.wikidata.org/entity/Q2931509,uri,http://www.wikidata.org/entity/Q1135686,,,
39,uri,http://www.wikidata.org/entity/Q2931644,uri,http://www.wikidata.org/entity/Q1135686,,,
40,uri,http://www.wikidata.org/entity/Q5011112,uri,http://www.wikidata.org/entity/Q1135686,,,
41,uri,http://www.wikidata.org/entity/Q5012608,uri,http://www.wikidata.org/entity/Q1135686,,,
42,uri,http://www.wikidata.org/entity/Q14875579,uri,http://www.wikidata.org/entity/Q1135686,,,
43,uri,http://www.wikidata.org/entity/Q56598900,uri,http://www.wikidata.org/entity/Q56574708,,,
44,uri,http://www.wikidata.org/entity/Q1510450,uri,http://www.wikidata.org/entity/Q944608,,,
45,uri,http://www.wikidata.org/entity/Q1820137,uri,http://www.wikidata.org/entity/Q909856,,,
46,uri,http://www.wikidata.org/entity/Q2931008,uri,http://www.wikidata.org/entity/Q461761,,,
47,uri,http://www.wikidata.org/entity/Q2931030,uri,http://www.wikidata.org/entity/Q461761,,,
48,uri,http://www.wikidata.org/entity/Q2931029,uri,http://www.wikidata.org/entity/Q461761,,,
49,uri,http://www.wikidata.org/entity/Q2931034,uri,http://www.wikidata.org/entity/Q461761,,,
50,uri,http://www.wikidata.org/entity/Q2931033,uri,http://www.wikidata.org/entity/Q461761,,,
51,uri,http://www.wikidata.org/entity/Q2931040,uri,http://www.wikidata.org/entity/Q461761,,,
52,uri,http://www.wikidata.org/entity/Q2931570,uri,http://www.wikidata.org/entity/Q461761,,,
53,uri,http://www.wikidata.org/entity/Q2931665,uri,http://www.wikidata.org/entity/Q461761,,,
54,uri,http://www.wikidata.org/entity/Q3257626,uri,http://www.wikidata.org/entity/Q909856,,,
55,uri,http://www.wikidata.org/entity/Q3302441,uri,http://www.wikidata.org/entity/Q909856,,,
56,uri,http://www.wikidata.org/entity/Q3268010,uri,http://www.wikidata.org/entity/Q2836957,,,
57,uri,http://www.wikidata.org/entity/Q3342407,uri,http://www.wikidata.org/entity/Q909856,,,
58,uri,http://www.wikidata.org/entity/Q3504127,uri,http://www.wikidata.org/entity/Q1145669,,,
59,uri,http://www.wikidata.org/entity/Q5009015,uri,http://www.wikidata.org/entity/Q461761,,,
60,uri,http://www.wikidata.org/entity/Q17972,uri,http://www.wikidata.org/entity/Q5182500,,,
61,uri,http://www.wikidata.org/entity/Q84862536,uri,http://www.wikidata.org/entity/Q1250111,,,
62,uri,http://www.wikidata.org/entity/Q105944538,uri,http://www.wikidata.org/entity/Q16985046,,,
63,uri,http://www.wikidata.org/entity/Q107721818,uri,http://www.wikidata.org/entity/Q612938,,,
64,uri,http://www.wikidata.org/entity/Q428457,uri,http://www.wikidata.org/entity/Q1135686,,,
65,uri,http://www.wikidata.org/entity/Q624597,uri,http://www.wikidata.org/entity/Q1250111,,,
66,uri,http://www.wikidata.org/entity/Q903343,uri,http://www.wikidata.org/entity/Q1250111,,,
67,uri,http://www.wikidata.org/entity/Q906522,uri,http://www.wikidata.org/entity/Q1250111,,,
68,uri,http://www.wikidata.org/entity/Q3539566,uri,http://www.wikidata.org/entity/Q3579449,,,
69,uri,http://www.wikidata.org/entity/Q3579451,uri,http://www.wikidata.org/entity/Q2892212,,,
70,uri,http://www.wikidata.org/entity/Q6502903,uri,http://www.wikidata.org/entity/Q683146,,,
71,uri,http://www.wikidata.org/entity/Q6858427,uri,http://www.wikidata.org/entity/Q1422061,,,
72,uri,http://www.wikidata.org/entity/Q7304003,uri,http://www.wikidata.org/entity/Q16980952,,,
73,uri,http://www.wikidata.org/entity/Q15238797,uri,http://www.wikidata.org/entity/Q451476,,,
74,uri,http://www.wikidata.org/entity/Q19365327,uri,http://www.wikidata.org/entity/Q1250111,,,
75,uri,http://www.wikidata.org/entity/Q28127273,uri,http://www.wikidata.org/entity/Q1250111,,,
76,uri,http://www.wikidata.org/entity/Q28130199,uri,http://www.wikidata.org/entity/Q1250111,,,
77,uri,http://www.wikidata.org/entity/Q28135902,uri,http://www.wikidata.org/entity/Q1250111,,,
78,uri,http://www.wikidata.org/entity/Q28659083,uri,http://www.wikidata.org/entity/Q76039,,,
79,uri,http://www.wikidata.org/entity/Q2723882,uri,http://www.wikidata.org/entity/Q76039,,,
80,uri,http://www.wikidata.org/entity/Q104777307,uri,http://www.wikidata.org/entity/Q3579449,,,
81,uri,http://www.wikidata.org/entity/Q2894586,uri,http://www.wikidata.org/entity/Q815694,,,
82,uri,http://www.wikidata.org/entity/Q2894594,uri,http://www.wikidata.org/entity/Q815694,,,
83,uri,http://www.wikidata.org/entity/Q2931014,uri,http://www.wikidata.org/entity/Q461761,,,
84,uri,http://www.wikidata.org/entity/Q2977455,uri,http://www.wikidata.org/entity/Q1135686,,,
85,uri,http://www.wikidata.org/entity/Q3071471,uri,http://www.wikidata.org/entity/Q165684,,,
86,uri,http://www.wikidata.org/entity/Q115411129,uri,http://www.wikidata.org/entity/Q47520278,,,
87,uri,http://www.wikidata.org/entity/Q115382027,uri,http://www.wikidata.org/entity/Q3207920,,,
88,uri,http://www.wikidata.org/entity/Q115351973,uri,http://www.wikidata.org/entity/Q3207920,,,
89,uri,http://www.wikidata.org/entity/Q115352229,uri,http://www.wikidata.org/entity/Q3579449,,,
90,uri,http://www.wikidata.org/entity/Q3410420,uri,http://www.wikidata.org/entity/Q165858,,,
91,uri,http://www.wikidata.org/entity/Q3439663,uri,http://www.wikidata.org/entity/Q165684,,,
92,uri,http://www.wikidata.org/entity/Q3560641,uri,http://www.wikidata.org/entity/Q2894594,,,
93,uri,http://www.wikidata.org/entity/Q124131461,uri,http://www.wikidata.org/entity/Q62111221,,,
94,uri,http://www.wikidata.org/entity/Q1635974,uri,http://www.wikidata.org/entity/Q4306661,,,
95,uri,http://www.wikidata.org/entity/Q4043527,uri,http://www.wikidata.org/entity/Q2836957,,,
96,uri,http://www.wikidata.org/entity/Q1142327,uri,http://www.wikidata.org/entity/Q1135686,,,
97,uri,http://www.wikidata.org/entity/Q1022955,uri,http://www.wikidata.org/entity/Q461761,,,
98,uri,http://www.wikidata.org/entity/Q2138163,uri,http://www.wikidata.org/entity/Q461761,,,
99,uri,http://www.wikidata.org/entity/Q756147,uri,http://www.wikidata.org/entity/Q2080076,,,
100,uri,http://www.wikidata.org/entity/Q1183935,uri,http://www.wikidata.org/entity/Q1135686,,,
101,uri,http://www.wikidata.org/entity/Q1435941,uri,http://www.wikidata.org/entity/Q1135686,,,
102,uri,http://www.wikidata.org/entity/Q2455323,uri,http://www.wikidata.org/entity/Q155223,,,
103,uri,http://www.wikidata.org/entity/Q1661550,uri,http://www.wikidata.org/entity/Q1163715,,,
104,uri,http://www.wikidata.org/entity/Q2819006,uri,http://www.wikidata.org/entity/Q1135686,,,
105,uri,http://www.wikidata.org/entity/Q3146644,uri,http://www.wikidata.org/entity/Q1135686,,,
106,uri,http://www.wikidata.org/entity/Q3564882,uri,http://www.wikidata.org/entity/Q1135686,,,
107,uri,http://www.wikidata.org/entity/Q26840732,uri,http://www.wikidata.org/entity/Q1135686,,,
108,uri,http://www.wikidata.org/entity/Q17906855,uri,http://www.wikidata.org/entity/Q3512504,,,
109,uri,http://www.wikidata.org/entity/Q936394,uri,http://www.wikidata.org/entity/Q1250111,http://www.w3.org/2001/XMLSchema#dateTime,literal,2010-03-01T00:00:00Z
110,uri,http://www.wikidata.org/entity/Q1139475,uri,http://www.wikidata.org/entity/Q1250111,,,
111,uri,http://www.wikidata.org/entity/Q1264738,uri,http://www.wikidata.org/entity/Q1250111,,,
112,uri,http://www.wikidata.org/entity/Q842863,uri,http://www.wikidata.org/entity/Q1250111,,,
113,uri,http://www.wikidata.org/entity/Q2598605,uri,http://www.wikidata.org/entity/Q1135686,,,
114,uri,http://www.wikidata.org/entity/Q4808595,uri,http://www.wikidata.org/entity/Q3455043,,,
115,uri,http://www.wikidata.org/entity/Q116771375,uri,http://www.wikidata.org/entity/Q4849261,,,
116,uri,http://www.wikidata.org/entity/Q4816318,uri,http://www.wikidata.org/entity/Q7887664,,,
117,uri,http://www.wikidata.org/entity/Q106019646,uri,http://www.wikidata.org/entity/Q106019597,,,
118,uri,http://www.wikidata.org/entity/Q106019609,uri,http://www.wikidata.org/entity/Q106019597,http://www.w3.org/2001/XMLSchema#dateTime,literal,2021-02-05T00:00:00Z
119,uri,http://www.wikidata.org/entity/Q5008967,uri,http://www.wikidata.org/entity/Q461761,,,
120,uri,http://www.wikidata.org/entity/Q5008986,uri,http://www.wikidata.org/entity/Q461761,,,
121,uri,http://www.wikidata.org/entity/Q5008998,uri,http://www.wikidata.org/entity/Q461761,,,
