,company.type,company.value,owner.type,owner.value,acquiredate.datatype,acquiredate.type,acquiredate.value
0,uri,http://www.wikidata.org/entity/Q61971936,uri,http://www.wikidata.org/entity/Q55613979,http://www.w3.org/2001/XMLSchema#dateTime,literal,2020-07-01T00:00:00Z
1,uri,http://www.wikidata.org/entity/Q108864321,uri,http://www.wikidata.org/entity/Q5310582,,,
2,uri,http://www.wikidata.org/entity/Q120799993,uri,http://www.wikidata.org/entity/Q1617128,,,
3,uri,http://www.wikidata.org/entity/Q460373,uri,http://www.wikidata.org/entity/Q212304,,,
4,uri,http://www.wikidata.org/entity/Q2055675,uri,http://www.wikidata.org/entity/Q4115940,,,
5,uri,http://www.wikidata.org/entity/Q4120269,uri,http://www.wikidata.org/entity/Q543449,,,
6,uri,http://www.wikidata.org/entity/Q5369234,uri,http://www.wikidata.org/entity/Q5310582,,,
7,uri,http://www.wikidata.org/entity/Q6833244,uri,http://www.wikidata.org/entity/Q4115940,,,
8,uri,http://www.wikidata.org/entity/Q12190107,uri,http://www.wikidata.org/entity/Q310172,,,
9,uri,http://www.wikidata.org/entity/Q17521121,uri,http://www.wikidata.org/entity/Q5310582,,,
10,uri,http://www.wikidata.org/entity/Q39054298,uri,http://www.wikidata.org/entity/Q1617128,,,
