,company.type,company.value,owner.type,owner.value,acquiredate.datatype,acquiredate.type,acquiredate.value
0,uri,http://www.wikidata.org/entity/Q1320443,uri,http://www.wikidata.org/entity/Q41187,,,
1,uri,http://www.wikidata.org/entity/Q7130111,uri,http://www.wikidata.org/entity/Q53247,,,
2,uri,http://www.wikidata.org/entity/Q6502903,uri,http://www.wikidata.org/entity/Q683146,,,
3,uri,http://www.wikidata.org/entity/Q17220720,uri,http://www.wikidata.org/entity/Q875920,,,
4,uri,http://www.wikidata.org/entity/Q117307726,uri,http://www.wikidata.org/entity/Q53268,,,
5,uri,http://www.wikidata.org/entity/Q7032143,uri,http://www.wikidata.org/entity/Q11325660,http://www.w3.org/2001/XMLSchema#dateTime,literal,2017-04-01T00:00:00Z
6,uri,http://www.wikidata.org/entity/Q4835667,uri,http://www.wikidata.org/entity/Q971946,http://www.w3.org/2001/XMLSchema#dateTime,literal,2017-01-31T00:00:00Z
7,uri,http://www.wikidata.org/entity/Q123264981,uri,http://www.wikidata.org/entity/Q123264970,,,
8,uri,http://www.wikidata.org/entity/Q123264997,uri,http://www.wikidata.org/entity/Q123264970,,,
9,uri,http://www.wikidata.org/entity/Q1191688,uri,http://www.wikidata.org/entity/Q212128,,,
10,uri,http://www.wikidata.org/entity/Q1630304,uri,http://www.wikidata.org/entity/Q864910,,,
11,uri,http://www.wikidata.org/entity/Q1619253,uri,http://www.wikidata.org/entity/Q1479654,,,
12,uri,http://www.wikidata.org/entity/Q2723301,uri,http://www.wikidata.org/entity/Q864910,,,
13,uri,http://www.wikidata.org/entity/Q10854715,uri,http://www.wikidata.org/entity/Q212128,,,
14,uri,http://www.wikidata.org/entity/Q10854694,uri,http://www.wikidata.org/entity/Q10854748,,,
15,uri,http://www.wikidata.org/entity/Q20039539,uri,http://www.wikidata.org/entity/Q3272007,,,
16,uri,http://www.wikidata.org/entity/Q28412981,uri,http://www.wikidata.org/entity/Q11229109,,,
17,uri,http://www.wikidata.org/entity/Q11415798,uri,http://www.wikidata.org/entity/Q30850,,,
18,uri,http://www.wikidata.org/entity/Q11566124,uri,http://www.wikidata.org/entity/Q30850,,,
19,uri,http://www.wikidata.org/entity/Q109269204,uri,http://www.wikidata.org/entity/Q844822,,,
20,uri,http://www.wikidata.org/entity/Q116164707,uri,http://www.wikidata.org/entity/Q11660903,,,
21,uri,http://www.wikidata.org/entity/Q301965,uri,http://www.wikidata.org/entity/Q201653,,,
22,uri,http://www.wikidata.org/entity/Q845943,uri,http://www.wikidata.org/entity/Q83538,,,
23,uri,http://www.wikidata.org/entity/Q908436,uri,http://www.wikidata.org/entity/Q1066018,,,
24,uri,http://www.wikidata.org/entity/Q1071352,uri,http://www.wikidata.org/entity/Q297315,,,
25,uri,http://www.wikidata.org/entity/Q1125591,uri,http://www.wikidata.org/entity/Q502125,,,
26,uri,http://www.wikidata.org/entity/Q1155260,uri,http://www.wikidata.org/entity/Q844822,,,
27,uri,http://www.wikidata.org/entity/Q3276327,uri,http://www.wikidata.org/entity/Q83543,,,
28,uri,http://www.wikidata.org/entity/Q4835667,uri,http://www.wikidata.org/entity/Q219203,,,
29,uri,http://www.wikidata.org/entity/Q5363319,uri,http://www.wikidata.org/entity/Q1357695,,,
30,uri,http://www.wikidata.org/entity/Q8190558,uri,http://www.wikidata.org/entity/Q499071,,,
31,uri,http://www.wikidata.org/entity/Q10851155,uri,http://www.wikidata.org/entity/Q499071,,,
32,uri,http://www.wikidata.org/entity/Q10851158,uri,http://www.wikidata.org/entity/Q513679,,,
33,uri,http://www.wikidata.org/entity/Q11392472,uri,http://www.wikidata.org/entity/Q1140781,,,
34,uri,http://www.wikidata.org/entity/Q11527949,uri,http://www.wikidata.org/entity/Q83584,,,
35,uri,http://www.wikidata.org/entity/Q11521202,uri,http://www.wikidata.org/entity/Q5359399,,,
36,uri,http://www.wikidata.org/entity/Q11363306,uri,http://www.wikidata.org/entity/Q11362596,,,
37,uri,http://www.wikidata.org/entity/Q11527778,uri,http://www.wikidata.org/entity/Q11527949,,,
38,uri,http://www.wikidata.org/entity/Q20039539,uri,http://www.wikidata.org/entity/Q17190491,,,
39,uri,http://www.wikidata.org/entity/Q24860348,uri,http://www.wikidata.org/entity/Q908436,,,
40,uri,http://www.wikidata.org/entity/Q29364694,uri,http://www.wikidata.org/entity/Q11229109,,,
41,uri,http://www.wikidata.org/entity/Q56345672,uri,http://www.wikidata.org/entity/Q85329888,,,
42,uri,http://www.wikidata.org/entity/Q688619,uri,http://www.wikidata.org/entity/Q41187,,,
43,uri,http://www.wikidata.org/entity/Q105730255,uri,http://www.wikidata.org/entity/Q5361952,,,
44,uri,http://www.wikidata.org/entity/Q110211368,uri,http://www.wikidata.org/entity/Q201487,,,
45,uri,http://www.wikidata.org/entity/Q114950707,uri,http://www.wikidata.org/entity/Q207784,,,
46,uri,http://www.wikidata.org/entity/Q844822,uri,http://www.wikidata.org/entity/Q785697,,,
47,uri,http://www.wikidata.org/entity/Q994356,uri,http://www.wikidata.org/entity/Q5361952,,,
48,uri,http://www.wikidata.org/entity/Q8011294,uri,http://www.wikidata.org/entity/Q1054765,,,
49,uri,http://www.wikidata.org/entity/Q10851321,uri,http://www.wikidata.org/entity/Q726081,,,
50,uri,http://www.wikidata.org/entity/Q11229109,uri,http://www.wikidata.org/entity/Q201653,,,
51,uri,http://www.wikidata.org/entity/Q11227601,uri,http://www.wikidata.org/entity/Q877325,,,
52,uri,http://www.wikidata.org/entity/Q11503624,uri,http://www.wikidata.org/entity/Q1184979,,,
53,uri,http://www.wikidata.org/entity/Q11526982,uri,http://www.wikidata.org/entity/Q1332242,,,
54,uri,http://www.wikidata.org/entity/Q11632216,uri,http://www.wikidata.org/entity/Q726081,,,
55,uri,http://www.wikidata.org/entity/Q11632222,uri,http://www.wikidata.org/entity/Q726081,,,
56,uri,http://www.wikidata.org/entity/Q24860348,uri,http://www.wikidata.org/entity/Q11304138,,,
57,uri,http://www.wikidata.org/entity/Q28686936,uri,http://www.wikidata.org/entity/Q11368743,,,
58,uri,http://www.wikidata.org/entity/Q858452,uri,http://www.wikidata.org/entity/Q3138937,,,
59,uri,http://www.wikidata.org/entity/Q11345133,uri,http://www.wikidata.org/entity/Q3138937,,,
60,uri,http://www.wikidata.org/entity/Q153075,uri,http://www.wikidata.org/entity/Q720479,,,
61,uri,http://www.wikidata.org/entity/Q259865,uri,http://www.wikidata.org/entity/Q288727,,,
62,uri,http://www.wikidata.org/entity/Q489187,uri,http://www.wikidata.org/entity/Q288727,http://www.w3.org/2001/XMLSchema#dateTime,literal,2017-01-01T00:00:00Z
63,uri,http://www.wikidata.org/entity/Q865859,uri,http://www.wikidata.org/entity/Q720479,,,
64,uri,http://www.wikidata.org/entity/Q1310990,uri,http://www.wikidata.org/entity/Q13403399,,,
65,uri,http://www.wikidata.org/entity/Q1310990,uri,http://www.wikidata.org/entity/Q13403399,http://www.w3.org/2001/XMLSchema#dateTime,literal,2019-07-01T00:00:00Z
66,uri,http://www.wikidata.org/entity/Q5253950,uri,http://www.wikidata.org/entity/Q720479,http://www.w3.org/2001/XMLSchema#dateTime,literal,2019-01-01T00:00:00Z
67,uri,http://www.wikidata.org/entity/Q6804103,uri,http://www.wikidata.org/entity/Q720479,,,
68,uri,http://www.wikidata.org/entity/Q1062659,uri,http://www.wikidata.org/entity/Q806252,,,
69,uri,http://www.wikidata.org/entity/Q5358428,uri,http://www.wikidata.org/entity/Q7554556,,,
70,uri,http://www.wikidata.org/entity/Q11349102,uri,http://www.wikidata.org/entity/Q499071,,,
71,uri,http://www.wikidata.org/entity/Q11289633,uri,http://www.wikidata.org/entity/Q790686,,,
72,uri,http://www.wikidata.org/entity/Q11281134,uri,http://www.wikidata.org/entity/Q3272007,,,
73,uri,http://www.wikidata.org/entity/Q122741,uri,http://www.wikidata.org/entity/Q29469450,http://www.w3.org/2001/XMLSchema#dateTime,literal,2015-01-01T00:00:00Z
74,uri,http://www.wikidata.org/entity/Q87724117,uri,http://www.wikidata.org/entity/Q11253593,,,
75,uri,http://www.wikidata.org/entity/Q92941605,uri,http://www.wikidata.org/entity/Q92941865,,,
76,uri,http://www.wikidata.org/entity/Q69583635,uri,http://www.wikidata.org/entity/Q69352476,,,
77,uri,http://www.wikidata.org/entity/Q92599119,uri,http://www.wikidata.org/entity/Q11253593,,,
78,uri,http://www.wikidata.org/entity/Q92662226,uri,http://www.wikidata.org/entity/Q11292632,,,
