,company.type,company.value,owner.type,owner.value,acquiredate.datatype,acquiredate.type,acquiredate.value
0,uri,http://www.wikidata.org/entity/Q7395748,uri,http://www.wikidata.org/entity/Q908931,http://www.w3.org/2001/XMLSchema#dateTime,literal,2018-01-01T00:00:00Z
1,uri,http://www.wikidata.org/entity/Q17509697,uri,http://www.wikidata.org/entity/Q251266,http://www.w3.org/2001/XMLSchema#dateTime,literal,2012-01-01T00:00:00Z
2,uri,http://www.wikidata.org/entity/Q1856835,uri,http://www.wikidata.org/entity/Q7817,,,
3,uri,http://www.wikidata.org/entity/Q83473736,uri,http://www.wikidata.org/entity/Q4680631,,,
4,uri,http://www.wikidata.org/entity/Q106400381,uri,http://www.wikidata.org/entity/Q109567634,,,
5,uri,http://www.wikidata.org/entity/Q110894232,uri,http://www.wikidata.org/entity/Q251266,,,
6,uri,http://www.wikidata.org/entity/Q407343,uri,http://www.wikidata.org/entity/Q69906,,,
7,uri,http://www.wikidata.org/entity/Q2018840,uri,http://www.wikidata.org/entity/Q2003789,,,
8,uri,http://www.wikidata.org/entity/Q5969591,uri,http://www.wikidata.org/entity/Q1653258,,,
9,uri,http://www.wikidata.org/entity/Q5969602,uri,http://www.wikidata.org/entity/Q1653258,,,
10,uri,http://www.wikidata.org/entity/Q7388955,uri,http://www.wikidata.org/entity/Q1340361,,,
11,uri,http://www.wikidata.org/entity/Q18643672,uri,http://www.wikidata.org/entity/Q908931,,,
12,uri,http://www.wikidata.org/entity/Q27920062,uri,http://www.wikidata.org/entity/Q1340361,,,
13,uri,http://www.wikidata.org/entity/Q48723676,uri,http://www.wikidata.org/entity/Q4199506,,,
14,uri,http://www.wikidata.org/entity/Q65684234,uri,http://www.wikidata.org/entity/Q25344640,,,
15,uri,http://www.wikidata.org/entity/Q108909041,uri,http://www.wikidata.org/entity/Q746413,http://www.w3.org/2001/XMLSchema#dateTime,literal,2013-01-01T00:00:00Z
16,uri,http://www.wikidata.org/entity/Q4044531,uri,http://www.wikidata.org/entity/Q746413,http://www.w3.org/2001/XMLSchema#dateTime,literal,2001-01-01T00:00:00Z
17,uri,http://www.wikidata.org/entity/Q48976578,uri,http://www.wikidata.org/entity/Q746413,http://www.w3.org/2001/XMLSchema#dateTime,literal,2022-06-01T00:00:00Z
18,uri,http://www.wikidata.org/entity/Q4892016,uri,http://www.wikidata.org/entity/Q746413,http://www.w3.org/2001/XMLSchema#dateTime,literal,2017-08-02T00:00:00Z
19,uri,http://www.wikidata.org/entity/Q40987,uri,http://www.wikidata.org/entity/Q848059,,,
20,uri,http://www.wikidata.org/entity/Q83472792,uri,http://www.wikidata.org/entity/Q4680631,,,
21,uri,http://www.wikidata.org/entity/Q38945045,uri,http://www.wikidata.org/entity/Q26989,,,
22,uri,http://www.wikidata.org/entity/Q109567634,uri,http://www.wikidata.org/entity/Q106400381,,,
23,uri,http://www.wikidata.org/entity/Q1432506,uri,http://www.wikidata.org/entity/Q138133,,,
24,uri,http://www.wikidata.org/entity/Q1428298,uri,http://www.wikidata.org/entity/Q4780362,,,
25,uri,http://www.wikidata.org/entity/Q1948494,uri,http://www.wikidata.org/entity/Q140676,,,
26,uri,http://www.wikidata.org/entity/Q2985356,uri,http://www.wikidata.org/entity/Q2985356,,,
27,uri,http://www.wikidata.org/entity/Q4699027,uri,http://www.wikidata.org/entity/Q854867,,,
28,uri,http://www.wikidata.org/entity/Q6840142,uri,http://www.wikidata.org/entity/Q6840143,,,
29,uri,http://www.wikidata.org/entity/Q13227919,uri,http://www.wikidata.org/entity/Q331715,,,
30,uri,http://www.wikidata.org/entity/Q17058333,uri,http://www.wikidata.org/entity/Q1655008,,,
31,uri,http://www.wikidata.org/entity/Q19840890,uri,http://www.wikidata.org/entity/Q4780362,,,
32,uri,http://www.wikidata.org/entity/Q52667636,uri,http://www.wikidata.org/entity/Q746413,,,
33,uri,http://www.wikidata.org/entity/Q106548103,uri,http://www.wikidata.org/entity/Q106548103,,,
34,uri,http://www.wikidata.org/entity/Q963101,uri,http://www.wikidata.org/entity/Q331715,,,
35,uri,http://www.wikidata.org/entity/Q1814429,uri,http://www.wikidata.org/entity/Q331715,,,
36,uri,http://www.wikidata.org/entity/Q1852211,uri,http://www.wikidata.org/entity/Q4680631,,,
37,uri,http://www.wikidata.org/entity/Q2985356,uri,http://www.wikidata.org/entity/Q4680631,,,
38,uri,http://www.wikidata.org/entity/Q16058076,uri,http://www.wikidata.org/entity/Q4680631,,,
39,uri,http://www.wikidata.org/entity/Q6502903,uri,http://www.wikidata.org/entity/Q683146,,,
40,uri,http://www.wikidata.org/entity/Q6947830,uri,http://www.wikidata.org/entity/Q1381966,,,
41,uri,http://www.wikidata.org/entity/Q27593967,uri,http://www.wikidata.org/entity/Q63682945,,,
42,uri,http://www.wikidata.org/entity/Q30324297,uri,http://www.wikidata.org/entity/Q1381966,,,
43,uri,http://www.wikidata.org/entity/Q62562612,uri,http://www.wikidata.org/entity/Q4780321,,,
44,uri,http://www.wikidata.org/entity/Q17053670,uri,http://www.wikidata.org/entity/Q3764225,,,
45,uri,http://www.wikidata.org/entity/Q19758675,uri,http://www.wikidata.org/entity/Q5919785,,,
46,uri,http://www.wikidata.org/entity/Q24589909,uri,http://www.wikidata.org/entity/Q18643672,,,
