,company.type,company.value,owner.type,owner.value
0,uri,http://www.wikidata.org/entity/Q406828,uri,http://www.wikidata.org/entity/Q4407014
1,uri,http://www.wikidata.org/entity/Q746263,uri,http://www.wikidata.org/entity/Q4407014
2,uri,http://www.wikidata.org/entity/Q1046154,uri,http://www.wikidata.org/entity/Q4407014
3,uri,http://www.wikidata.org/entity/Q1069105,uri,http://www.wikidata.org/entity/Q4407014
4,uri,http://www.wikidata.org/entity/Q1417227,uri,http://www.wikidata.org/entity/Q4407014
5,uri,http://www.wikidata.org/entity/Q1590386,uri,http://www.wikidata.org/entity/Q4407014
6,uri,http://www.wikidata.org/entity/Q27628221,uri,http://www.wikidata.org/entity/Q4407014
