,company.type,company.value,owner.type,owner.value
0,uri,http://www.wikidata.org/entity/Q598623,uri,http://www.wikidata.org/entity/Q4382447
1,uri,http://www.wikidata.org/entity/Q2840179,uri,http://www.wikidata.org/entity/Q3415100
2,uri,http://www.wikidata.org/entity/Q4672090,uri,http://www.wikidata.org/entity/Q1035332
3,uri,http://www.wikidata.org/entity/Q5403641,uri,http://www.wikidata.org/entity/Q4382447
4,uri,http://www.wikidata.org/entity/Q7068596,uri,http://www.wikidata.org/entity/Q80263
5,uri,http://www.wikidata.org/entity/Q9023852,uri,http://www.wikidata.org/entity/Q4382447
6,uri,http://www.wikidata.org/entity/Q66271005,uri,http://www.wikidata.org/entity/Q5969511
