,company.type,company.value,owner.type,owner.value,acquiredate.datatype,acquiredate.type,acquiredate.value
0,uri,http://www.wikidata.org/entity/Q108909041,uri,http://www.wikidata.org/entity/Q746413,http://www.w3.org/2001/XMLSchema#dateTime,literal,2013-01-01T00:00:00Z
1,uri,http://www.wikidata.org/entity/Q4044531,uri,http://www.wikidata.org/entity/Q746413,http://www.w3.org/2001/XMLSchema#dateTime,literal,2001-01-01T00:00:00Z
2,uri,http://www.wikidata.org/entity/Q48976578,uri,http://www.wikidata.org/entity/Q746413,http://www.w3.org/2001/XMLSchema#dateTime,literal,2022-06-01T00:00:00Z
3,uri,http://www.wikidata.org/entity/Q5058164,uri,http://www.wikidata.org/entity/Q746413,http://www.w3.org/2001/XMLSchema#dateTime,literal,1999-04-01T00:00:00Z
4,uri,http://www.wikidata.org/entity/Q4892016,uri,http://www.wikidata.org/entity/Q746413,http://www.w3.org/2001/XMLSchema#dateTime,literal,2017-08-02T00:00:00Z
5,uri,http://www.wikidata.org/entity/Q496898,uri,http://www.wikidata.org/entity/Q498825,,,
6,uri,http://www.wikidata.org/entity/Q2571518,uri,http://www.wikidata.org/entity/Q746413,,,
7,uri,http://www.wikidata.org/entity/Q4892016,uri,http://www.wikidata.org/entity/Q746413,,,
8,uri,http://www.wikidata.org/entity/Q24867828,uri,http://www.wikidata.org/entity/Q211165,,,
9,uri,http://www.wikidata.org/entity/Q52667636,uri,http://www.wikidata.org/entity/Q746413,,,
10,uri,http://www.wikidata.org/entity/Q65233413,uri,http://www.wikidata.org/entity/Q498825,,,
11,uri,http://www.wikidata.org/entity/Q4646786,uri,http://www.wikidata.org/entity/Q20716,http://www.w3.org/2001/XMLSchema#dateTime,literal,2017-07-01T00:00:00Z
12,uri,http://www.wikidata.org/entity/Q105396095,uri,http://www.wikidata.org/entity/Q16161254,http://www.w3.org/2001/XMLSchema#dateTime,literal,2019-08-01T00:00:00Z
13,uri,http://www.wikidata.org/entity/Q21554828,uri,http://www.wikidata.org/entity/Q625975,http://www.w3.org/2001/XMLSchema#dateTime,literal,2015-01-01T00:00:00Z
14,uri,http://www.wikidata.org/entity/Q563107,uri,http://www.wikidata.org/entity/Q20716,,,
15,uri,http://www.wikidata.org/entity/Q624080,uri,http://www.wikidata.org/entity/Q20716,,,
16,uri,http://www.wikidata.org/entity/Q790020,uri,http://www.wikidata.org/entity/Q20716,,,
17,uri,http://www.wikidata.org/entity/Q925020,uri,http://www.wikidata.org/entity/Q20716,,,
18,uri,http://www.wikidata.org/entity/Q1153754,uri,http://www.wikidata.org/entity/Q20716,,,
19,uri,http://www.wikidata.org/entity/Q1476454,uri,http://www.wikidata.org/entity/Q20716,,,
20,uri,http://www.wikidata.org/entity/Q11229109,uri,http://www.wikidata.org/entity/Q489247,,,
21,uri,http://www.wikidata.org/entity/Q489243,uri,http://www.wikidata.org/entity/Q20718,,,
22,uri,http://www.wikidata.org/entity/Q1479817,uri,http://www.wikidata.org/entity/Q20716,,,
23,uri,http://www.wikidata.org/entity/Q5089641,uri,http://www.wikidata.org/entity/Q20716,,,
24,uri,http://www.wikidata.org/entity/Q6297698,uri,http://www.wikidata.org/entity/Q20718,,,
25,uri,http://www.wikidata.org/entity/Q18378737,uri,http://www.wikidata.org/entity/Q20718,,,
26,uri,http://www.wikidata.org/entity/Q45282,uri,http://www.wikidata.org/entity/Q16161254,,,
27,uri,http://www.wikidata.org/entity/Q85973438,uri,http://www.wikidata.org/entity/Q136778,,,
28,uri,http://www.wikidata.org/entity/Q105741211,uri,http://www.wikidata.org/entity/Q16161254,,,
29,uri,http://www.wikidata.org/entity/Q111457865,uri,http://www.wikidata.org/entity/Q16161254,,,
30,uri,http://www.wikidata.org/entity/Q121294897,uri,http://www.wikidata.org/entity/Q494158,,,
31,uri,http://www.wikidata.org/entity/Q35349,uri,http://www.wikidata.org/entity/Q59243,,,
32,uri,http://www.wikidata.org/entity/Q162345,uri,http://www.wikidata.org/entity/Q136778,,,
33,uri,http://www.wikidata.org/entity/Q255363,uri,http://www.wikidata.org/entity/Q625975,,,
34,uri,http://www.wikidata.org/entity/Q493145,uri,http://www.wikidata.org/entity/Q494158,,,
35,uri,http://www.wikidata.org/entity/Q495054,uri,http://www.wikidata.org/entity/Q483036,,,
36,uri,http://www.wikidata.org/entity/Q625776,uri,http://www.wikidata.org/entity/Q928831,,,
37,uri,http://www.wikidata.org/entity/Q625975,uri,http://www.wikidata.org/entity/Q17684312,,,
38,uri,http://www.wikidata.org/entity/Q1432506,uri,http://www.wikidata.org/entity/Q138133,,,
39,uri,http://www.wikidata.org/entity/Q11242608,uri,http://www.wikidata.org/entity/Q487230,,,
40,uri,http://www.wikidata.org/entity/Q16876771,uri,http://www.wikidata.org/entity/Q16161254,,,
41,uri,http://www.wikidata.org/entity/Q21709935,uri,http://www.wikidata.org/entity/Q16161254,,,
42,uri,http://www.wikidata.org/entity/Q65233413,uri,http://www.wikidata.org/entity/Q493145,,,
43,uri,http://www.wikidata.org/entity/Q65233413,uri,http://www.wikidata.org/entity/Q928831,,,
44,uri,http://www.wikidata.org/entity/Q65332179,uri,http://www.wikidata.org/entity/Q16161254,,,
45,uri,http://www.wikidata.org/entity/Q24866458,uri,http://www.wikidata.org/entity/Q50595,,,
46,uri,http://www.wikidata.org/entity/Q108471160,uri,http://www.wikidata.org/entity/Q255363,,,
47,uri,http://www.wikidata.org/entity/Q283856,uri,http://www.wikidata.org/entity/Q493145,,,
48,uri,http://www.wikidata.org/entity/Q626862,uri,http://www.wikidata.org/entity/Q485908,,,
49,uri,http://www.wikidata.org/entity/Q12595115,uri,http://www.wikidata.org/entity/Q625975,,,
50,uri,http://www.wikidata.org/entity/Q12620832,uri,http://www.wikidata.org/entity/Q255363,,,
51,uri,http://www.wikidata.org/entity/Q16935511,uri,http://www.wikidata.org/entity/Q490142,,,
