,company.type,company.value,owner.type,owner.value
0,uri,http://www.wikidata.org/entity/Q110741266,uri,http://www.wikidata.org/entity/Q2401659
1,uri,http://www.wikidata.org/entity/Q2823349,uri,http://www.wikidata.org/entity/Q2055692
2,uri,http://www.wikidata.org/entity/Q2882627,uri,http://www.wikidata.org/entity/Q2300433
3,uri,http://www.wikidata.org/entity/Q2882890,uri,http://www.wikidata.org/entity/Q2883441
4,uri,http://www.wikidata.org/entity/Q2300433,uri,http://www.wikidata.org/entity/Q42794743
5,uri,http://www.wikidata.org/entity/Q56300032,uri,http://www.wikidata.org/entity/Q2829178
